Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English (orange = English translation changed from existing),Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes, SVG Info
B,20,,ཉི་ཤུ་པ་ལམ་འཚོལ་བར་བསྟན་པ་ནི།,Chapter 20: Searching for the Path,,,Vol. Ca (5) pp.17-18.,,"Vinayavastu (Saṃghabhedavastu): vol. Nga, 15b.6-19a.2",,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M8294,5933c0,0,71-123,87-131s83.4,4.8,104,20c26.2,19.2,60.2,93.2,92.2,109.2s63.8,38.8,151.8,38.8s129.2-16.8,145.2-32.8s18.8-35.2,58.8-47.2s115.2-33.8,157.2-51.8c31.6-13.6,18.8-40.2,82.8-52.2s146.6,89.2,204,64c88.2-38.8,88.2-89.8,172-112c78.2-20.8,198.2-19.8,273.2,28.2c47.6,30.4,105,84,142.8,143.8c64.2,101.6,13.2,197.2,97.2,237.2s118.8-5.2,210.8,34.8c53,23,140,102,202,60v2c12,4,102.2-60.8,104-64c50-96,58-106,18-182c-63.8-121.2,16-160,20-244c3-63.2-44-156,48-216s182-109.2,172-200c-8-72-112.2-103-128-116c-68-56-180-92-212-204c-48.4-169.6-40.4-282.2-36-352c8-124,4-164,44-276c0,0,53.2-113.4,103.2-150.6c143.6-107,142.8-470.4,147-573c6-147-5.8-400.8-18-453c-21-90-87-237-93-261s21-102,81-138c60-36,30-96,24-138c-6-42,9-285-3-345c-12-60-51-132-69-156s-113.6-82-147-117c-60-63-189-114-243-138c-54-24-54-87-66.4-115.2c-9.6-22-108-133-137.6-151.8c-33-21-123-33-165-33s-69.6-49.4-87.6-85.4s-108-54-150-60c-42-6-66-66-156-66c-90,0-185.4,31.4-221.4,49.4c-36,18-78.6,64.6-114.6,82.6c-36,18-66,90-66,90s-48,36-72,42c-24,6-54,24-90,54s-80.4,112.2-108,126s-116.4-1.8-161.2,28.2c-53.6,35.8-129,72-129,72s-111,39-156,96c-29,36.8-36,99-36,147c0,48-66,54-120,84c-54,30-75,105-75,141c0,36-16.4,89-27,117c-9,24-57.8,58.8-57.8,58.8s-92.4,41.4-149.2,64.2c-60,24-135,153-135,153l-57,126c-23.2,34.2-41,121.2-39,258c-24,36-135-12-171-24c-36-12-72.8-67-54.8-115c18-48,6-114,6-144c0-30-48-114-72-126c-24-12-107-67.8-113-103.8c-8.8-53.4-84-93-84-123s59-91.2,89-109.2s57.2-70,49-124.8c-9-60-60-114-108-138c-54-30-134.4-69-156-93c-27-30,23-46.2,59-64.2c36-18-6-84-18-108s-48-102-48-102s-54-66-84-108c-30-42-120-66-144-66c-24,0-96-54-96-54s-54-36-132-42c-78-6-173,46.4-212,88.4c-29.4,31.8-64,91.6-82,109.6c-18,18-48,30-96,48c-48,18-89.4,52.8-110,109.2c-24,66,27,138,27,180c0,42-91.2,70.8-109.2,82.8c-18,12-60,78-72,102s-64.8,49.2-88.8,73.2c-24,24-75,90-57,168s102,99,75,156c-23.6,50-48,90-66,108c-18,18-85.2,52.8-133.2,106.8s-46.8,64.2-76.8,64.2c-30,0-37.2-58.2-25.2-88.2c12-30,18-138-6-168c-24-30-60-60-72-108s-102-90-144-96c-42-6-76.8-46.8-88.8-82.8c-12-36-72-123-84-141s-61.2-70.2-103.2-112.2c-42-42-106.8-37.8-120-66s24-48,78-54c54-6,148.2-37.8,163.2-103.8c7.8-34.2-7.2-130.2-13.2-178.2s-96-90-96-120c-37.8-46.6-157.8-85.6-181.8-115.6s-105-69-147-96c-24-30-102-93-213-66c-111.4,27-136.4,145.6-136.4,145.6s0,0-36,30s-34.6,94.4-34.6,94.4s-21,30-45,48c-24,18-46.4,49.6-82.4,73.6s-82.6,166.2-192,216c-48.8,22.2-46.6,49.2-52.6,67.2c-30,42-57,39-93,87c-36,48-19.6,106.2-30,165c-7,39.6,49.6,166.8,49.6,166.8s1.4,49.2-22.6,79.2s-54,33-78,69c-24,36-39,72-45,126c-6,54,39,138-21,168s-141,45-189,75s-77.4,115.6-93,156c-21,54-111,165-156,201c-44.4,35.6-174-36-252-6c-78,30-187.6,182-187.6,254c0,72-85.4,100-103.4,193s113,240,201,237c47.8-1.6,75-6,174,42c48.2,23.4,510,279,822,396c117.6,44.2,172,137,204,177s108.2,54.4,270,93c126,30,190.6,61,375,171c186,111,377,278,489,342s210.4,130.2,336,150c66.4,10.4,151.6,10.6,188.8,10.2l18.8-0.4c98.2,213,99,227.2,168,304c72,80,248,178,344,234s194.6,138.2,144,156c-20.6,7.2-22.2,19.4-200-12c-192-34-424-276-616-288c0,0-29.4-15.2-56,38c-14,28,8.6,52.2-22,68c-50,26-50,118-78,146s-24,28-60,44s-100,32-116,80c-14.2,42.4-34,50-70,90s-60,72-52,144c5.6,49.8,94,150,150,186s204,296,256,498c0,0,57.2,166.6,105.2,196.6s678,84,882,84c181,0,900,48,966,24c66-24,94-65.8,95-78c3.4-41.2-31.4-74.8-4.4-108.6c32-40,88-32,112-92s4-76-8-112s28-108,24-152s-16-136,24-172s144-28,164-84s24-140,28-172s12-100,56-140s12-96,52-140s76-80,92-100c10.2-12.6,36.2-49.2,54-74.4L8294,5933c-3.8,1-8,2.2-12.6,3.2L8294,5933z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#c9f5c1' stroke='#c9f5c1' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,20,1,དེ་ནས་གནས་དེར་ཅུང་ཟད་བཞུགས་ནས། བཀའ་སྩལ་པ། འདི་ནས་སེར་སྐྱ་ལ་ཇི་ཙམ།,"After spending a few days in those places, the Bodhisattva wondered: “What distance separates us from Kapilavastu?” ",,,དེ་ནས་གྲོང་ཁྱེར་རྒྱལ་པོའི་ཁབ་ཀྱི་ཁང་བཟང་གི་རྩེ་མོ་ནས།  རྒྱལ་པོ་གཟུགས་ཅན་སྙིང་པོས་ལྟ་བ་དང་། ལམ་སྲང་ན་བྱང་ཆུབ་སེམས་དཔའ་ཤིང་ལོ་ཙེམས་པའི་ལྷུང་བཟེད་བསྣམས་ཏེ་བསོད་སྙོམས་མཛད་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཤིང་དྲུང་དུ་བཞུགས་པའི་དྲུང་དུ། རྒྱལ་པོ་འཁོར་བཅས་བྱོན་ཏེ་ཞུ་བ་མཛད་པ་འབྲི། དེ་དང་ཉེ་བའི་ནགས་གཅིག་ཏུ། དྲང་སྲོང་ལ་ལ་རྐང་པ་ཡ་གཅིག་འབྲེང་བ་དང་། ལ་ལ་མེ་ལྔ་གདུང་བ་དང་། ལ་ལ་ཆུ་ལ་ཞུགས་བ་དང་།  ལ་ལ་དུ་བ་འཐུང་བ་ལ་སོགས་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཡང་དཀའ་ཐུབ་དེ་གཉིས་ལྡབས་སུ་མཛད་པ་འབྲི། དེ་ནས་ཡང་ནགས་གཞན་ཞིག་ཏུ། ལོ་མའི་སྐྱལ་པོ་ན། དྲང་སྲོང་རིང་འཕུར་ཡོད་པ་འཁོར་བཅས་ཀྱི་དྲུང་དུ་བྱོན་པ་དང་།  ཡང་ལྷག་སྤྱོད་ཀྱི་དྲུང་དུ་བྱོན་པ་ཡང་དེ་ཁོ་ན་འདྲ་བ་དང་། འདིའི་རིང་ཕུར་དང་ལྷག་སྤྱོད་ནི། གོང་གི་སྟོན་པ་དྲུག་གསུམ་བཅོ་བརྒྱད་ཀྱི་སྙོམས་འཇུག་པ་དྲུག་གི་ནང་ཚན་ཡིན།,"In Rājagṛha (rgyal po’i khab), from the palace, King Bimbisāra (gzugs can snying po) sees the Buddha begging for alms. The king then goes to a forest to visit the Buddha. The Buddha visits sages performing ascetic practices such as standing on a single leg, fire torment, walking on the water, and swallowing smoke and so forth in a forest. The Buddha also performs two of these practices. In a forest, the Buddha visits the sage, Ārāḍa-kālāma (ring ‘phur) dwelling in a hut. He then visits the sage, Udraka-rāmaputra (lhag spyod) in a hut.",15b.6-7,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M7539.2,3174.4c-28-25.6-72.8-67-54.8-115c18-48,6-114,6-144c0-30-48-114-72-126c-24-12-107-67.8-113-103.8c-8.8-53.4-84-93-84-123s59-91.2,89-109.2s57.2-70,49-124.8c-9-60-60-114-108-138c-54-30-134.4-69-156-93c-27-30,23-46.2,59-64.2c36-18-6-84-18-108s-48-102-48-102s-54-66-84-108c-30-42-120-66-144-66c-24,0-96-54-96-54s-54-36-132-42c-78-6-173,46.4-212,88.4c-29.4,31.8-64,91.6-82,109.6c-18,18-48,30-96,48c-48,18-89.4,52.8-110,109.2c-24,66,27,138,27,180c0,42-91.2,70.8-109.2,82.8c-18,12-60,78-72,102s-64.8,49.2-88.8,73.2c-24,24-75,90-57,168s102,99,75,156c-23.6,50-48,90-66,108c-18,18-85.2,52.8-133.2,106.8s-31.2,104.8-11.2,196.8c0,0,24,64,72,68s100,12,124,44s60,64,40,116s-36,88-112,124s-218,106.8-276,160c-96,88,136,228,168,228s308-12,384,8s224,72,252,60s176,20,272-20s208-44,300-44s169.8,63,232,80c88,24,180,56,280,48c66.8-5.4,144-56,228-56s140,28,208,12s104-36,192-36s139.4,40.4,188,16c80-40,161-66.8,216-112c68-56,46.6-255.6-8-296c-92-68-304-108-412-128s-324-80-408-116C7583.4,3215,7609.6,3238.8,7539.2,3174.4z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,20,3,དཀའ་ཐུབ་ཇི་ཙམ་སྤྱོད་པ་དེ་བྱང་ཆུབ་སེམས་དཔས་ཉིས་འགྱུར་ཉིས་འགྱུར་དུ་སྤྱད་དེ།,The Bodhisattva tried each technique in turn and inflicted upon himself the double of what the other anchorites inflicted upon themselves.,སྟོན་པས་ཀྱང་དེ་རྣམས་ཀྱི་སྤྱོད་པ་ཉིས་བསྒྱུར་མཛད་པ་,The teacher imitates their actions.,,,17a.7-b.1,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M4217,3966c0,0,96-198,200-248c108-52,288-84,396-52s360,8,496,56s308,104,400,104s308-12,368,4s192,60,308,64s196-16,236-24s152.2-63.2,276-46c144,20,270,84,346,112c58.2,21.4,146,30,210,18c65.2-12.2,139.8-54,196-54c56,0,154,30,186,18s178-42,214-42s128.4,31.2,156,22c48-16,102-28,70,4s-118,240-150,256s-104,68-220,136s-168,104-224,184s-136,202-184,182s-220.4-106.4-360-194c-172-108-348-200-384-224s-196-156-380-248c-172.8-86.4-260-100-296-96s-180,24-200,148c0,0-12,196,12,332s24.6,255.4-24,316c-64,80-344,108-468,120c-103.8,10-316,0-428-8s-142.8,83.8-172,66c-56-34-180-122-252-142s-308-64-352-92s-28-357.6-28-440C4165,4082,4217,3966,4217,3966z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,20,3,དྲང་སྲོང་ཆེན་པོ་དང་།  དགེ་སྦྱོང་ཆེན་པོ་ཞེས་མཚན་དུ་གྲགས་སོ། ,"Because of this they named him the ""Great Sage"" (drang srong chen po, dge sbyong chen po).",,,,,17b.1,,
B,20,4,།དེ་རྣམས་མཐོ་རིས་ཙམ་དོན་དུ་གཉེར་བར་མཁྱེན་ནས།,"But soon enough, he realized that all such practitioners had but one goal in view: to be reborn in one of the celestial realms.",,,,,17b.1,,"The canonical passage includes references to the following realms: that of Indra (brgya byin nyid), Brahmā (tshang pa nyid), and Māra (bdud nyid). [17b.2] ","<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M7697.4,7294.6c3.4-41.2-31.4-74.8-4.4-108.6c32-40,88-32,112-92s4-76-8-112s28-108,24-152s-16-136,24-172s144-28,164-84s24-140,28-172s12-100,56-140s12-96,52-140s76-80,92-100c10.2-12.6,36.2-49.2,54-74.4l3-14.6c-42,12-145.8,25.2-184.8,55.2c-19,14.6-99,63-171,60c-67-2.8-147-21-183-51c-36-30-93.4-89-111-114c-50.2-71.4-131.8-160.2-165-183c-87-60-186-108-234-114s-159-72-219-120s-207-102-225-174c-10.2-40.8-67-120.8-121-162.8s-155-122.2-252-126c-127.8-5-182,108.8-218,156.8c-36,48-184.2,155.2-220.2,173.2c-36,18-62.4,33-133.2,46.4c98.2,213,99,227.2,168,304c72,80,248,178,344,234s194.6,138.2,144,156c-20.6,7.2-22.2,19.4-200-12c-192-34-424-276-616-288c0,0-29.4-15.2-56,38c-14,28,8.6,52.2-22,68c-50,26-50,118-78,146s-24,28-60,44s-100,32-116,80c-14.2,42.4-34,50-70,90s-60,72-52,144c5.6,49.8,94,150,150,186s204,296,256,498c0,0,57.2,166.6,105.2,196.6s678,84,882,84c181,0,900,48,966,24C7668.4,7348.6,7696.4,7306.8,7697.4,7294.6z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,20,4,ལམ་འདི་ནི་ནུས་པ་མ་ཡིན་པ་སླར་ལྟུང་བ་ལོག་པར་ཞུགས་པའོ་སྙམ་དུ་དགོངས་ནས,"Moreover, he understood that, once reborn once in a celestial world, they would soon fall back, given the incomplete nature of their path, into the deepest depths of the cycle of existence.",,,,,17b.2-3,,
B,20,4,སྒྱུ་རྩལ་ཤེས་ཀྱི་བུ་རིང་དུ་འཕུར་བའི་བསྟི་གནས་སུ་གཤེགས་ཏེ།,He therefore left this spot and set off for the hermitage of Arāda-kālāma (sgyu rtsal shes kyi bu ring du phur ba).,"ལྷག་སྤྱོད་རིང་འཕུར་ཅན་རིང་འཕུར་དང་ལྷག་སྤྱོད་ཀྱི་གནས་སུ་བཞུགས་པ་","Sage Arāda-kālāma Udraka-rāmaputra At the dwelling of Arāda-kālāma and Udraka-rāmaputra",,,17b.3,,
B,20,4,རིང་འཕུར་ལས་ཅི་ཡང་མེད་པའི་སྐྱེ་མཆེད་ཀྱི་བར་ཚུན་ཆོད་ཀྱི་གདམས་ངག་ཞུས་ཏེ།,"From Arāda-kālāma, the Bodhisattva received oral instructions on the practices which lead to ‘the dimension where nothing exists.’",,,,,17b.3-7,,""
B,20,4,དེའི་ནུབ་མོ་དེ་ཉིད་ལ་ཐོབ་པར་མཛད་ནས།,The same evening he attained the ultimate result of that meditation.,,,,,17b.7-18a.1,,
B,20,4,ནངས་པར་རིང་འཕུར་ལ་ཁྱེད་ཀྱིས་ཅི་ཡང་མེད་པའི་སྐྱེ་མཆེད་ཀྱི་བར་གྱི་ཆོས་འདི་ཁོ་ན་མངོན་དུ་བྱས་སམ།,"At first light, he asked Arada-kalama: “Have you yourself reached the point of your technique which culminates in the dimension where nothing exists?""",,,,,18a.1-2,,
B,20,4,གསོལ་པ་དེ་ཁོ་ནའོ།,“I have.”,,,,,18.a2,,
B,20,4,།བཀའ་སྩལ་པ།  ངས་ཀྱང་དེ་མངོན་དུ་བྱས་སོ།,"“I too succeeded in reaching it.""",,,,,18.a2-3,,
B,20,4,།དེར་རིང་འཕུར་ན་རེ།  འོ་ན་འོ་སྐོལ་མཚུངས་ཤིང་མཉམ་སྟེ།  ཚུར་སྤྱོན་གཉིས་ཀས་འཁོར་འདི་ཡོངས་སུ་དྲང་བར་བགྱིའོ། ཞེས་རབ་ཏུ་དགའ་ཞིང་མགུ་བ་དང་།  བརྗེད་པར་བྱས་སོ།,"“In that case,” the master joyously exclaimed, “we are equals. Join forces with me. We will jointly guide these disciples.”",,,,,18a.3-4,,
B,20,4,།དེར་བྱང་ཆུབ་སེམས་དཔས་ལམ་འདི་ཙམ་གྱིས་ནི་ཤེས་པར་མི་ནུས་མཐོང་བར་མི་ནུས།  རྫོགས་པར་བྱང་ཆུབ་པར་ནུས་པ་མ་ཡིན་ནོ་སྙམ་དུ་དགོངས་ཏེ།,"Although Arāda-kālāma showed great respect to the Bodhisattva and praised his qualities, Siddhartha already had understood that on its own, that path would lead him neither to knowledge, nor to perfect vision – let alone to Buddhahood. ",,,,,18a.5-6,,
B,20,4,རེངས་བྱེད་ཀྱི་བུ་ལྷག་སྤྱོད་ཀྱི་གནས་སུ་གཤེགས་སོ།,Therefore he moved on to find Udraka-rāmaputra (lhag spyod rengs byed kyi bu).,,,,,18a.6,,
B,20,4,།དེར་ཡང་ཐམས་ཅད་རིང་འཕུར་གྱི་སྐབས་དང་འདྲ་བ་ལས།,Everything happened exactly as it had at Arāda-kālāma's place—,,,,,18a.6-19a.2,,
B,20,4,དེའི་དྲུང་དུ་འདུ་ཤེས་མེད།  འདུ་ཤེས་མེད་མིན་གྱི་སྐྱེ་མཆེད་ཅེས་བྱ་བ་སྲིད་རྩིའི་ཏིང་ངེ་འཛིན་ཐོབ་པར་མཛད་པ་ནི་ཁྱད་པར་རོ།,"save one thing: this time around, the Bodhisattva was able to reach and explore the dimension in which the mind is neither provided with nor deprived of knowingness, attaining the state of meditative absorption called the ‘pinnacle of existence.’",,,,,18a.6-19a.2,,
B,20,4,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་ལྷག་སྤྱོད་ཀྱི་གནས་ནས་ཕྱིར་བྱུང་སྟེ་གཞན་དུ་གཤེགས་སོ། །,Then he left Udraka-rāmaputra’s hermitage and set forth for other regions.,,,,,19a.2,,
