Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,3,1,ལྷ་མོ་སྒྱུ་འཕྲུལ་ལ་དེ་ཡང་ཚང་བར་གཟིགས་སོ།,The Bodhisattva recognized that all of the most promising qualities graced Princess Mahamaya-devi.,,,,,277a.2-6,,
A,3,1,།དེ་ནས་བྱང་ཆུབ་སེམས་པས་དགའ་ལྡན་དུ་གནས་པ་ལ་སོགས་པའི་འདོད་པའི་ལྷ་རིགས་དྲུག་ལ་ལན་གསུམ་དུ་འདི་སྐད་ཅེས་བསྒྲགས་ཏེ་,"Hence he addressed the gods of the six divine orders sojourning in Tushita, and also those who dwelt in the other realms of the worlds of desire, and repeated thrice the following words:",,,,,277a.6-7,,
A,3,1,ང་ནི་དགའ་ལྡན་གྱི་ལྷའི་རིགས་འདི་ནས་འཕོས་ཏེ།  རྒྱལ་པོ་ཟས་གཙང་གི་བུར་གྱུར་ནས་བདུད་རྩི་རྟོགས་པར་བྱ་ཡི།,"“The time is now right. I must leave Tushita, take rebirth as the son of King Shuddhodana and thus gather the nectar of realization.",,,,,277a.7,,
A,3,1,ཁྱེད་ཅག་བདུད་རྩི་དོན་དུ་གཉེར་བ་རྣམས་ཡུལ་དབུས་ཀྱི་མིར་ཉིང་མཚམས་སྦྱར་བ་ལོངས་ཤིག །ཅེས་སོ།,Those among you who hope to share this ambrosia with me would do well to take rebirth in some human family of Madhyadesha (Yul dbus).”,,,,,277a.7-277b.1,,
A,3,1,།དེར་དགའ་ལྡན་གྱི་ལྷ་རྣམས་ཀྱིས་འདི་སྐད་ཅེས་གསོལ་ཏེ་བྱང་ཆུབ་སེམས་དཔའ་མཁྱེན་པར་མཛོད་ཅིག་,"“O Bodhisattva, give us a hearing!” Tushita's gods implored.",,,,,277b.1-2,,
A,3,1,ད་ལྟ་འཇིག་རྟེན་ནི་སྡིག་པས་གོས་པ།,"“these days, the world is sullied by misdeeds and ",,,,,277b.2,,
A,3,1,སྐྱེ་དགུ་ནི་མ་རུངས་པའོ།,All beings are full of hate.,,,,,277b.2,,
A,3,1,།ཛམྦུའི་གླིང་ནི་འོད་སྲུང་རྫོགས་བྱེད་དང་།  གནག་ལྷས་ཀྱི་བུ་ཀུན་དུ་རྒྱུ་དང་།  ཡང་དག་རྒྱལ་བ་ཅན་སྨྲ་འདོད་ཀྱི་བུ་མོའི་བུ་དང་།  མི་ཕམ་སྐྲའི་ལྭ་བ་ཅན་དང་།  ཀ་ཏའི་བུ་ནོག་ཅན་དང་།  གཉེན་གྱི་བུ་གཅེར་བུ་པ་སྟེ་རྟོག་གེ་པ་དྲུག་དང་། བྲམ་ཟེ་རྒྱུས་རྒྱལ་དང་།  བྲམ་ཟེ་གནག་ལྡེག་དང་།  བྲམ་ཟེ་བཟང་ལྡན་དང་། བྲམ་ཟེ་ཚངས་པའི་ཚེ་དང་།  བྲམ་ཟེ་པདྨའི་སྙིང་པོ་དང་།  བྲམ་ཟེ་དམར་པོ་སྟེ་རྗེས་སུ་སྒྲོག་པ་དྲུག་དང་།  རེངས་བྱེད་ཀྱི་བུ་ལྷག་སྤྱོད་དང་།  སྒྱུ་རྩལ་ཤེས་ཀྱི་བུ་རིང་འཕུར་དང་།  ཀུན་དུ་རྒྱུ་རབ་བཟང་དང་།  བྲམ་ཟེའི་ཁྱེའུ་ཀུན་རྒྱལ་དང་། དྲང་སྲོང་ཉོན་མོངས་མེད་དང་།  ལྟེང་རྒྱས་འོད་སྲུང་རལ་པ་ཅན་ཏེ།  སྙོམས་འཇུག་པ་དྲུག་གོ  །དེ་ལྟར་བཅོ་བརྒྱད་ཀྱི་དཀྲུགས་པ་ལགས་སོ།,"In Jambudvipa, even the 18 great masters—the six sophistic teachers of dialectics (rtog ge ba drug), the six [Brahmins], who repeated [the incantations?] (rjes su sgrog pa), and the the six masters of nihilist meditation (snyoms ‘jug pa drug) have been unable to still this turmoil.",xx xx xx བསྟོན་པ་བཅོ་བརྒྱད་,xx xx xx eighteen teachers,,,277b.2-277b.5,,
A,3,1,།དགའ་ལྡན་གྱི་གནས་འདིར་དཔག་ཚད་བཅུ་གཉིས་པའི་ཆོས་ཀྱི་ཁྲི་བཤམ་པར་བགྱི་ན།,"Moreover, we are going to set up a Dharma Throne, one twelve leagues high, for you here in Tushita.",,,,,277b.5,,
A,3,1,འདིར་ཆོས་སྟོན་ཞིང་བཞུགས་ན་ལེགས་སོ།  །ཞེས་སོ།,"It will be more beneficial, Master, to stay among us and teach the Dharma!”",,,,,277b.5-6,,
A,3,2,དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་གྲོགས་པོ་དག  དེའི་ཕྱིར་རོལ་མོའི་ཆ་བྱད་ཐམས་ཅད་རྡུངས་ཤིག,"“My friends,” the Bodhisattva responded, “let us play all our instruments of music together.”",,,,,277b.7,,
A,3,2,།དེ་རྣམས་ཀྱིས་རོལ་མོ་ཐམས་ཅད་བརྡུངས་པ་ན།   བྱང་ཆུབ་སེམས་དཔས་ཀྱང་དུང་འབུད་དང་མཛད་ནས།,"And while wondrous sounds filled the air, the Bodhisattva blew into a conch.",དམ་པ་ཏོག་དཀར་དུང་འབུད་ཅིང་ལྷ་རྣམས་རོལ་མོ་རྣམས་བརྡུངས་བ་,Svetaketu blows a conch and the gods play musical instruments,,,277b.7-278a.1,,
A,3,2,འདི་རྣམས་ལས་སྒྲ་ལྷག་པར་ཆེ་བ་གང་ཡིན།,“Which instrument rang out loudest of all?”,,,,,278a.1,,
A,3,2,གསོལ་པ།  དུང་གི་སྒྲ་ལགས་སོ།,“The conch shell.”,,,,,278a.1,,
A,3,2,།བཀའ་སྩལ་པ། དུང་གི་སྒྲས་རོལ་མོའི་སྒྲ་གཞན་ཐམས་ཅད་ཟིལ་གྱིས་གནོན་པ་བཞིན་དུ།  ངས་ཀྱང་དེ་དག་ཟིལ་གྱིས་མནན་ཏེ།,"“Just as the conch's sound soared above all the other instruments, so the teaching that I am going to impart will surpass the eighteen philosophers' mere word-wars.",,,,,278a.1,,
A,3,2,བདུད་རྩིས་འགྲོ་བ་ཚིམ་པར་བྱའོ།,The nectar of my realization will quench the thirst of all beings.,,,,,278a.1-2,,
A,3,2,།སེང་གེ་གཅིག་གིས་གཅན་གཟན་ཚོགས་ནི་དུ་མ་མཇོམས།,"One lion is enough to subjugate many animals;",,,,,278a.3,,
A,3,2,།རྡོ་རྗེ་གཅིག་གིས་བྲག་རྩེ་དུ་མ་རྣམ་པར་འཇིག,a single diamond can cut through all other stones;,,,,,278a.3,,
A,3,2,།བརྒྱ་བྱིན་གཅིག་གིས་ལྟ་མིན་དབང་པོ་དུ་མ་འཇོམས།,"the god Indra, he on his own, defeats numerous titan-chiefs;",,,,,278a.3,,
A,3,2,།ཉི་མ་གཅིག་གིས་མུན་པ་དུ་མ་རྣམ་པར་སེལ།,one sun dispels the myriad shades of night.,,,,,278a.3-4,,
A,3,2,ཁྱེད་ཅག་ལས་བདུད་རྩི་དོན་དུ་གཉེར་བ་རྣམས་གྲོང་ཁྱེར་དྲུག་ཏུ་ཉིང་མཚམས་སྦྱོར་བ་ལོངས་ཤིག །ཅེས་སོ།,Those among you who hope to attain the highest realization must immediately incarnate in one of the six main cities of Jambudvipa.”,,,,,278a.4,,
A,3,2,དེ་དག་གི་ཚེ་བར་སྣང་ལ་རྒྱུ་བའི་ལྷ་རྣམས་ཀྱིས།  ད་སྟེ་ལོ་བཅུ་གཉིས་ན་བྱང་ཆུབ་སེམས་དཔའ་ཡུམ་གྱི་ལྷུམས་སུ་འཇུག་པར་འགྱུར་རོ། །ཞེས་བྱ་བ་ལ་སོགས་པ་བསྒྲགས་པས།,"Straightaway the news spread among all the gods of all space: before twelve years have elapsed, the Bodhisattva will enter the womb of his noble mother.",,,,,278a.4,,
A,3,3,དེའི་ཚེ་ཛམྦུའི་གླིང་ན་རང་སངས་རྒྱས་ལྔ་བརྒྱ་ཙམ་བཞུགས་པ།,"At that period of time, nearly five hundred self-originated buddhas lived near Jambu-dvipa.",,,,,N/A,Other (see comments),"The story here of the 500 Pratyeka-Buddhas does not occur in the main passage of the Vinayavastu from which the rest of this chapter seems to be drawn. It does, however match almost verbatim the brief accounts provided in the Lalitavistara (see below) and in the Kangyur dkar chag of both the Lhasa edition (TBRC #W26071: vol. 100, 109b.7-110a.1) and the dpe bsdur ma edition (TBRC #W1PD96682: vol. 107, p. 206). Although both of these editions of the Kangyur post-date Tarantha's work by over 300 years, they are based on earlier editions for which there does not seem to be text-searchable versions (i.e., Narthang). Here is the passage from the dkar chag in its entirety: ""de'i tshe 'dzam bu'i gling na rang sangs rgyas lnga brgya tsam gnas pa rnams phan tshun du 'dus te wa ra Na sir byon/ da ste sangs rgyas myur du 'byon pas bdag cag gis 'gro ba'i don bya mi dgos so snyam ste phung po lhag med kyi dbyings su 'das/"". [It is also worthwhile to note that references to the Buddha in Tuṣhita as the Bodhisattva Svetaketu occurs in the narrative right after this passage.]. Here is the account in the Lalitavistara: ""de'i tshe yul wā ra ṇā si'i ri dwags kyi nags drang srong ltung ba na rang sangs rgyas lnga brgya 'khod pa de dag gis kyang sgra de thos nas nam mkha' la shing ta la bdun srid du gyen du 'phags nas me'i khams la snyoms par zhugs te sgron ma bzhin du yongs su mya ngan las 'das so/"" (Lhasa Kangyur, vol. 48, 20a.5-20a.6) "
A,3,3,དེ་དག་ཕན་ཚུན་གཅིག་ནས་གཅིག་ཏུ་འདུས་ནས་ཝ་ར་ཎ་སིར་བྱོན།,"Of one accord, they gathered together at Benares.",,,,,N/A,,
A,3,3,ད་ནི་སངས་རྒྱས་མྱུར་དུ་འབྱུང་བས་བདག་ཅག་གིས་འགྲོ་བའི་དོན་བྱ་མི་དགོས་སོ་སྙམ་དུ་དགོངས་ནས།,"Aware that the Buddha would not be long in coming into our world and that thus, their efforts on behalf of sentient beings would no longer be necessary,",,,,,N/A,,
A,3,3,ཕུང་པོ་ལྷག་མ་མེད་པའི་དབྱིངས་སུ་མྱ་ངན་ལས་འདས་སོ།,"they passed into space beyond suffering, leaving no trace of temselves.",རང་སངས་རྒྱས་ལྔ་བརྒྱ་ཆོ་འཕྲུལ་དང་བཅས་མྱ་ངན་ལས་འདའ་བ་,Five hundred Pratyekabuddhas miraculously pass beyond suffering,,,N/A,,
