Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English (orange = English translation changed from existing),Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes, SVG Info
B,21,,ཉེར་གཅིག་པ་དཀའ་བ་སྤྱད་པ་ནི།,Chapter 21: Practicing austerities,,,"Vol. Ca (5), p. 18.",,"Vinayavastu (Saṃghabhedavastu): vol. Nga, 19a.2-25a.6",,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M300.6,10794c42,9,402-279.8,477-357c79.6-82,207-72.2,264-84c87.6-18,149.6-56.8,207-93c50.6-32,95-71,159-39s135,59.8,192,15c195-153,245.6-1.8,366,63c62.4,33.6,111,93,171-93c13.2-41.2,13.8-61.4,13.8-61.4c10.8,1.2,51.8,1.2,60.8,1.2h6c54,10,64.8,54,130.8,96c66,42,72,240,90,306c18,66,54,60,114,72c60,12,101,26,138,42c334,14.6,101,62,143,104s58,94,94,194c37.4,103.6,22,144,118,240s267,98,388,148c81.8,33.8,255.4,128.2,336,260c66,108,61,209.6,29,364.2c-17.6,84.8-56.2,150.2-100,214c-35.4,51.6-89,103.8-245,121.8s-356-30-458-48c-73.8-13-152-53-179,47c-5.4,19.6-63,34.4-78,51c-16.8,18.8-53,18.2-65,35s45.8,53.6,37,74c-6.2,14.6-25,32-24,34c24.2,48.4-61.2,51-48,60c25,17,22.2,44.8,9,57c-24,22-35,24.6-8,80c19,39-1.6,71.2-32,90c-93,57.8-246,114-343.2,176.2c-91.8,58.8-91.4,67-264,236l-1670.8,17.8l-28-2412' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#c9f5c1' stroke='#c9f5c1' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,21,,སྦྱོར་བ་ལ་ཞུགས་པ་ན། དབུགས་འབྱུང་རྔུབ་བཀག་པས་རླུང་ཐམས་ཅད་སྤྱི་བོར་སོང་སྟེ། དབུ་ལ་ཟུག་རྔུ་མི་བཟད་པ་ལྕགས་ཀྱི་ཕུར་བུས་བཏབ་པ་ལྟ་བུ་བྱུང་སྟེ།,"By dint of [much] training, he brought his breathing to a stop. All the air currents in his body raced to the crown of his head, causing unbearable agony – as if someone were driving an iron spike into it.",,,,,19b.6-20a.2,,
B,21,,ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་བཞིན།,"Even so, as before, he persevered with enthusiasm.",,,,,20a.2-4,,
B,21,,དུས་གསུམ་པར་རྣམ་པར་བམ་པའི་བསམ་གཏན་དངོས་ཐོབ་པའི་ཚེ་རླུང་བཀག་པ་ན་སྙན་གྱི་བུ་ག་གཉིས་ནས་རྒྱུ་བ་ནི། མགར་བའི་སྦུད་པ་བུས་པ་བཞིན་ནོ།,"In the third place, the Bodhisattva effectively entered the concentration on desintegration: when he stopped himself from breathing, the [unexhaled] air burst through his two ears the way that a pair of bellows blasts air to make a forge fire blaze up.",,,,,20a.4-7,,
B,21,,།དེ་ལྟར་ཚོར་བ་མི་བཟད་པ་མྱོང་ཡང་ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་བཞིན།,"The experience was agony but as before, the Bodhisattva persevered with enthusiasm.",,,,,20a.4-b.1,,
B,21,,དུས་བཞི་པ་ལ་རྣམ་པར་བམ་པའི་བསམ་གཏན་མཐར་ཕྱིན་པ་ལ་སྙོམས་པར་ཞུགས་པ་ན། རླུང་རྒྱུ་བ་བཀག་པས་ཕྱལ་ཤིན་ཏུ་རྒྱས་པར་གྱུར་ཏེ།,"Fourthly, he achieved the last and highest level of the meditation on physical disintegration and blocked all movement of air in his body, which caused his stomach to swell up.",,,,,21b.1-2,,
B,21,,དབུ་ལ་ཟུག་རྔུ་དང་སྐུའི་ཁོང་དུ་ཆུ་གྲི་རྣོན་པོས་དྲལ་བ་ལྟ་བུའི་ཚོར་བ་དང་། མེའི་དོང་དུ་དཔྱངས་པ་ལྟ་བུའི་ཟུག་རྔུ་ཉམས་སུ་མྱོང་ཡང་ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་བཞིན་ནོ།,"He felt an excruciating pain in his head, and had the sensation that a steel blade was running through his entire body while it hung over a brazier. But as before the Bodhisattva persevered with enthusiasm.",,,,,21b.2-5,,
B,21,,།དུས་ལྔ་པར་ཁ་ཟས་ངན་ངོན་ཆང་ཆུང་གསོལ་བ་ནི། མོན་སྲན་རྡེའུ་འམ། རྒྱ་སྲན་ནམ། འབྲས་ལ་སོགས་པ་བསྐོལ་བའི་ཁུ་བ་གསོལ་བ།,"In the fifth instance, the Bodhisattva ate as little as possible: he would boil a single pea, or else one grain of millet or rice and swallow the [trickle of] stock obtained.",,,,,22a.3-4,,
B,21,,དེ་ཉིད་ཀྱི་མདངས་མ་ཡལ་གྱི་བར་དུ་ཕྱི་མ་མི་གསོལ་བའོ།,"As long as the least nutrient from that single grain remained in his body, he would not injest another thing.",,,,,21b.6,,
B,21,,།དེའི་ཚེ་ལྷ་རྣམས་ཀྱིས་བ་སྤུའི་བུ་ག་ནས་མདངས་སྒྲུབ་པར་ཞུས་པ་ལས།,The gods pleaded with him to engage in the practice which consists in taking in vital substances through the pores of one’s skin.,,,,,21b.7-22a.1,,
B,21,,ཁ་ཟས་སྤངས་ཏེ་མདངས་སྒྲུབ་པ་བདག་གིར་བྱེད་པ་ནི། ཚུལ་འཆོས་རྫུན་པ་ལོག་པ་གཞན་བསླུ་བ་ཡིན་པར་དགོངས་ཏེ།,"But the Bodhisattva reflected: “To indulge in that practice when I have given up taking all proper nourishment would be an act of hypocrisy. It would amount to cheating, to deceiving others”.",,,,,22a.1-3,,
B,21,,མདངས་སྒྲུབ་པ་ཕྱིར་བཟློག་པར་མཛད་དོ།,Thus he refrained from [that practice],,,,,22a.3-4,,
B,21,,།དེས་སྐུ་ལུས་ཤིན་ཏུ་སྐེམ་ཞིང་སྨྱ་བར་གྱུར་ཀྱང་ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་དང་འདྲ།,"Although his body became blackish and rail-thin, the Bodhisattva persevered with enthusiasm as before.",,,,,22a.4-5,,
B,21,,ཇི་ལྟར་སྐུ་ལུས་ཉམ་ཆུང་བར་གྱུར་ཞེ་ན། སྐུ་ལུས་ནི་ལྡུམ་བུ་ཨ་སི་ཏ་དང་། ཀ་ལི་ཀའི་སྡོང་བུ་ཀུན་ནས་བསྐམས་ན་འཇུམས་པར་གྱུར་པ་ལྟ་བུ་དང་།,He became physically so weak that his body came to resemble a dried and shrunken stalk of valerian or of the indigo plant.,,,,,22a.5,,
B,21,,དབུ་ཡང་འབར་འབུར་ཅན་སྐུ་བ་རྙིངས་པ་ལྟ་བུ་དང་།,"His head grew scraggy, his waist tiny.",,,,,22a.6-7,,
B,21,,སྤྱན་འབྲས་ཕུག་ཏུ་སོང་བ་ཁྲོན་པའི་སྐར་མ་ལྟ་བུ་དང་།,His eyes seemed to be set more deeply in their sockets and could hardly be discerned – like two stars reflected at the bottom of a deep well.,,,,,22b.3-4,,
B,21,,སྐུའི་རྩིབས་མ་མཐོ་དམན་དུ་གྱུར་ལ།,His ribs stuck out;,,,,,22b.7,,
B,21,,སྒལ་ཚིགས་སྐྲའི་ལན་བུ་ལྟ་བུར་གྱུར་ཞིང་,"his spinal column, prominent and knobbly, looked like a length of twisted hair.",,,,,23.a3,,
B,21,,བཞེངས་པར་བཞེད་ན་མདུན་དུ་བུབ་ཅིང་།,"When he attempted to stand up, he fell forward.",,,,,23a.3,,
B,21,,བཞུགས་པར་བཞེད་ན་རྒྱབ་ཏུ་འགྱེལ་བས་སྐུའི་སྟོད་སྨད་རེས་མོས་སུ་བརྟེན་ཞིང་འཇོག་དགོས་པ་དང་།,"Seating himself, he fell on his back. Sometimes he would have to prop up his torso, sometimes his legs – for, without support, he would collapse.",,,,,23a.3-4,,
B,21,,བ་སྤུའི་རྩ་བ་རྣམས་རུལ་བས་སྐུ་ལ་ཕྱག་གིས་བྱུགས་པ་ན་བ་སྤུ་ས་ལ་ལྷགས་པར་འགྱུར་བའོ།,He shed body hair every time he touched his skin – each follicle smelled foul.,,,,,23a.4-5,,
B,21,,དེ་ནས་སྔོན་གྱི་ཁ་དོག་བཟང་པོ་གང་ཡིན་པ་དེ་ཡང་ནུབ་པར་གྱུར་ཏེ།,His once glowing complexion was now a ghastly gray.,,,,,23a.7,,
B,21,,ལྷ་གསུམ་ཞིག་དེར་ལྷགས་ནས་གཅིག་གིས་གཽ་ཏ་མ་ནི་ནག་པོ་ཞིག་གོ,"Then, three gods appeared to the Bodhisattva. “Gautama’s black from top to toe,” the first god remarked.",,,,,"23a.5-6",,
B,21,,།དེ་བཞིན་དུ་སྔོ་སངས་ཞིག་གོ,"“Indigo-ish,” said the second.",,,,,23a.6,,
B,21,,།སྨུག་པོ་ཞིག་གོ །ཞེས་སྨྲའོ།,"“Maroon,” the third ventured.",,,,,23a.6-7,,
B,21,,།དེར་དཔེ་གསུམ་ཞིག་ཐུགས་ལ་ཤར་ཏེ།,Three pictures formed in the Bodhisattva’s imagination.,,,,,23a.7,,
B,21,,ཆུ་ནང་གི་ཤིང་ཤིན་ཏུ་རློན་པ་ལ་བཙུབས་ཀྱང་མེ་མི་འབར་བ་བཞིན་དུ།,"“One may rub together twigs floating in water all one wants, they will never catch fire;",,,,,23a.7-23b.1,,
B,21,,ལུས་སེམས་གཉིས་ཀར་འདོད་པ་ལ་ཆགས་པས་གྲོལ་བར་མི་ནུས་པ་དང་།,likewise it is impossible to liberate oneself while body and mind are racked with desire.,,,,,23b.1-2,,
B,21,,དེ་བས་ཅུང་ཟད་ཙམ་གཤེར་ཆུང་བའི་ཤིང་རློན་པས་ཀྱང་དེ་དང་འདྲ་བ་ལྟར།,It’s no good if even a single piece of wood is wet to the touch:,,,,,23b.1,,
B,21,,ལུས་འདོད་པ་ལས་ཐག་བསྲིངས་ཀྱང་སེམས་ཀྱིས་མ་བསྲིངས་ན་གྲོལ་བར་མི་འགྱུར་བ་དང་།,"a man who has got rid of the shackles of physical desire, but whose mind remains fettered will not be able to free himself.",,,,,23b.2-3,,
B,21,,ཤིང་བསྐམས་བཙུབས་པས་མེ་འབྱུང་བ་ལྟར་,"On the other hand, two [dry] sticks rubbed together will eventually flare up, so much is certain.",,,,,23b.5,,
B,21,,ལུས་སེམས་གཉིས་ཀར་འདོད་པ་ལས་ཐག་བསྲིངས་པས་ནི། ཤེས་པ་དང་མཐོང་བ་དང་རེག་པར་ནུས་པར་དགོངས་སོ།,"Thus, the one who severs the chain of the physical and mental passions, will understand, see and touch enlightenment.",,,,,24a.4-5,,
B,21,,།དེ་ནས་དུས་དྲུག་པར་ཅུང་ཟད་མནལ་བ་ན་ཤིན་ཏུ་རྩུབ་པའི་རྩཱའི་སྟན་ལ་གཟིམས་ཤིང་།,"During the sixth stage, the Bodhisattva lay down on the coarse grass which served as his seat and let himself rest a little.",,,,,24a.7-24b.1,,
B,21,,གཞན་སྔ་མ་དང་འདྲ་བ་ལས། ཏིལ་ལ་སོགས་པ་འབྲུ་གཅིག་གསོལ་ཏེ། དེའི་མདང་མ་ཡལ་གྱི་བར་དུ་འབྲུ་གཉིས་པ་མི་གསོལ་བས་སྐུ་ལུས་སྔ་མ་ལས་ཀྱང་ཆེས་ཞུམ་པར་གྱུར་ཏོ།,"He continued to live on just one sesame seed or some other single grain, and did not allow himself a second piece until the first had been completely digested.",,,,,24a.5-6,,
B,21,,།དེ་ལྟར་ཁ་ཟས་ཕྲ་མོའི་དཀའ་ཐུབ་མཛད་དེ་ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་བཞིན་ནོ།,"His body became even more skeletal but he did not increase his rations and as before, pursued his ascetic practices without growing discouraged.",,,,,N/A,,
B,21,,།དེའི་ཚེ་རྒྱལ་པོ་ཟས་གཙང་གིས་ཉིན་རེ་བཞིན་མི་ཉིས་བརྒྱ་ལྔ་བཅུ་རེ་རྟོག་པར་གཏོང་ཞིང་།,During this entire period Suddhodana would daily dispatch two hundred and fifty men to keep watch over the Bodhisattva.,,,,,24b.1,,
B,21,,ལྷས་བསྟན་ནས་ཀྱང་དེ་ཙམ་རེ་གཏོང་སྟེ།,"The city of Devadaha (Lhas bstan) too, would send the same number of spies each morning.",,,,,24b.1,,
B,21,,ཉིན་རེ་བཞིན་ཕྱིར་འཁོར་བ་རྣམས་ཀྱིས་གཏམ་སྐྱེལ་བར་བྱེད་ན། རྒྱལ་པོ་ཟས་གཙང་ལྷག་པར་ཐུགས་ངན་དུ་མཛད་ཅིང་།,"Hearing the news that the messengers brought day after day, the king’s fears grew and grew.",,,,,24b.3,,
B,21,,བཙུན་མོའི་འཁོར་རྣམས་ཀྱང་རྩཱའི་སྟན་ལ་ཉལ་བ་དང་།,"The queen’s attendants resolved that they too would sleep on coarse grass mats,",,,,,24b.3,,
B,21,,གྲགས་འཛིན་མས་ཀྱང་རྒྱན་རྣམས་བོར་ཏེ། ཇི་ལྟར་དཀའ་བ་སྤྱོད་པའི་ཚུལ་ལ་ཞུགས་སོ།,Yasodhara (Grags ’dzin ma) [herself] gave away all her jewelry and engaged in [other] such ascetic practices.,,,,,24b.3-5,,
B,21,,།དེ་ནས་རྒྱལ་པོས་གྲགས་འཛིན་མའི་ལྷུམས་ན་སྲས་ཡོད་པས། དེ་ལ་གནོད་པར་འགྱུར་བའི་གནས་ཡོད་པའི་ཕྱིར། གྲགས་འཛིན་མ་ལ་དཀའ་བ་སྤྱོད་པའི་ཚུལ་སུས་ཀྱང་མ་སྨྲ་ཞིག,"Noting that the prince’s earlier wives had now become adherents of the same ascetic practices as the Bodhisattva – anxious, too, to protect the unborn child that Yasodhara was carrying, the king decreed that [henceforth] no one should supply details of Siddhartha’s asceticism to the princess.",,,,,24b.5-7,,
B,21,,།གཏམ་སྐྱེལ་བ་རྣམས་ཀྱིས་ཀྱང་ང་ཉིད་མ་གཏོགས་སུ་ལ་ཡང་། བྱང་ཆུབ་སེམས་དཔའི་དཀའ་ཐུབ་ཀྱི་ཚུལ་མ་བརྗོད་ཅིག་ཅེས་བཀའ་བསྒོས་སོ།,"The messengers were told to relay their news to the monarch, and to the monarch alone.",,,,,24b.7,,
B,21,,།རྒྱལ་པོ་རང་ཉིད་ཀྱིས་གསན་པས་ནང་དུ་ཐུགས་ངན་དུ་འགྱུར་ཡང་རྣམ་འགྱུར་སྦས་ཏེ། གཏམ་གཞན་གྱིས་བཙུན་མོའི་འཁོར་བཅས་རྣམས་འབྲིད་པར་བྱེད་དོ།,"Although much shaken by the daily accounts that he was receiving, Suddhodana showed nothing on his face; besides which, he deceived the queen’s entourage by spreading false tidings.",,,,,24b.7-25a.1,,
B,21,,།དེ་ནས་དུས་བདུན་པ་ལ་དཀའ་སྤྱད་འདི་ཙམ་གྱིས་ཀྱང་མི་ཆོག་གོ་སྙམ་དུ་དགོངས་ཏེ། ཁ་ཟས་ཤིན་ཏུ་ངན་པ་ཞེས་བྱ་བ་,"In the seventh phase, the Bodhisatva decided that the austerities he had imposed on himself were not enough: he needed to restrict himself to eating the most disgusting filth.",,,,,25a.1-2,,
B,21,,བེའུ་འོ་མ་འཐུང་བ་རྣམས་ཀྱི་ཆུ་དང་ལྕི་བའི་རིལ་བུ་ཕྲ་མོ་རེ་གསོལ།,So then his meals began to consist of a tiny pellet which was a mix of dung and urine taken from a still unweaned calf.,,,,,25a.2-3,,
B,21,,དེའི་མདངས་མ་ཡལ་བར་ཕྱི་མ་མི་གསོལ་ལོ།,"As long as that substance had not been completely digested, he would not take in another thing.",,,,,25a.3,,
B,21,,།ཅུང་ཟད་མནལ་བར་མཛད་པ་ན། དུར་ཁྲོད་དུ་གཤེགས་ནས་མི་རོ་བམ་པ་དབུ་སྔས་སུ་མཛད་དོ།,"[At times] To stretch his legs a bit, he would walk to the graveyard and sleep there, making a dead body that was turning a gruesome blue his pillow.",,,,,25a.3-4,,
B,21,,།དེའི་ཚེ་སྔར་བས་ཀྱང་སྐུ་ལུས་རིད་ཅིང་། སྐུ་ལུས་རླན་གཤེར་མེད་པ་ལྟར་གྱུར་ལ།,"His own body, dried and shrunken, began to look increasingly like a skeleton.",,,,,N/A,,
B,21,,གྲོང་ཁྱེར་གྱི་གཤོན་ནུ་དང་། གཤོན་ནུ་མ་དང་། ཕྱུགས་རྫི་དག་འོངས་ཏེ་,"Village children and cowherds would come to stare at him,",,,,,25a.4-5,,
B,21,,རས་བལ་དང་། མེ་ཏོག་དང་རིལ་བུ་དག་སྙན་དུ་བཅུག་སྟེ་,and would find it fun to stuff his ears with flowers and strands of wool;,,,,,N/A,,
B,21,,ཤིང་བུས་བདས་ནས་ཤངས་ཀྱི་བུག་ནས་འབྱིན་པར་བྱས། ཤངས་ཀྱི་བུ་གར་བཅུག་ནས་སྙན་དུ་འབྱིན་པ་སོགས་ཕར་འདྲེན་ཚུར་འདྲེན་དུ་བྱེད་དོ།,"they would even spear up a lump of earth with a stick and push that in until it came out of his nostrils – as well as the other way round, in which case it would escape out of his ears.",,,,,"25a.5",,
B,21,,ཁ་ཅིག་དག་ནི་ཀྱཻ་ཕྱག་དར་ཁྲོད་ཀྱི་ཤ་ཟ་ལ་ལྟོས་ཞེས་སྐུ་ལ་བོང་བ་དང་། གསེག་མས་འཐོར་བར་བྱེད་ཀྱང,"Forcing such items from one orifice to another, they would snigger: “Oh just look at this filthy old monster!” Then they would pelt him with stones and balls of mud.",,,,,25a.5-6,,
B,21,,་གསན་པ་དང་གཟིགས་པར་ཡང་མི་མངོན་ནོ།,The Bodhisattva seemed neither to see nor hear them.,,,,,25a.6,,
B,21,,།འོན་ཀྱང་ཞུམ་པ་མ་ཡིན་སོགས་གོང་དང་འདྲ་བར་བཞུགས་སོ། །,As before he continued without flagging or losing his enthusiasm.,,,,,N/A,,
B,21,svg1,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M2981.8,12257.4c4.4,0.8,8.8,1.8,13.2,2.6c102,18,302,66,458,48s209.6-70.2,245-121.8c43.8-63.8,82.4-129.2,100-214c32-154.6,37-256.2-29-364.2c-80.6-131.8-254.2-226.2-336-260c-121-50-316-60-364-126c-42.6-58.8-492,108-368,324c0,0,48,68,80,104s52,72,40,116s-20,68-12,92s28,36,44,84s4,64,4,80s-20,44-20,44s-8,4-12,16s-8,20-28,40S2750.4,12216.8,2981.8,12257.4z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
