Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,15,,།དེ་རྗེས་ཞིང་པའི་གྲོང་དུ་བྱོན་ཏེ་ཞིང་ལས་ཀྱི་མཐའ་ལ་གཟིགས་པ་ན།,"Once he reached the village, the Bodhisattva watched the farm work being carried out.",,,,,6a.6,,
A,15,,ཤིང་པ་རྣམས་རྐང་ལག་སེར་ཀར་སོང་ཞིང་།,He noticed the callused hands and feet of the peasants,,,,,6a.6,,
A,15,,གླང་རྣམས་ཀྱང་ངལ་ཞིང་རྨོས་པ་སོགས་གཟིགས་ནས་,and the exhausted oxen bleeding under their yoke.,,,,,6a.6,,
A,15,,ཐུགས་སྙིང་རྗེ་ཆེན་པོ་འཁྲུངས་ཏེ།,An ineffable compassion filled his heart.,,,,,6b.1-2,,
A,15,,ཁྱེད་རྣམས་བདེ་བ་ལ་རེག་པར་མནོས་ཤིག་ཅེས་,"“Try, all of you, to be happy!” he implored,",,,,,6b.2-3,,
A,15,,ཞིང་པ་རྣམས་ཀྱང་བཏང་།  རྨོན་པ་རྣམས་ཀྱང་བཀྲོལ་ལོ།,as he released the laborers from their toil. Then he had the draught animals unharnessed.,,,,,6b.2-3,,
A,15,,།དེ་ནས་ཞིང་པ་རྣམས་སྡུག་བསྔལ་བ་གཟིགས་པས་ཀྱང་ཐུགས་ལྷག་པར་འབྱུང་སྟེ་,"The exchange with the poor peasants having served only to increase his distress, the prince went off to seek the quiet and shade of a grove.",,,,,6b.3-4,,
A,15,,ཤིང་ཛམྦུའི་གྲིབ་མ་ལ་བཞུགས་པས་བསམ་གཏན་དང་པོའི་ཏིང་ངེ་འཛིན་ཤུགས་འབྱུང་ལ་མངོན་དུ་མཛད་དོ།,"Seating himself under a plum-rose tree, he spontaneously entered the first level of meditative concentration.",,,,,6b.4-5,,"The Vinayavastu source does characterize the meditation as ""samadhi"" (ting nge 'dzin): 'dod pa las dben pa sdig pa mi dge ba'i chos rnams las dben pa/_rtog pa dang bcas dpyod pa dang bcas shing dben pa las skyes pa'i dga' ba dang bde ba zag pa med pa dang 'dra ba'i bsam gtan dang po la snyoms par zhugs so/ (6b.4-5)"
A,15,,།བྱང་ཆུབ་སེམས་དཔའ་ཏིང་ངེ་འཛིན་དེ་ལ་མཉམ་པར་བཞག་སྟེ་བཞུགས་པ་ན།,"While he continued in the state of contemplative equanimity,",,,,,N/A,,See comment above
A,15,,སྐྱེ་བོའི་ཚོགས་ཆེན་པོ་རྣམས་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་མི་སྤོང་བར་ཤིང་གཞན་གྱི་དྲུང་ན་སྡོད་དོ།,"a large gathering of people who did not wish to separate themselves from the presence of the Bodhisattva, came to wait under the trees of the clearing.",,,,,6b.5-6,,
A,15,,།དེའི་ཚེ་རྒྱལ་པོས་བསམས་པ། ད་ནི་གཞོན་ནུ་རིང་ཞིག་ཐོགས་ཏེ་,"“The prince has been away a long time,” fretted Shuddhodana.",,,,,6b.6,,
A,15,,གྲོའི་དུས་ལས་ཡོལ་གྱི་བལྟ་བར་འགྲོའོ་ཞེས་,“The hour for taking our midday meal has come and gone. We shall go and see what has become of him”.,,,,,6b.6,,
A,15,,ཤིང་རྟར་ཞུགས་ཏེ་བྱོན་ནས་,He mounted his carriage and took the road to the village.,,,,,6b.6,,
A,15,,བྱང་ཆུབ་སེམས་དཔའི་དྲུང་དུ་ཕྱིན་པ་ན་ཉི་མ་གུང་ཡོལ་བས་,"When the king approached the clearing where the Bodhisattva was, it was already past noon;",,,,,6b.7,,
A,15,,ཤིང་གཞན་རྣམས་ཀྱི་གྲིབ་མ་ཤར་དུ་གཞོལ་ཡང་།,the shadows of the trees had started to lengthen eastward.,,,,,6b.7,,
A,15,,ཛམྦུའི་གྲིབ་མས་བྱང་ཆུབ་སེམས་དཔའི་སྐུ་ལུས་མ་བཏང་བར་གྲིབ་མ་ཤར་དུ་མ་ཡོལ་བ་རྒྱལ་པོས་གཟིགས་ནས།,"But the plum-rose tree's shadow, as if unwilling to be detached from the Bodhisattva (just like the cluster of people nearby), continued to cast itself directly vertically.",,,,,6b.7,,
A,15,,རྒྱལ་པོས་བྱང་ཆུབ་སེམས་དཔའི་ཞབས་ལ་ཕྱག་མཛད་དོ།,"At this, feeling suddenly great respect, the king prostrated at the feet of his son, and paid tribute to him in the following words:",,,,,6b.7-7a.4,,
A,15,,།ཇི་ལྟར་བལྟམས་ཚེ་ས་ནི་གཡོས་པ་དང་།,"""At your birth, the very breast of the earth shuddered.",,,,,7a.3,,
A,15,,།ཛམྦུའི་གྲིབ་མས་ཁྱོད་སྐུ་མི་གཏོང་བ།,Now the shadow of a plum-rose tree refuses to be parted from you.,,,,,7a.3,,
A,15,,།བློ་ཆེན་ཁྱོད་ཀྱི་ཡ་མཚན་གཉིས་འདི་སྟེ།,"Great being, these are two miraculous foreshadowings.",,,,,7a.3,,
A,15,,།ཀུན་གཟིགས་ཁྱོད་ཀྱི་ཞབས་ལ་ཕྱག་འཚལ་ལོ།  །ཞེས་བསྟོད་དོ།,"All-knowing One, I touch the ground in homage to you.""",,,,,7a.3-4,,
A,15,,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་ཏིང་ངེ་འཛིན་ལས་བསླངས་ནས་,He then pulled the prince away from his meditation,,,,,7a.4,,
A,15,,ཤིང་རྟར་ཞུགས།,and both took their places in the carriage.,,,,,7a.4,,
A,15,,གྲོང་ཁྱེར་དུ་གཤེགས་པའི་ལམ་དུར་ཁྲོད་ཀྱི་ཕྱོགས་ལ་བྱུང་བས་མི་རོ་རྣམ་པར་བམ་པ་ལ་སོགས་པ་གཟིགས་པ་ན།,"The road to the palace skirted a graveyard; here, heaps of bloated corpses could be seen.",,,,,7a.4-5,,
A,15,,ཤིན་ཏུ་ཐུགས་སྐྱོ་བ་བསྐྱེད་པས་,"Engulfed with sadness at this sight,",,,,,7a.5,,
A,15,,ང་རྟ་དེ་ཉིད་ལ་བཞུགས་བཞིན་དུ་སྐྱིལ་ཀྲུང་བཅས་ནས་,"the Bodhisattva crossed his legs in the lotus position and fell to the carriage's floorboards,",,,,,7a.5,,
A,15,,ཏིང་ངེ་འཛིན་ལ་སྙོམས་པར་ཞུགས་སོ།,again entering into the meditative state.,,,,,N/A,,"Here, the Vinayavastu simply says that he ""made a cross-legged posture"" (skyil mo krung bcas pa) but does not mention meditation or samadhi (ting nge 'dzin) (7a.5)"
A,15,,།ཡང་རྒྱལ་པོས་ཏིང་ངེ་འཛིན་ལས་བསླངས་ཏེ་,Once more his father had to tear him away from his deep concentration.,,,,,N/A,,See comment above
A,15,,་སེར་སྐྱའི་གཞིར་གཤེགས་པ་ན་མཚན་མཁན་རྣམས་ཀྱིས།,"Upon the return of father and son to Kapilavastu, the oracle priests warned:",,,,,7a.5-6,,
A,15,,ད་སྟེ་གཞོན་ནུ་ཞག་བདུན་གྱི་བར་དུ་རབ་ཏུ་མ་བྱུང་ན་འཁོར་ལོས་སྒྱུར་བའི་རྒྱལ་པོར་འགྱུར་རོ།,"“If in the course of this week, the prince does not renounce the world, he will become a universal monarch.""",,,,,7a.6,,
A,15,,།གལ་ཏེ་དེ་ཡི་བཟང་པོ་གཟིགས་བཞེད་ན།,"[The king] responded, ""if that, indeed, is his desire,",,,,,7a.6-7,,
A,15,,།དེ་སླད་དགུང་བདུན་བར་དུ་སྲུངས་ཤིག་དང་།,keep him under strict surveillance for seven nights.,,,,,7a.7,,
A,15,,།མི་དབང་གདུགས་ནི་བརྡལ་བར་གྱུར་པ་ལྟའི།,The parasol of the world's sovereigns will undoubtedly be seen floating above his head,,,,,7a.7,,
A,15,,"།རིན་ཆེན་སྣ་བདུན་འབྱུང་བར་ཐེ་ཚོམ་མེད།།ཅེས་སོགས་སྨྲས་སོ།",and the seven precious attributes will certainly hover all round him.”,,,,,7a.7,,
