Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene Working Notes, SVG Info
B,24,,ཉེར་བཞི་པ་བདུད་བཏུལ་བ་ནི།,Chapter 24: Subduing the Demon [Māra].,,,Vol. Ja (7) p. 19.,,"Vinayavastu (Saṃghabhedavastu): vol. Nga, 29a.6-31b.5",,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M13478.4,6054c25.8-51.6,33.6-98.8,110.6-112s106,12.2,154,28.2s102-40.2,118-68.2c35-60.8-8.8-143.2-13-180.8c-11-96.8,34.8-112.8,51-186c15.8-71.4-21.2-221.2-24-221.2c-2,0,238-802,234-804c-7.2-3.6-292-184-384-240c-89.2-54.2-216-140-224-172c-20.2-81.2,50-167.6,110-227.6s267-345,315-477c37.8-104,132-420,143-639.4c8.2-161.4-37.2-380.6-41-449.6c-7-123.6-96-249-127-282.4c-22-23.6-80-56-92-76s-46-73.6-114-97.6s-91-11-123-39s-88-24-144-24s-78-48-123-75.4c-35.6-21.8-84.8-62-123-92.6c-60-48-123-45-195-45s-82,56.4-147,42c-22-5-123.8-44.2-150-63c-54-39-9-78-90-126c-37-22-115-27.4-135-71.4s-190-101.2-375-66.6c-144,27-213,120.6-229,144.6s-44,70-88,82s-62.2,9.2-106,58.4c-89.2,100.4-151.6,113-171,111c-44.4-4.6-127,10.6-175,34.6s-80,72-156,100s-86.6,153.6-108,172c-61.8,53.4-163.8,80.4-205.8,128.4c-19.8,22.6-117,153-105,213c12,60-3,303,3,345c6,42,36,102-24,138c-60,36-87,114-81,138s72,171,93,261c12.2,52.2,24,306,18,453c-4.2,102.6-3.4,466-147,573c-50,37.2-103.2,150.6-103.2,150.6c-40,112-36,152-44,276c-4.4,69.8-12.4,182.4,36,352c32,112,144,148,212,204c15.8,13,120,44,128,116c10,90.8-80,140-172,200s-45,152.8-48,216c-4,84-83.8,122.8-20,244c40,76,104,124,132,164c11,15.8,28.2,42,46,70c0,0,42,74,54,102s52,52,76,72s140,28,168,56s64,60,64,60s131.2,30.2,131.2,153.2c0,48,48.8,58.8,48.8,58.8s28,28,64,48s-8,48,32,76s28,76,60,80s140-20,180,0s124,40,144,40s108,64,136,80s92,36,124,84s84,60,140,72s120,32,136,36s60,4,92,16s172,112,204,124s169,26.2,412-36c0,0,276-108.8,285-126.8c32-64,175-377.2,183-449.2s38.2-177.6,20-232c-24-72-48-260-56-284s-10.6-136-5.4-176L13478.4,6054z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#c9f5c1' stroke='#c9f5c1' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,24,1,དེའང་བདུད་སྡིག་ཅན་ལ་རྒྱལ་མཚན་གཉིས་ཡོད་དེ། དགའ་བའི་གནས་དང་དོགས་པའི་གནས་སོ།,"The demon Mara owned two victory standards, Banner of Desire and Banner of Doubt.",,,བྱང་ཆུབ་ཀྱི་ཤིང་གི་དྲུང་དུ་རྩ་བཏང་བའི་སྟེང་དུ་བཞུགས་པ་མཉམ་བཞག་མཛད་པ་ལ། བདུད་ཀྱི་སྤྲུལ་པའི་ཕོ་ཉ་བདུན་འོང་བ་དང་། ཡང་དེ་དང་ཉེ་བར། བདུད་འདུལ་གྱི་བཀོད་པ་སྤྱི་དང་འདྲ་བ་འབྲི་བ་ལས། རིན་པོ་ཆེའི་བཞུགས་ཁྲི་མི་དགོས། ཡང་བྱང་ཆུབ་ཤིང་གཅིག་གི་རྩ་བ་ན། བཞུགས་ཚུལ་མཉམ་བཞག་མཛད་པ་ལ། ཤིང་གི་ཡལ་ག་ཆེ་ལ་དཀར་བ་ལོ་མ་རྣམས་ལྷ་མང་པོས་འཛིན་པ་འབྲི། །  །མངོན་བྱུང་དང་།  འདུལ་བའི་ལུགས་ལ།  སླུ་བྲིད་སྟོན་པའི་བདུད་ཀྱི་བུ་མོ་གསུམ་ཁོ་ན་འབྲི་སྟེ།  བདུད་བཏུལ་པའི་སྐོར་རོ། །,"While sitting in equanimity under the Bodhi Tree (byang chub kyi shing), he is visited upon by seven messengers who are apparitions created by the demon. The scene of the Buddha taming the demon should be drawn as in the mainstream, hence there is no need to draw a throne.  In another scene, the Buddha sits in equanimity under a Bodhi Tree. The tree has big white branches with leaves held up by gods. According to the traditions of history (sngon 'byung) and Vinaya (‘dul ba), the only scene to be drawn here is three daughters of the demon trying to seduce the Buddha.",,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M11895,5061.2c0,0,30-51,30-105c0-54-3-264,18-330s69-144,90-174s42-84,45-102c3-18,35-140.4,135-194.4c66.2-35.8,141.6-40.6,198-28c61,13.6,134,80,162,134c17,33,8,72,28,116c8,17.4,128,118,158,220c18.6,63.2,35,243,32,300s-19,165-16,180s44,19.2,50,34.2c6,15,45,45,57,54c12,9,30,33,36,45c6,12,27,45,24,66c-3,21-3,117-6,144c-3,27-66.2,80.8-95,102.8c-50,38-132,30-181,44.2c-33.8,9.8-91,9.8-103,9.8s-72,1-90-2s-82,2-120-4c-12.6-2-47-18.8-68-24.8c-21-6-60-12-72-15c-12-3-66-9-84-15c-18-6-81-10.2-102-19.2s-57-19.8-75-28.8s-72-51-90-75c-18-24-60-81-66-96c-6-15,0-93,21-129C11832,5133.2,11889,5067.2,11895,5061.2z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,24,3,།དེ་ནས་སྡིག་ཅན་གྱིས་བསྐུལ་ཏེ་བདུད་ཉིད་ཀྱི་བུ་མོ་སྲེད་མ་དང་། དགའ་བྱེད་མ་དང་། དགའ་སྤྱོད་མ་རྣམས་མངགས་ཏེ།,"He then summoned his daughters, Trsna (Sred ma, ‘Thirst’), Rati (Dga’ byed ma, ‘Pleasure’) and Raga (Dga’ spyod ma, ‘Enjoyment’) and gave them certain orders.",བདུད་ཀྱི་བུ་མོ་གསུམ་གཡོ་སྒྱུ་རྣམས་སྟོན་པ་,Three young demonesses use deceit,།མངོན་བྱུང་དང། འདུལ་བའི་ལུགས་ལ། སླུ་བྲིད་སྟོན་པའི་བདུད་ཀྱི་བུ་མོ་གསུམ་ཁོ་ན་འབྲི་སྟེ། བདུད་བཏུལ་པའི་སྐོར་རོ། །,As in the Abhiniskramana and the Vinaya draw only three daughters of Mara displaying tempation. This is the section on the Taming of Mara.,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M11847,5650.6c-3.4,41.4,36.6,127.6,42,283.6c1.2,32.2-24,107.8-32,167.8c-5.8,43.8-20,104-52,128s-156,40-204,40c-32.2,0-156,16-216,48c-25.4,13.6-100,56-180,88c-67,26.8-132,28-204,16c-49.4-8.2-144-48-160-80s-84-140-112-180s-92-88-132-164c-63.8-121.2,16-160,20-244c3-63.2-52.4-171.4,48-216c144-64,184-180,280-176c0,0,64,32,112,24s80-32,156-32s156,28,204,4s112-56,188-56s160-8,212,40s66,66,66,126c0,50.6-33,94-36,184V5650.6z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,24,4,དེ་རྣམས་ལྷའི་བུ་མོའི་མཆོག་ཡིན་ལ། བུད་མེད་ཀྱི་གཡོ་སྒྱུ་རྣམས་སྟོན་པར་བརྩམས་པ་ན། དེ་དག་རྒན་མོར་འགྱུར་བར་བྱིན་གྱིས་བརླབས། ཕྱིས་སྟོན་པ་ལ་མོས་པ་བསྐྱེད་པས་གྲོལ་ལོ།,"But the demonesses, who belonged to the highest class of daughters of the gods (Devakanya), had hardly begun to weave their charms when the Blessed One’s [farsighted] benediction turned them into three old hags.",བུ་མོ་གསུམ་རྒན་མོར་གྱུར་བ་,Three yong women turned into old hags,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M12993,5739.2c9,42,33.4,120.4,45,132c1.8,1.8-2.2-1.4,4,3.8c32.8,27.2,68.2,52,119,71c64,24,170,55.2,246,51.2s105-42,182-55.2s106,12.2,154,28.2s102-40.2,118-68.2c35-60.8-8.8-143.2-13-180.8c-11-96.8,34.8-112.8,51-186c15.8-71.4-21.2-221.2-24-221.2c-0.2,0,4.2-3.6,2.8-10.6c-27.2-146.6-184.8-197.4-256.8-229.4s-88,8-140,28s-148-8-148-8s-124-16-180-16s-82-50-118-74s-58-48-82-24s-12,114,12,218c3.2,13.8-53,214.2-20,343.2c0,0,45,165,48,201' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,24,5,།དེ་ནས་བདུད་སྡིག་ཅན་གྱིས་བདུད་ཀྱི་རིགས་ཀྱི་འབྱུང་པོ་ཐམས་ཅད་སྦྲན་ཏེ། བདུད་ཀྱི་དཔུང་ཆེན་པོ་གདོང་དང་,"Next, rallying together all the evil spirits of the House of Shadows, Mara—bristling all over with bows and arrows—made these, his troops, file past.",རྡོ་རྗེ་གདན་དུ་བཞུགས་ནས་བདུད་བྱེ་བ་ཕྲག་གསུམ་ཅུ་རྩ་དྲུག་བྱམས་པ་བཏུལ་བ་,"While dwelling in Vajrāsana, (Buddha) tamed 36 million demons with compassion",,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M13497.4,4067.4c6.2-71.4,61-144.6,113.6-197c60-60,267-345,315-477c37.8-104,132-420,143-639.4c8.2-161.4-37.2-380.6-41-449.6c-7-123.6-96-249-127-282.4c-22-23.6-80-56-92-76s-46-73.6-114-97.6s-91-11-123-39s-88-24-144-24s-78-48-123-75.4c-35.6-21.8-84.8-62-123-92.6c-60-48-123-45-195-45s-82,56.4-147,42c-22-5-123.8-44.2-150-63c-54-39-9-78-90-126c-37-22-115-27.4-135-71.4s-190-101.2-375-66.6c-144,27-213,120.6-229,144.6s-44,70-88,82s-62.2,9.2-106,58.4c-89.2,100.4-151.6,113-171,111c-44.4-4.6-127,10.6-175,34.6s-80,72-156,100s-86.6,153.6-108,172c-61.8,53.4-163.8,80.4-205.8,128.4c-19.8,22.6-117,153-105,213c12,60-3,303,3,345c6,42,36,102-24,138c-60,36-87,114-81,138s72,171,93,261c12.2,52.2,24,306,18,453c-4.2,102.6-3.4,466-147,573c-50,37.2-103.2,150.6-103.2,150.6c-40,112-36,152-44,276c-4.4,69.8-12.8,182.6,36,352c30,104,134,159,212,200c110,58,154,136,236,144c0,0,56,30,82,28s106-28,174-32s152,18,186,10s130-58,178-64s162-2,192,6s70,44,86,60s38,50,46,76s-50,132-20,168c36.4,43.6,256,52,344,56s336-14,406-18s216.8-39.6,244-60c48-36,74-98,74-144s26-198,30-242c3.6-39.8-32-118-30-148s0-94,30-92s120,88,154,104c37,17.4,134,16,164,18s130,30,168,22s94-44,124-50s160-64,180-228c14.2-117.2,46-312-34-438S13491.8,4130.8,13497.4,4067.4z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,24,5,གཟུགས་སྣ་ཚོགས་པ་མཚོན་ཆ་སྣ་ཚོགས་པ་འཛིན་པ་དཔའ་ཞིང་གཏུམ་ལ་མི་བསྲུན་པ་བྱེ་བ་ཕྲག་སུམ་ཅུ་རྩ་དྲུག་སྔོན་དུ་བདས་ཤིང་། སྡིག་ཅན་རང་ཉིད་མདའ་གཞུ་རྣ་བའི་བར་དུ་བཀང་སྟེ་འོངས་ནས་,"Thirty-six million fierce demons, as misshapen of body as of mind, a nightmarish jumble of heads and limbs, fearless and pitiless, all paraded by brandishing weapons that were as cruel as they were grotesque.",,,,,,,
B,24,5,བྱང་ཆུབ་སེམས་དཔའི་མཐའ་བསྐོར་ཏེ་འདུག་གོ,These devilish legions encircled the Bodhisattva.,,,,,,,
B,24,5,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་བྱམས་པའི་ཏིང་ངེ་འཛིན་ལ་མཉམ་པར་བཞག་པས་,The Bodhisattva calmly remained in the meditation centered on loving-kindness:,,,,,,,
B,24,5,འབྱུང་པོ་རྣམས་ཀྱིས་མཚོན་ཆ་འཕངས་པ་དག་ནི་ཨུཏྤལ་དང་པདྨ་ལ་སོགས་པར་གྱུར།,the hail of weapons that the demons hurled at him turned into a soft rain of lotuses and bluish water lilies;,,,,,,,
B,24,5,རི་འཕངས་པ་ནི་མེ་ཏོག་གི་ཁང་བརྩེགས་སུ་གྱུར།,"and when they pelted him with mountains, these converted into flower palaces.",,,,,,,
B,24,5,རླུང་གདུག་པ་དང་རྡོ་ཆར་ཕབ་པ་ནི་གནས་གཙང་མའི་ལྷ་རྣམས་ཀྱིས་བསྒྲིབས།,"The gods of the Pure Realm, (Gnas gtsang ma, Shuddhanivasa) stood in the way so as to block the deadly winds and the hail of stones.",,,,,,,
B,24,5,ཕྱག་དར་དང་མི་གཙང་བའི་ཆར་ཕབ་པ་ཡང་དྲི་ཞིམ་པོའི་རྫས་རྣམས་སུ་གྱུར་ཏེ་,Even the clouds of dust and drifts of stinking filth turned into a swirl of sweet offerings with an exquisite fragrance.,,,,,,,
B,24,5,བདུད་ཀྱི་གནོད་པ་ཐམས་ཅད་བརྡུགས། དེ་ནས་བདུད་ཀྱི་དཔུང་དེ་རྣམས་ཕྱོགས་དེ་ནས་གྱེས་སོ།,All the demonic attacks failed and so the demons left.,,,,,,,
