Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes,
B,19,,བཅུ་དགུ་པ་རབ་ཏུ་བྱུང་བ་ནི།,Chapter 19: Renunciation,,,Vol. Nga (4) p. 17.,,"Vinayavastu (Saṃghabhedavastu): vol. Nga, 13a.5-15b.6","Vinayavastu (Bhaisajyavastu): vol. Kha, 58b",,"<svg xmlns='http://www.w3.org/2000/svg'><g><path xmlns='http://www.w3.org/2000/svg' d='M5649,7068c16,64,59.4,169.2,123.4,225.2c70.4,61.6,246,213,339,525c90.6,303.8,105,579,12,639c-139.6,90-315,36-339,99c-20,52.4,12,183,48,294c29.6,91.4,21,126-27,144c-94.2,35.4-255,15-264-93c-7-83.2,159-321-27-375c-140.2-40.8-288-12-321-111c-35.4-106.2,12-225-54-453c-47.8-165-112.6-403.8-270-465c-100-38.8-258-30-408-75c-190.4-57.2-231-507-540-550c-224-31.2-276,152-324,232s-48,117-144,186c-78.2,56.2-158.6-3.2-222,84c-52.4,72-135,88.2-228,81c-91-7-150.6,32-192,87c-54,72-91.6,84.8-240,162c-75,39-205.6,188.6-213,231c-9,51-111,87-195,165c-74.6,69.2-116.6,118.4-128.6,231.8c-4,38-51.2,25.4-128,62c-47.2,22.4-87.2,67-114,134c-4,10-61.6,31.8-88,74c-19,30.4-30,106-30,130c0,4-38,52-44,84c-7.8,41.6,30,108.4,12,150c-18.6,43.2-75.4,89.2-42,104c279,123,574.6,332,574.6,332s-264,353-192,465s203.6,181.8,153,339c-60,186-108.6,126.6-171,93c-120.4-64.8-171-216-366-63c-57,44.8-128,17-192-15s-108.4,7-159,39c-57.4,36.2-119.4,75-207,93c-57,11.8-184.4,2-264,84c-75,77.2-435,366-477,357l93-7478.6c0,0,232.6-2.8,342,102c90.4,86.6,82,235,138,243s126-3,189,30c98.8,51.8,119,102.8,141,144c24,45,85,102.4,109.4,33.6c37.6-105.6,55.6-113.2,133.6-117.6c103-6,146,66,178,114s26.4,92,88.4,107.6c60.6,15.4,111.6,60.4,120,128c7,56.2,54.6,205.4,135.6,247.4c62.4,32.4,147,90,168.4-71.4c18.4-138.4,53.6-285.6,128-376c65-78.8,147.6-137.6,309.6-83.6c112.8,37.6,317,186,405,183c47.8-1.6,75-6,174,42c48.2,23.4,510,279,822,396c117.6,44.2,172,137,204,177s108.2,54.4,270,93c126,30,190.6,61,375,171c186,111,377,278,489,342s210.4,130.2,336,150c87.2,13.8,207.6,9.8,207.6,9.8c98.2,213,99,227.2,168,304c72,80,248,178,344,234s194.6,138.2,144,156c-20.6,7.2-22.2,19.4-200-12c-192-34-424-276-616-288c0,0-29.4-15.2-56,38c-14,28,8.6,52.2-22,68c-50,26-50,118-78,146s-24,28-60,44s-100,32-116,80c-14.2,42.4-34,50-70,90s-60,72-52,144c5.6,49.8,94,150,150,186S5597,6866,5649,7068' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#c9f5c1' stroke='#c9f5c1' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/><path xmlns='http://www.w3.org/2000/svg' d='M10021,11986c-12-72-120.8-115-178.4-159.8c-51.2-39.8-269.4-202.6-414-264c-134.4-57.2-252-222-306-270c-54-48-102-54-78-102c24-48,36-216-30-270c-66-54-155.4-93-194.4-138c-26.4-30.4-148.2-168.4-246-216c-40.6-19.8-89.2-48-173.2-24c0,0-64,24-100,80c-21.4,33.4-72,56-112,40s-132-76-184-92c-30.8-9.4-148-24-192-20s-80,12-132,44s-76,68-136,44s-160-38.8-172-52c-44-48-28-120-40-160s-84-108-124-144s-116-132-144-172s-108-116-152-112s-103.8-3.2-164,72c-48,60-64,160-112,192s-92-44-108-80s-40-156-100-172s-136-52-164-84s-100-136-228-120c-69.4,8.6-92,96-136,128s-101,40.6-120,76c-28,52,0,120-20,136s-100,88-84,176c9.8,53.6,104,108,104,164s-56,224,28,328c39.8,49.2,91.2,76,132,112c68,60,40,136,4,288c-27.8,117,56,236,24,316c-15.8,39.4-96,116-28,160s224,90,452,94c96.8,1.6,264-30,308-58s116-112,184-96s108,52,168,156c68,117.8,60,124,156,136s1092,24,1172,24s518.6,16,608,16c8,0,804,32,848,28s180,0,180,0L10021,11986z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#c9f5c1' stroke='#c9f5c1' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></g></svg>"
B,19,1,དེ་ནས་གླང་པོ་ཆེའི་ལྟ་སྟངས་ཀྱིས་ཕྱོགས་ཀུན་ཏུ་གཟིགས་ཏེ།,"Encompassing all the directions of space with the eye of the great elephant, the Bodhisattva declared:",,,རྟ་བསྔགས་ལྡན་ལ་རྒྱན་བཀལ་བ་དང་། རྟ་རྫི་བདུན་པ་དང་བཅས་པ་རྣམས་ཕྱིར་ཀློག་པ་དང་ཡུལ་དུ་གླེབ་པ་ཡང་འབྲི། རྟ་བསྔགས་ལྡན་ལ་དད་པ་གསེར་ལྡན་ཟེར་ནས་དུང་པ་རེ་གཏོང་ཡང་ཁ་སྐད་ཙམ་ཡིན་གྱི་ཁུངས་མེད། རྒྱ་གར་གྱི་རི་མོ་ཁུང་མ་དཀར་པོར་ཡོང་བས་དེ་བཞིན་བྱ། དེ་ནས་རི་དྭགས་རྔོན་པའི་གཟུགས་ཅན་ཞིག་གིས་ངུར་སྨིག་གི་གོས་ཕུལ་བ་དང་། མཆོད་རྟེན་གྱི་དྲུང་དུ་ཉིད་ཀྱི་དབུ་སྐྲ་ཉིད་ཀྱིས་བཅད་པ་དང་། གཙུག་ཕུད་ལྷས་ཁྱེར་བ་སོགས་སྤྱི་དང་འདྲ། གསེར་གྱི་ལོ་མ་ཅན་གྱི་ནགས་ཚལ་ཞིག་ན་དྲང་སྲོང་མང་པོ་འདུག་པ་དང་། དེ་ཤིང་འཕགས་པའི་ནགས་ཚལ་དུ་སོང་བ་ལ། དྲང་སྲོང་རྣམས་མི་དགའ་བ་དང་། དེའི་དྲུང་དུ་བྱང་ཆུབ་སེམས་དཔའ་བྱོན་ཏེ་བཞུགས་པ་རྣམས་འབྲི་སྟེ་ངེས་པར་འབྱུང་བའི་སྐོར་རོ། །,"The horse, Kaṇṭhaka, is decorated with jewels. Chandaka returns to the palace.  The horse is also known as “Faithful horse” (dad pa gser ldan), hence a trumpeter should be accompanied. This has no truthful basis, but is simply a rumor. Since the Indian drawing is authentic, it should be kept that way. A hunter offers a robe to the Buddha who then goes to shave his hair himself in front of a stupa. Gods collects hair. All three scenes above are the same as in the mainstream (p.17). There are sages in a forest with trees of golden leaves. The sages are upset when the forest turns into the “grove of noble trees” (shing 'phags pa'i tshal). The Buddha joins them in the forest.",13a.5-6,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M3719,6886c0,0-118,0-162-24s-45-174-28-208c40-80,94-98,90-150s-58-102-78-146s-8-130,62-176c69.6-45.8,226.2-44.4,270-40c140,14,184,104,184,104s24,50,18,88c-3.6,23-30,76-34,118s4,76,76,142c12.2,11.2,22,143,20,172c-2,28,8,96-32,104s-144,0-184,0S3791,6880,3719,6886z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,19,4,དེའི་མགོ་ལ་ཕྱག་གིས་བྱུགས་ནས། ངས་བྱང་ཆུབ་ཐོབ་ནས་ཁྱོད་ལ་བྱས་པ་གཟོ་བར་འགྱུར་རོ་གསུངས།,"“When I will have attained enlightenment,” Siddhartha promised as he patted its forehead, “I will keep in mind what you have done for me.”",,,,,14a.2-3,,
B,19,4,མདུན་པ་ལ་ཁྱོད་ཀྱིས་བསྔགས་ལྡན་ཕོ་བྲང་དུ་མ་བཀྲི་ཤིག་,To Chandaka he simply remarked: “Take Kanthaka back to the palace.”,,,,,14a.3,,
B,19,4,མདུན་པ་སྐད་འཛེར་ཞིང་མིག་མཆི་མས་གང་སྟེ། སྔགས་ལྡན་ཁྲིད་ནས་ཡང་དང་ཡང་དུ་བྱང་ཆུབ་སེམས་དཔའ་ལ་ཕྱི་མིག་ལྟ་ཞིང་སླར་སོང་ངོ་།,"Pulling the stallion by the reins, with a lump in his throat and eyes swimming, Chandaka went on his way. Every three paces, both horse and man would turn to have a last look at the Bodhisattva.",,,,,14a.3,,
B,19,4,།ཞག་བདུན་གྱིས་གྲོང་ཁྱེར་སེར་སྐྱར་ཕྱིར་འཁོར་ཏེ་,It took them seven days to reach the gates of Kapilavastu.,,,,,14a.4,,
B,19,4,མདུན་པས་བསམས་པ། བདག་རྟ་དང་ལྷན་ཅིག་སོང་ན་སྨྲེ་སྔགས་ཆེན་པོ་ཐོས་པས་བདག་དབུགས་བརྣངས་ཏེ་འཆི་བར་འགྱུར་རོ་སྙམ་ནས།,"“I will never be able to enter the city with Kanthaka,” Chandaka moaned, “the crowd's sorrow will kill me.”",,,,,14a.4,,
A,19,5,རང་ཉིད་སྐྱེད་མོས་ཚལ་དུ་འདུག་སྟེ་སྔགས་ལྡན་བཏང་ངོ་།,He stopped in one of the pleasure gardens then sent the steed alone towards the city gates.,,,,,14a.4-5,,
A,19,6,།དེས་སྐད་བཏོན་པས་སྐྱེ་བོའི་ཚོགས་རྣམས་ཕྱིར་བྱུང་སྟེ་,Kanthaka whinnied and the people ran out of their houses.,,,,,14a.5,,
A,19,6,བལྟས་པ་ན། བྱང་ཆུབ་སེམས་དཔའ་མ་མཐོང་བས། དེ་རྣམས་ཀྱིས་རྟའི་རྒྱལ་པོའི་མགུལ་དུ་འཇུས་ཤིང་སྨྲེ་སྔགས་འདོན་པ་དང་དུད་མོའི་སྒྲ་ཆེས་པས།,"Seeing the stallion with head low and the saddle empty of his beloved rider, the people hung at his neck sobbing and weeping.",,,,,14a.5-6,,
A,19,7,སྔགས་ལྡན་དེ་དབུགས་འགགས་ཤིང་བརྣངས་ཏེ་,"His heart suffocating with all that grief, Kanthaka breathed his last and expired.",,,,,14a.6,,
A,19,7,ཤི་བ་བྲམ་ཟེ་ལས་དྲུག་ལ་བརྩོན་པ་ཞིག་གི་རིགས་སུ་ཉིང་མཚམས་སྦྱར་རོ།,He was reborn in a family which diligently practised the six brahmanic virtues.,,,,,14a.6-7,,
B,19,8,།དེ་ནས་བརྒྱ་བྱིན་རྔོན་པ་རྒན་པོའི་ཆ་བྱད་དུ་སྤྲུལ་ཏེ།,"Meanwhile, in the forest, Indra took on the guise of an old hunter.",,,,,14b.7,Bhaisajyavastu: vol. Kha: 58b.2-3,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M5112.4,7860.2c0,0,0-237,0-273s-54-84-60-168c-6-84,54-120,93-138s72-60,96-84c24-24,66-60,114-39s27,81,90,123s81,96,117,93c36-3,129,0,192,33c63,33,129,96,174,141c45,45,123,129,147,183c24,54,99,297,105,405c6,108,8,261-31,297c-39,36-110,72-206,81c0,0-123,4-135,19c-12,15-44.2,19.4-21,132c24,116,54,227,54,242c0,15,12,51-15,75c-27,24-93,36-141,30c-48-6-107.6-29.8-125-69c-4-9-37-27-13-99c24-72,77-165,59-222s-41-97-131-106c-90-9-239-27-266-69c-27-42-31-230-34-284c-3-54-19.6-122.4-27-162C5139.4,7953.2,5112.4,7860.2,5112.4,7860.2z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,19,8,སྔོན་རང་སངས་རྒྱས་ནས་ཤིང་གི་ལྷའི་བར་དུ་བཅོལ་བའི་ངུར་སྨྲིག་གི་གོས་ཤིག་ཡོད་པ་དེ་ལུས་ལ་གྱོན། ལག་ན་མདའ་གཞུ་ཐོགས་ཏེ་ལམ་ཁར་བསྡད་དོ།,"Wrapped in an orangeish fabric that a Pratyekabuddha [a Lone Realizer] of old had bequeathed to a forest sprite, he stationed himself by the wayside, bow and arrow in hand.",,,,,14b.7-15a.1,Bhaisajyavastu: vol. Kha: 58b.2-3,
B,19,9,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་གོས་རིན་པོ་ཆེ་འདི་རབ་ཏུ་བྱུང་བ་ལ་མི་འཚམ་ཞིང་། ཤ་ནའི་ངུར་སྨྲིག་གི་གོས་དེ་རབ་ཏུ་བྱུང་བ་ལ་འོས་པར་གཟིགས་ནས་བརྗེ་བར་བཀའ་སྩལ་ཏེ།,"The Bodhisattva, who felt that his gorgeous diamond-worked robes were not suited to a life of renunciation,  felt that that saffron-colored jute cloth would be ideal for him. He offered to swap clothes with the hunter.",,,,,15a.1-2, Bhaisajyavastu: vol. Kha: 58b.2-3,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M4371.4,6564.2c0,0-54,15-75,51c-21,36-30,156-33,222c-2.2,48.4-3,126,33,195c36,69,75,165,153,162s177-27,234-96s72-120,183-144c111-24,150.4-1,201,15c57,18,111,63,159,93c42,26.2,108,60,183,57c63-2.6,132-66,126-120c-6-54-63-144-63-189c0-45-30-195-60-219c-30-24-138-54-174-81c-36-27-153-93-174-96s-129-69-228-72c-99-3-243,0-270-6s-135-27-159-12c-24,15-66,51-63,72C4347.4,6417.2,4410.4,6507.2,4371.4,6564.2z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,19,10,བརྒྱ་བྱིན་རྔོན་པའི་གཟུགས་ཀྱིས་ཞབས་ལ་གཏུགས་ནས་ངུར་སྨྲིག་གི་གོས་ཕུལ། དེས་ཀྭ་ཤི་ཀའི་ན་བཟའ་བླངས་ཏེ་སུམ་ཅུ་རྩ་གསུམ་གྱི་གནས་སུ་མཆོད་པ་ཆེན་པོ་བཙུགས་སོ།,"Bowing deeply at his feet, Indra offered his orangeish wrap to the Bodhisattva and took the latter's magnificent Benarsi silk garments, which he took away to the world of the Thirty-Three and made into an object of worship.",,,,,15a.1-2,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M4392.4,5715.2c39,33,153,81,228,105c75,24,177,27,267,24s225-45,261-30c36,15,183,74,279,50c60-15,123-62,159-74c36-12,102-27,138-18c36,9,198,78,249,114c51,36,192,126,240,144c48,18,195,56,228,53c33-3,87,13,78-29c-8.8-41-123-123-231-180s-210-136-222-148c-12-12-156-155-183-167c-27-12-129-18-153-39c-24-21-105-78-132-90c-27-12-126-63-180-63s-168,15-192-3c-24-18-69-69-90-81c-21-12-180-51-198-54c-18-3-78-66-81-78c-3-12-75-90-123-108c-28.2-10.6-114-15-144,12c-17,15.2-57,54-63,111c-2,18.8-24,84-24,84s-72,54-96,84c-24,30-78,69-90,150c-1.8,12.2-12,90,6,114C4341.4,5622.2,4353.4,5682.2,4392.4,5715.2z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,19,10,ངུར་སྨྲིག་གི་གོས་དེ་སྐུ་ལ་མི་འཚམ་པ་ལ་འཚམ་པར་གྱུར་ཅིག་སྙམ་དུ་དགོངས་པས་སྐུ་དང་འཚམ་པར་གྱུར་ཏོ།,"“If this wrap is not my size, may it become so,” the Bodhisattva made this wish and the saffron colored piece of cloth draped itself upon his body perfectly.",,,,,15a.5,,
B,19,11,།དེ་ནས་རབ་ཏུ་བྱུང་བའི་ཆ་བྱད་ཀྱིས་དྲང་སྲོང་ངན་སྤོང་གི་བུའི་བསྟི་གནས་སུ་གཤེགས་སོ།,Thus attired in a renunciate's clothes the Bodhisattva came to the hermitage of the sage Bhagamva (Ngan spong gi bu).,,,,,15b.1,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M10021,11986c-12-72-120.8-115-178.4-159.8c-51.2-39.8-269.4-202.6-414-264c-134.4-57.2-252-222-306-270c-54-48-102-54-78-102c24-48,36-216-30-270c-66-54-155.4-93-194.4-138c-26.4-30.4-148.2-168.4-246-216c-40.6-19.8-89.2-48-173.2-24c0,0-64,24-100,80c-21.4,33.4-72,56-112,40s-132-76-184-92c-30.8-9.4-148-24-192-20s-80,12-132,44s-76,68-136,44s-160-38.8-172-52c-44-48-28-120-40-160s-84-108-124-144s-116-132-144-172s-108-116-152-112s-103.8-3.2-164,72c-48,60-64,160-112,192s-92-44-108-80s-40-156-100-172s-136-52-164-84s-100-136-228-120c-69.4,8.6-92,96-136,128s-101,40.6-120,76c-28,52,0,120-20,136s-100,88-84,176c9.8,53.6,104,108,104,164s-56,224,28,328c39.8,49.2,91.2,76,132,112c68,60,40,136,4,288c-27.8,117,56,236,24,316c-15.8,39.4-96,116-28,160s224,90,452,94c96.8,1.6,264-30,308-58s116-112,184-96s108,52,168,156c68,117.8,60,124,156,136s1092,24,1172,24s518.6,16,608,16c8,0,804,32,848,28s180,0,180,0L10021,11986z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,19,11,།དེ་ལ་བསྟི་གནས་དེར་དེའི་ལོ་བཅུ་གཉིས་ཀྱི་སྔོན་རོལ་ནས་ཏཱ་ལའི་ཤིང་ལ་སོགས་པ་ལྗོན་ཤིང་རྣམས་ཀྱི་མེ་ཏོག་དང་། འབྲས་བུ་དང་ལོ་མ་གསེར་གྱི་རང་བཞིན་དུ་ཆགས་པ་ལས། ཉི་མ་དེ་ཉིད་ཀྱི་སྔ་དྲོ་ནས་ཤིང་ཕལ་པར་གྱུར་ཏོ།,"Since the past twelve years palms and other fruit trees hung with leaves, flowers and fruits of solid gold had sprouted up of themselves. But that morning, the flowers and fruits looked like ordinary flowers and fruits.",,,,,15b.2,,""
B,19,11,།དེར་དྲང་སྲོང་དེ་དག་སེམས་ཁོང་དུ་ཆུད་ཅིང་འདུག་པ་ལས།བྱང་ཆུབ་སེམས་དཔས་སེམས་ཁོང་དུ་ཆུད་པའི་རྒྱུ་དྲི་བར་མཛད་པས།,"Finding the sages plunged in deep thought, the Bodhisattva asked:“What makes you look so puzzled?”",,,,,15b.2,,
B,19,11,གསེར་གྱི་ལྗོན་པ་རྣམས་ཤིང་ཕལ་པར་གྱུར་པས་སོ་ཞེས་གསོལ་ཏོ།,“These trees of gold that are no longer so.”,,,,,15b.2,,
B,19,11,བཀའ་སྩལ་པ། གང་གི་མཐུས་བསྟི་གནས་ཀྱི་ཤིང་རྣམས་གསེར་དུ་འགྱུར་བའི་སྐྱེས་བུ་དེ་ནི་ད་ནངས་སྔ་དྲོ་རབ་ཏུ་བྱུང་ནས།,"“Earlier today,” explained the Bodhisattva, “the one whose power turned the hermitage trees to gold decided to spend the rest of his life as a religious mendicant.",,,,,15b.2-3,,
B,19,11,ད་ནི་དེ་ལ་དེ་འདྲ་བ་དགོས་པ་མེད་པས་དེ་ལྟར་གྱུར་ལ། གལ་ཏེ་དེ་རབ་ཏུ་མ་བྱུང་ན་ནི། ཚལ་དེ་ནི་དེའི་སྐྱེད་མོས་ཚལ་དུ་འགྱུར་བ་ཞིག་གོ,"Since he is no longer attracted by material objects, the plants look like normal plants. If he hadn't chosen to follow such a path, this forest would have become a pleasure garden.”",,,,,15b.3-4,,
B,19,11,།དེས་བྱང་ཆུབ་སེམས་དཔའ་ལ་ཡུན་རིང་དུ་བརྟགས་ན། གང་གི་མཐུས་དེ་ལྟར་གྱུར་པའི་སྐྱེས་བུ་དེ་ནི་འདི་ཁོ་ནའོ་སྙམ་དུ་ཤེས་ནས། དྲི་བ་ཞུས་པ་ལ།དེ་ལྟར་ངེས་སོ་གསུངས།,"The sages stared hard at the Bodhisattva. They interrogated him for a long while, sensing somehow that the person standing before them was the very he whose power had caused the miracle. Siddhartha confirmed their feeling.",,,,,15b.4-5,,
B,19,11,དེ་ནས་དེས་གདན་ལ་སྤྱན་དྲངས་ནས་མེ་ཏོག་དང་འབྲས་བུས་བསྟབས་སོ། །,"The ascetics then invited the Bodhisattva to sit upon a throne and placed at his feet, a basket wreathed with flowers and filled with fruit.",,,,,15b.5-6,,
A,19,svg5,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M29783.3,3395.3c-13.3-13.3-80-13.3-155.3-26.7c-74.7-13.3-146-56-182-80c-80-53.3-53.3-93.3-124.7-155.3c-70.7-62-160-142-213.3-75.3s-22,84.7-35.3,115.3s-35.3,71.3-71.3,102c-26.7,23.3-155.3,78-173.3,11.3c0,0,75.3-151.3,75.3-200s-40-218-102-253.3c-62-35.3-204.7-8.7-262-53.3s-146.7-275.3-218-320c-71.3-44.7-178-31.3-208.7-75.3c-31.3-44.7-53.3-191.3-26.7-204.7s26.7-13.3,40-31.3c13.3-18,35.3-58,80-62s48.7-31.3,48.7-31.3s-26.7-48.7-4.7-84.7c22-35.3,31.3-62,31.3-62s8.7-80,26.7-93.3c18-13.3-13.3,8.7,18-35.3s-4.7-58,44.7-62c48.7-4.7,58-22,58-22s-35.3-66.7-8.7-88.7s44.7-40,44.7-40s0-88.7,40-93.3s62-4.7,62-18s4.7-88.7,40-106.7c35.3-18,35.3-18,35.3-18s18-44.7,84.7-48.7c66.7-4.7,133.3,4.7,133.3,4.7v142l835.3,13.3l53.3,591.3L29783.3,3395.3z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,19,svg6,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M28890.7,3332c-24-0.7-56-22.7-62-45.3c0,0,75.3-151.3,75.3-200s-40-218-102-253.3c-62-35.3-204.7-8.7-262-53.3s-146.7-275.3-218-320c-61.3-38-148.7-34-191.3-60c0,0-212.7,100-252.7,126.7s-298,235.3-346.7,280c-48.7,44.7-66.7,75.3-66.7,75.3s53.3,26.7,98,84.7c44.7,58,155.3,173.3,178,200s151.3,195.3,222,231.3c71.3,35.3,204.7,93.3,253.3,98c48.7,4.7,204.7,31.3,244.7,31.3s111.3,13.3,111.3,13.3s75.3-80,133.3-111.3C28761.3,3398,28890.7,3332,28890.7,3332z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,19,svg7,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M25428,3442c0,0-48.7,48.7-106.7,35.3c-58-13.3-178-71.3-226.7-88.7c-48.7-18-208.7-102-213.3-155.3c-4.7-53.3-8.7-88.7,84.7-102s80-26.7,138-66.7c58-40,102-71.3,142-48.7c40,22,48.7,48.7,106.7,13.3c58-35.3,80-53.3,128.7-48.7c48.7,4.7,93.3,26.7,111.3,48.7c18,22,40,48.7,40,62s18,44.7,4.7,62s-62,42-71.3,60s-6.7,15.3,6.7,38c13.3,22,11.3,40-11.3,75.3C25539.3,3362,25530,3391.3,25428,3442z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
