Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual (བྲིས་ཡིག།) - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes,SVG Info
B,26,4,།དེའི་ཚེ་གཅིག་ཁོ་ན་ལས་བཞེས་ན་གསུམ་མི་དགའ་བར་འགྱུར་ལ། གཉིས་ལས་ནི་གཉིས་དང་། གསུམ་ལས་ནི་གཅིག་མི་དགའ་བར་མཁྱེན་ནས་བཞི་ཆར་བཞེས་ཏེ་དེ་རྣམས་ལྷུང་བཟེད་གཅིག་ཏུ་འགྱུར་བར་བྱིན་གྱིས་བརླབས་སོ།,"Then, [the Buddha] knew that if he took [a bowl] from only one [World protector], the [other] three would be displeased. And if he took them from two, two would be displeased, and if from three, one would be unhappy. So he accepted from all four and he magically turned them into a single bowl.",,,,,36b.1-2,,
B,26,5,།དེ་ནས་ལྷུང་བཟེད་དེར་ཚོང་དཔོན་ག་གོན་དང་བཟང་པོས་བསོད་སྙོམས་ཕུལ་བ་དག་བཞེས་ཏེ།,Then in that bowl he accepted the offerings made by the merchants Trapusha and Bhallika.,ཚོང་དཔོན་ག་གོན་དང་བཟང་པོས་སྦྲང་རྩེ་ལྡེ་གུ་ཕུལ་བ་,Merchant Trapuṣa and Balika offer honey and porridge,ཚོང་དཔོན་ག་གོན་དང་བཟང་པོ་ལ་ལྷས་ལུང་བསྟན་ནས་བསོད་སྙོམས་ཕུལ་ཞིང་།,and the merchants Trapusha and Bhallika offering alms after the gods give a prophecy to them. ,36b.2-3,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M15411,8001.2c0,0-147-60-177-117c-30-57-12-162-24-189s-87-162-72-201s63-57,78-75s54-72,81-99c27-27,81-9,96-90c15-81,0-213-12-252c-12-39-43.8-203.6-105-225c-60-21-216-51-225-102c-9-51,0-159,21-171s63-57,33-120c-30-63-96-126-86-369c0,0,29-177,83-261c53.2-82.6,99-123,114-150c15-27,32-181,209-192c0,0,121.8-0.6,172,42c60,51,90,201,135,213c45,12,93,60,126,120c33,60,100,124,115,319s-1,122-10,185c-9,63-41,139-11,163c30,24,53,50,56,74c3,24,12,108-9,129c-21,21,51,96,216,117c165,21,141,6,279,39c40.8,9.8,105-18,126-57c21-39,54-36,66-54c12-18,66-54,123-45c57,9,90,9,108,21c18,12,53,28.6,66,36c42,24,75,39,84,48c9,9,82.6,61.8,94,72c33,30,124,137,116,180c-30,162,112.8,187,66,198c-51,12-117,45-144,57c-50.4,22.4-45-63-144-12c-44.2,22.8-50.4,150.2-21,360c27,192,87.6,353.6,30,408c-54,51-141-15-186-27s-111-45-195-30c-26.4,4.8-213,72-240,102s-135,117-138,129c-3,12-39.4,83.8-84,27c-66-84-206.4-146.8-315-174C15737.8,7986.2,15411,8001.2,15411,8001.2z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,26,5,དེ་གཉིས་སྐྱབས་སུ་འགྲོ་བ་ལ་བཀོད། སྦྱིན་པ་ལ་རྗེས་སུ་ཡི་རང་བའི་ཆོས་བསྟན་ཏོ།,He gave them refuge. He taught them the dharma of rejoicing in giving.,,, སངས་རྒྱས་ཀྱི་ཆོས་གསུང་པ་དང་། ,"[Draw] the Buddha's teaching of the dharma, ",36b.3-6,,
B,26,5,།དེ་ནས་ཆུ་ཀླུང་ནཻ་རྭརྫི་ནའི་འགྲམ་དུ་གཤེགས་ཏེ་ཞལ་ཟས་ཀྱི་བྱ་བ་མཛད་དོ།,"Then he went to the bank of the River Nairanjana, and he ate the food.",,,,,37a.2,,
B,26,5,།སྦྲང་རྩི་དག་ལྡེ་གུ་ནི་རླུང་ནང་སློང་བས། དེའི་རྗེས་སུ་དེ་བཞིན་གཤེགས་པ་ཅུང་ཟད་སྐུ་སྙུང་བར་གྱུར་བ་ན། བདུད་སྡིག་ཅན་འོངས་ཏེ་མྱ་ངན་ལས་འདའ་བར་གསོལ་བ་བཏབ་པ་ན།,The honey porridge stirred up his inner winds and the Tathāgatha was slightly sickened. Wicked Mara came and prayed upon him to pass away.,,,,,37a.2-4,,
B,26,5,ངས་འཁོར་རྣམ་པ་བཞི་མ་བསྟེན་ཞིང་ཚངས་པར་སྤྱོད་པའི་ལམ་སྐྱེ་བོ་རྣམས་ལ་མ་བསྟན་གྱི་བར་དུ་མྱ་ངན་ལས་མི་འདའོ་ཞེས་གསུངས་པས། བདུད་ཡིད་མི་བདེ་བས་མི་སྣང་བར་གྱུར་ཏོ།,"“I will not pass away until the four communities are established, and until the path of pure conduct is taught to people,” said the Buddha. Mara was not happy, and he disappeared.",,,,,37a.4-7,,
B,26,6,།དེའི་འོག་ཏུ་ལྷའི་དབང་པོ་བརྒྱ་བྱིན་གྱིས་ཤིང་ཛསྦུའི་ཚལ་ནས་སྨན་གྱི་མཆོག་ཨ་རུ་ར་བླངས་ཏེ། དེ་བཞིན་གཤེགས་པ་ལ་ཕུལ་ཞིང་གསོལ་བས་དེ་མ་ཐག་བསྙུན་ཞི་ཞིང་། ཤིན་ཏུ་བཟོད་ལ་ལྷག་པར་འཚོ་བར་གྱུར་ཏོ།,"Then Indra took the great medicine Arura from the Jambu tree forest, and offered it to the Tathagata. As soon as he ate it, the illness cleared away, his stamina increased, and he recovered.",རྒྱ་བྱིན་གྱིས་ཨ་རུ་ར་འབུལ་བ་,Indra offers Arura,ཡང་བརྒྱ་བྱིན་གྱི་ཨ་རུ་ར་ཕུལ་བ་དང་། ཕྱོགས་གཅིག་ན་བདུད་ཀྱི་ཐལ་མོ་སྦྱར་བ་འབྲི། ,"Indra's offering of arura [myrobalan] and, off to one side the Demon's folding of hands in prayer. ",37a.7-37b.4,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M19319.8,6255.2c-150-12-243,27-264,126c-9.2,43.8-126,15-108,156c7,55.2-127,39.8-183,165c-39,87-15,84-27,162c-9.6,62.2-22.4-11-150,39c-69,27-39,81-78,99c-75.6,34.8-123,57-99,177c10.4,51.8-108-55-199,101c-63,108,96,151.6,76,166c-75,54-91.8,68-159,81c-186,36-369,88.6-522,21c-231-102-402.2-266.4-408-294c-4.8-22.8,60-42,135-63c41.6-11.6-51-54-54-120c-6.8-148.6,81.2-373.2,81.2-373.2c12-124-22.6-214.6-24-236c-4-60-62.2-193-40-240c32-68,80-20,168-28s120-48,136-168s12-188-4-248s-28-44-80-64s-74.4-84.8-72-108c8-76,60-64,84-104s16-84,12-116s0-52-40-156s-116-120-180-164s24.8-103.4,32-200l4,8c0-20,36-108,40-144s20-104,20-144s44-100,68-116s67.8-119.6,128-146c58.2-25.4,224,26,264,58s92-12,112-36s143-140.6,160-164c36.8-50.6,42-105,54.8-167.6c16.8-82.6,84-141,157.2-152.4c19.8-3,96,16,156,44s124,132,136,176s32.8,111.8,75.8,124.4c93,27,90.6,154,112.2,171.6c28.8,23.2,76.8-84.6,88.8-96.6s29.6-87.2,43.2-107.4c43.8-63.6,55.8-117.6,112-120c59-2.4,96.8,28.6,120.8,50.4c33,30,91.2,177.6,91.2,177.6L19319.8,6255.2z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,26,6,།དེ་ནས་བདུན་ཕྲག་བཞི་པ་ལ་བབ་པ་ན། གློ་བུར་དུ་སྤྲིན་ཆགས་ཏེ་ཡུལ་ངན་བྱུང་བ་ན།,"Then in the fourth week, a rain suddenly fell, and a storm arose.",,,,,37b.4-37b.7,,
B,26,6,ཀླུའི་རྒྱལ་པོ་བཏང་བཟུང་གི་གནས་སུ་གཤེགས་ཏེ་རླུང་ལ་སོགས་པས་སྐུ་ལ་མི་གནོད་པའི་ཕྱིར་ཀླུ་དེ་རྣམས་རང་གི་ལུས་ཀྱིས་བཅོམ་ལྡན་འདས་ཀྱི་སྐུ་ལ་དཀྲིས་ཤིང་གདེངས་ཀ་བྱས་ཏེ་འདུག་གོ,"[The Buddha] went to the place of the Serpent King Mucilinda. So that the wind and such would not harm his body, the serpents wrapped around the Lord’s body, and made a snake canopy.",,,དེ་ནས་ཆུའི་ནང་ཀླུ་བཏང་བཟུང་གི་ཕོ་བྲང་དུ་བྱོན་ཞིང་། སྦྲུལ་གྱི་ [046.tif] གདེང་ཀ་བྱས་པ་དང་། ཀླུ་དེ་རྣམས་ལ་ཆོས་གསུང་པ་དང་། ཡང་བྱང་ཆུབ་ཤིང་གི་རྩ་བར་རྩའི་གདན་ལ་མཉམ་བཞག་མཛད་པ་སྟེ། དེ་དག་ཀྱང་སྤྱི་དང་འདྲ། མངོན་པར་བྱང་ཆུབ་པའི་སྐོར་རོ། །,"Then [draw] [the Buddha] going to the palace of Naga Mucilinda, the serpents's making of the expanded snake head, and teaching the Dharma to the serpents, and again in contemplation on a grass seet at the foot of the Bodhi Tree. [Draw] these as is common. The section on the manifest enlightenment.",37b.4-37b.7,,
B,26,7,།དེ་ནས་ཡུལ་ངན་སངས་པ་ན་ལྷའི་ལུས་སུ་བསྒྱུར་ཞིང་གུས་པས་བཏུད་ནས་བསྒྱུན་གསོལ་བར་བྱེད་པ་ལ་དབེན་པའི་དགའ་བདེ་ལས་བརྩམས་ཏེ་ཆོས་སྟོན་པར་མཛད་དོ།,"Then the storm abated. [The serpents] changed into the bodies of gods. They faithfully bowed and asked after his health. [The Buddha] taught them the dharma, beginning with the joys of solitude.","ཀླུའི་རྒྱལ་པོ་བཏང་བཟང་གི་གནས་སུ་ཆོས་སྟོན་པ་",[Buddha] teaches Dharma in realm of Serpent King Mucilinda.,,,37b.7-38a.4,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M19345,9588c8.4,167.2,1.8,331.8,2.6,492c6.4,1364.2-6,2430.2-6,2430.2s-482-82-576.8-105.4c-183.8-45.4-551.2-230.8-653.2-272.8c-102-42-270-108-336-168c-168.6-153.2-77.8-182.8-42.6-273.2c69-177-291.2-287.2-333-348c-30.6-44.4-26.2-119.4-54-141c0,0-27-43.8-27-63c0-9,148-94,201-120c135-66,242-100.2,303-123c72-27,216-45,288-63c52.2-13,84-6,66-78c-16.8-67-103.4-92.6-135-120c-69-60-291.2-63-344.8-121c-57.2-62-60.2-158-21.2-203c33.6-38.8,1.2-93,33.2-129s77.8-42,96-92c23-63.2-30.2-102-18.2-130s1-54,28.2-102c12.6-22.2,75-50.2,90-64c37.8-35,64-108,96-112s60-32,92-52s12-44,28-64s64-64,88-84s57.8-62,117.8-62s159,18,159,18s39.2,40,91.2,40s138-44,178-44s80.8,28.2,110,52c25.8,21,141.4,17.4,152,16c32-4,48-10,108-6s100,34,124,26S19341.2,9509.8,19345,9588z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
B,26,7,།དེ་ནས་བདུན་ཕྲག་ལྔ་པ་ལ་བབ་པ་ན་བྱང་ཆུབ་སྙིང་པོར་གཤེགས་ཏེ་རྟེན་འབྲེལ་བཅུ་གཉིས་ཀྱི་དོན་ལ་དགོངས་བཞིན་དུ་ཞག་བདུན་སྐྱིལ་ཀྲུང་གཅིག་གིས་འདའ་བར་མཛད་ནས་ཏིང་ངེ་འཛིན་དེ་ལས་བཞེངས་ཏེ། ཆེད་དུ་བརྗོད་པའང་མཛད་དོ།,"Then in the fifth week [the Buddha] went to the Heart of the Enlightenment, according to his knowledge of the twelve-fold dependent arising, for a week he sat cross-legged. Then he arose from his contemplative absorption, and he uttered a pronouncement.",,,,,,,
B,26,7,།དེ་ནས་བདུན་ཕྲག་དྲུག་པའི་དུས་ལ་བབ་པ་ན། བདག་གིས་རྟོགས་པའི་ཆོས་ཟབ་མོ་འདི་ནི་གཞན་གྱིས་ཁོང་དུ་ཆུད་པར་དཀའ་སྟེ། གལ་ཏེ་བདག་གིས་གཞན་ལ་བསྟན་པར་གྱུར་ཀྱང་དེས་མི་རྟོགས་པས་བདག་ཉིད་དུབ་པ་ཙམ་དུ་ཟད་ཀྱི། དེ་བས་ན་བདག་གཅིག་པུ་དགོན་པར་གནས་པར་བྱའོ་སྙམ་དུ་དགོངས་ཏེ,"Then in the sixth week, [the Buddha] thought, “It will be difficult for others to understand this profound dharma that I have realized. Even if I were to teach it to others, because they have not realized it, it will only fatigue them. So I will live in solitude.”",,,,,,,
