Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,17,,བྱང་ཕྱོགས་ནས་བདུད་རྩི་ཟས་འཁོར་དང་བཅས་པས་སྲུང་ངོ་།,and the north by Amrtodana (Bdud rtsi zas).,,,,,8a.4,,"The Vinayavastu refers to this uncle as ""tshad med zas"" rather than ""bdud rtsi zas"""
A,17,,དེ་ཐམས་ཅད་དུ་འདྲམ་པོ་སྟེ་ལྟ་ཉུལ་བྱེད་པ་པོ་ནི་ཤཱཀྱ་མིང་ཆེན་ཡིན་ཏེ།,Mahanaman (Shakya ming chen) will see to it that this configuration is adhered to.”,,,,,8a.4-5,,
A,17,,དེས་མཚན་མོའི་ཐུན་དང་པ་ལ་ཤར་སྒོ་སོང་སྟེ།  འདི་ན་སུ་ཞིག་མེལ་ཚེ་བྱེད།,"On the first of the seven nights, in the course of the first watch, the Shakya guard Mahanaman appeared at the eastern gate. He demanded, “Who is on duty here?”",,,,,8a.5,,
A,17,,རྒྱལ་བོ་ཟས་གཙང་གིས་སྨྲས་པ།  ཁོ་བོ་མེལ་ཚེ་བྱེད་དོ།,"“I am,” Shuddhodana replied.",,,,,8a.5,,
A,17,,།དེས་སྨྲས་པ།  ལྷ་མེལ་ཚེ་མཛོད་ཅིག   ཁྱོད་ལ་ལེགས་པར་འགྱུར་རོ།,"The guard urged: “O king, for your own good, stay awake!",,,,,8a.5,,
A,17,,།འཇིག་རྟེན་གཉིད་ལོག་རོ་དང་མཚུངས། །གཉིད་ལོག་བདུད་ཀྱི་དབང་དུ་སོང་།,"That common thing, sleep, makes us assume the form of corpses.  The sleeping fall prey to demons.",,,,,8a.5-6,,
A,17,,།འདི་ནི་མི་ཉལ་རྟག་ཏུ་མཁས།  །དེ་བས་མ་ཉལ་མེལ་ཚེ་བྱོས།,"Those who resist sleep are cleverer. Banish it therefore and stand guard!""",,,,,8a.6,,
A,17,,།ཞེས་སྨྲ་ཞིང་ཕྱོགས་གཞན་གསུམ་དང་བློན་པོ་རྣམས་ཀྱི་སར་ཡང་སོང་ཞིང་མེལ་ཚེ་ལ་སྐུལ་བར་བྱེད་དོ། །དེ་བཞིན་དུ་ཐུན་གཞན་ལ་ཡང་ངོ་།,"He then visited the king's brothers' troops who were stationed at the southern, western and northern gates, as well as the ministers' units and exhorted them in the same manner. ",,,,,8a.6-8b.3,,
A,17,,།དེ་ནས་ནམ་ལངས་པ་ན།  དགུང་བདུན་ལས་གཅིག་ནི་ཐལ་ཏེ་དྲུག་ལུས་སོ་ཞེས་,"He made his rounds every two hours and at first light, proclaiming: “Out of seven nights of guard duty, one down. Six more to go.”",,,,,8b.5,,
A,17,,ཚུལ་དེས་ཞག་དྲུག་ནི་ཡོངས་སུ་འདས།,Six long days elapsed thus.,,,,,8b.5-6,,
A,17,,བདུན་པའི་ནུབ་མོ་ལྷའི་དབང་པོ་བརྒྱ་བྱིན་གྱིས་ཆེད་དུ་བརྗོད་པའང་བྱས།,"On the eve of the seventh, the lord of the gods, Indra (Brgya byin), came to spur on the Bodhisattva,",,,,,8b.6-7,,
A,17,,བྱང་ཆུབ་སེམས་དཔའ་འདི་སྙམ་དུ། བདག་ལ་ཕྱིས་མུ་སྟེགས་བྱེད་ལ་སོགས་པ་གཞན་དག་གང་གི་ཕྱིར་བུད་མེད་ཀྱི་མཆོག་དྲུག་ཁྲི་སྤངས་ཏེ་རབ་ཏུ་བྱུང་བས།,"who had been considering within himself: “In future times, detractors might claim that I was able to leave the company of sixty thousand extraordinary women, and prefer the life of a renunciate to them because I am not really a human being.",,,,,9a.1-2,,
A,17,,ཁ་ཟེར་བར་བྱེད་དོ་སྙམ་དུ་དགོངས་ནས་,"That, in turn, could lead to all sorts of rumors belying the real state of affairs.”",,,,,9a.2,,
A,17,,བཙུན་མོའི་མཆོག་གྲགས་འཛིན་མ་ལ་སྲས་བསྐྲུན་པར་མཛད།,"Consequently, he made his principal wife, Yasodhara (Grags ’dzin ma), pregnant.",,,,,9a.2-3,,
A,17,,དེས་ཀྱང་མངལ་སེམས་ཅན་དང་ལྡན་པར་ཤེས་ཀྱང་ནངས་པར་སྙན་དུ་གསོལ་སྙམ་མོ།,"The queen, feeling that a being had just taken refuge in her body, promised herself that she would tell her husband the wonderful news the very next day.",,,,,9a.3,,
A,17,svg1,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M23126,4202c404.7,18,1022,2,1022,2V4146.7l4.7-200c0,0-22-48.7-48.7-53.3s-48.7,48.7-48.7,48.7l-102-22l18-680h-142v-75.3c0,0,195.3,18,258,13.3c62-4.7,93.3-8.7,138-22c44.7-13.3,53.3-48.7,44.7-66.7c-8.7-18-98-40-111.3-40s-84.7,18-102,44.7c-18,26.7-77.3-42-111.3-71.3c-31.3-26.7-115.3-124.7-115.3-124.7s-58,4.7-115.3,8.7s-462-4.7-578-4.7c-115.3,0-620,8.7-642,8.7s-78,191.3-95.3,213.3c-18,22-133.3,306.7-222,586.7c-88.7,280-200,444.7-200,444.7L23126,4202z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
