Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,11,,རེ་རེ་བཞིན་བྱང་ཆུབ་སེམས་དཔས་རྒྱན་གྱི་རྣམ་གྲངས་རེ་སྩལ་ཏོ།,To each he presented an item of jewelry.,,,,,290a.1,,
A,11,,།དེར་ཤཱཀྱ་ལག་ན་བེ་ཅོན་གྱི་བུ་མོ་གྲགས་འཛིན་མ་སོང་བ་ལ།,"However Yashodhara (Grags 'dzin ma), daughter of the Shakya, Dandapani (Lag na be con) would not stir from her seat.",,,,,290a.1,,
A,11,,ཕས་སྨྲས་པ།  གཤོན་ནུ་རྒྱན་སྟེར་གྱིས་སོངས་ཤིག,"“Go on, go and receive a tiara from the prince's own hand,” her father urged.",,,,,290a.1-2,,
A,11,,།དེས་སྨྲས་པ།  འོ་སྐོལ་ལ་རྒྱན་མ་མཆིས་སམ།,“Why on earth? Don't we already have quite enough trinkets?”,,,,,290a.2,,
A,11,,སྨྲས་པ།  མ་ཡིན་མོད།  གཤོན་ནུ་བུད་མེད་འདམ་པར་མཛད་དོ།,“That has nothing to do with it!” her father exclaimed. “The prince is trying to select a wife for himself.”,,,,,290a.2,,
A,11,,།དེས་སྨྲས་པ།  འདམ་ཡང་རུང་མི་འདམ་ཡང་རུང་། དེ་ཁོ་ན་བདག་གི་ཁྱིམ་ཐབ་ལགས་སོ།,"“Whether he selects me or not, it is he and no other than he who will be my husband!”",,,,,290a.2-3,,
A,11,,།སྨྲས་པ།  དེ་ལྟ་ན་ངེས་པར་སོངས་ཤིག,“All the more reason to introduce yourself to him!” Dandapani pointed out.,,,,,290a.3,,
A,11,,དེ་ནས་གྲགས་འཛིན་མ་དེ་ནི་བུད་མེད་ཐམས་ཅད་ཀྱི་ནང་ནས་ལྷའི་བུ་མོ་ལྟར་གཟི་བརྗིད་དང་ལྡན་པས་གཞན་ཀུན་གྱི་རྗེས་སུ་འོངས་པའི་ཚེ།,"Yashodhara, whose dazzling beauty would have eclipsed all other women, waited till everyone had filed past before advancing towards the throne.",,,,,290a.3-4,,
A,11,,བྱང་ཆུབ་སེམས་དཔས་རྒྱན་ཐམས་ཅད་བསྩལ་ཟིན་ནས་,But the Bodhisattva had given away the very last article of jewelry and had nothing left.,,,,,290a.4,,
A,11,,སོར་གདུབ་རྒྱ་རྟགས་ཅན་ཁོ་ན་ལུས་པ་དེ་ལ་བསྟན་པ་དང་།,"[In desperation] his eyes fell on the ring, set with the royal seal, that he had on, and showed it to Yashodhara.",,,,,290a.4,,
A,11,,དེ་བཞུགས་ཁྲིའི་སྐས་ལ་འཛེགས་ནས་བྱང་ཆུབ་སེམས་དཔའི་ཕྱག་ནས་རང་གི་བླངས་སོ།,She glided up the throne steps and herself slipped the ring off the Bodhisattva's finger.,,,,,290a.4-5,,
A,11,,།དེ་ནས་བློན་པོ་དང་ཡུལ་གྱི་གཙོ་བོ་རྣམས་ཀྱིས་འདིས་གཞོན་ནུའི་ཐུགས་དང་,“Now here's a woman who will suit the prince perfectly!” whispered the ministers and the other worthies—,,,,,290a.5,,
A,11,,བསྟུན་པ་ནུས་སོ་ཞེས་རྒྱལ་པོ་ལ་གསོལ་པས།,and they rushed away to inform Shuddhodana that his plan had been a success.,,,,,290a.5-6,,
A,11,,ལྷ་མོ་གྲགས་འཛིན་མ་འཁོར་ཉི་ཁྲི་དང་བཅས་པ་བཙུན་མོར་བླངས་སོ། །,"The king invited Yashodhara, along with her twenty thousand waiting-women, to become the prince's wife.",,,,,290a.6,,
A,11,svg1,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M15837.3,9495.3c9.3-4,17.3-6,22-8.7c30-13.3,310-103.3,310-120c0-30-120-86.7-123.3-103.3s16.7-246.7,16.7-246.7s399.3-356,400.7-358c0,0,32.7-65.3,52.7-68.7s1223.3,23.3,1243.3,46.7s43.3,60,36.7,93.3c-3.3,16.7-16.7,120-16.7,120s606.7,213.3,686.7,213.3s370,23.3,380,33.3s36.7,293.3,33.3,303.3s-13.3,43.3-23.3,66.7s-286.7,293.3-286.7,310s110,230,110,270s-16.7,206.7-26.7,210s-2683.3-30-2683.3-30s-176.7-246.7-176.7-266.7s3.3-200,3.3-223.3s-26.7-160-10-203.3C15797.3,9504,15837.3,9495.3,15837.3,9495.3z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,11,svg2,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M21092.7,10266.7l18-191.3c0,0,133.3-98,128.7-115.3s-142-155.3-142-168.7s40-324.7,40-324.7l226.7-213.3c0,0-26.7-8.7-40-48.7s-4.7-44.7-26.7-80c-22-35.3-22-80-48.7-98s-178-48.7-195.3-75.3s-164.7-178-208.7-191.3c-44.7-13.3-182-75.3-173.3-111.3c8.7-35.3,93.3-128.7,160-168.7s178-124.7,155.3-128.7c0,0,80-58,88.7-71.3c8.7-13.3,222-138,240-133.3c18,4.7,71.3,102,98,102s75.3,22,93.3-4.7s48.7-146.7,75.3-178s111.3-62,133.3-80c22-18,101.3-62.7,124.7-88.7c62-71.3,88.7-133.3,111.3-164.7c22-31.3,44.7-71.3,88.7-138c13.3-20,58-58,124.7-71.3c26-5.3,80,26.7,98,66.7c18,40,22,71.3,62,128.7c18,26.7,106.7,80,133.3,88.7c26.7,8.7,80,31.3,111.3,18c31.3-13.3,44.7-26.7,106.7,22c62,48.7,62,66.7,62,66.7s44.7,106.7,62,124.7s84.7,80,58,128.7c-26.7,48.7-66.7,71.3-53.3,106.7c13.3,35.3,53.3,84.7,71.3,106.7c18,22,40,88.7,62,88.7c22,0,142,13.3,168.7,13.3s102-44.7,124.7-44.7c22,0,80-22,128.7,18s62,80,124.7,133.3c62,53.3,128.7,138,138,195.3c8.7,58-35.3,142-98,138c-62-4.7-111.3,8.7-111.3,35.3s-8.7,106.7-44.7,142c-35.3,35.3-71.3,48.7-71.3,75.3s0,84.7,8.7,106.7c8.7,22,378,706.7,378,706.7s18,298-8.7,293.3C23648,10280,21092.7,10266.7,21092.7,10266.7z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
