Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,8,,དེས་སྨྲས་པ།  ཁྱེད་ཀྱི་སྲས་བལྟ་བར་འཚལ་ལོ།,"“It would give me great joy to see your son,” explained the sage.",,,,,285a.2,,
A,8,,།རྒྱལ་པོས་སྨྲས་པ།  ད་ལྟར་གཤོན་ནུ་ཉལ་གྱི།  མ་སད་ཀྱི་བར་དུ་བཞུགས་ཤིག,"“He is asleep. Perhaps it would be best to wait till he wakes,” the king responded.",,,,,285a.2,,
A,8,,།སྨྲས་པ།  ལྷ་མནལ་བ་ཉིད་བལྟའོ།,“I will observe him in his sleep.”,,,,,285a.2-3,,
A,8,,དེ་ན་དྲང་སྲོང་གིས་བལྟས་པ་ན། བྱང་ཆུབ་སེམས་དཔའ་སྤྱན་མ་བཙུམ་པར་གཟུགས་རྣམས་ལ་གཟིགས་པ་མཐོང་ནས།,Asita bent over the cradle and found that the child had his eyes wide open and was examining all the shadowy shapes around him.,,,,,285a.3,,
A,8,,དྲང་སྲོང་གིས་སྨྲས་པ།  རིགས་དང་ལྡན་པའི་རྟ་རྣམས་ནི།,"The saint intoned: ""The very finest horses sleep in the night/",,,,,285a.3,,
A,8,,།མཚན་མོའི་བཞི་ཆ་ཉལ་བ་ལྟར།,Only a quarter of the time;,,,,,285a.3,,
A,8,,།དགོས་པ་དོན་གཉེར་རྣམས་ཀྱི་གཉིད།,Repose lays its finger fitfully on the eyes,,,,,285a.3-4,,
A,8,,།མིག་ལ་ཡུན་རིང་མི་གནས་སོ།  །ཞེས་ཏེ།,"of the one who is only thinking about others.""",,,,,285a.4,,
A,8,,དེས་ཀྱང་སྐྱེས་བུ་མཆོག་ཏུ་རིག་པར་བྱས་ཤིང་།,The Sage felt very moved to find himself in the presence of so exceptional a child.,,,,,N/A,,This seems to simply be Taranātha's summary of Asita's previous praise.
A,8,,དེ་ནས་མ་མའི་གཙོ་མོས་དྲང་སྲོང་ལ་གཏད་ཅིང་།  དེས་ཀྱང་ལེགས་པར་བརྟགས་ནས།,"The first wet-nurse then picked up the baby and showed him to the sage who, after a careful scrutiny,",,,,,285a.4,,
A,8,,རྒྱལ་པོ་ལ་སྨྲས་པ་ལྷ་གཞོན་ནུ་འདི་ལ་མཚན་མཁན་རྣམས་ཀྱིས་ལུང་ཇི་ལྟར་བསྟན།,"turned to the king. “Sire, what sort of hints did the oracle-priests give regarding the young prince's future?”",,,,,285a.4-5,,
A,8,,རྒྱལ་པོས་སྐྱེས་བུ་ཆེན་པོ་འདིའི་འགྲོ་བ་གཉིས་ཏེ་ཞེས་སོགས་སྔར་གྱི་རྣམས་རྒྱས་པར་བཤད་པས།,The king accurately repeated the predictions concerning the two possible destines that the other sages had mentioned.,,,,,285a.5-6,,
A,8,,དྲང་སྲོང་ཉོན་མོངས་མེད་ན་རེ།  ས་བདག་རྟོག་པ་པོ་རྣམས་བློ་འཁྲུལ་ཏེ།,"“Lord of the earth, those savants are wrong,” Asita asserted.",,,,,285a.6,,
A,8,,།རྩོད་པའི་དུས་ན་འཁོར་ལོས་བསྒྱུར་མི་འབྱུང་།,“A universal monarch is never born in an era torn by strife.,,,,,285a.6,,
A,8,,།བསོད་ནམས་མཆོག་གི་ཆོས་ཀྱི་མཛོད་འདི་ནི།,This child has within him the treasure of Dharma; he possesses extraordinary merit;,,,,,285a.6,,
A,8,,།ཉེས་ལས་རྣམ་པར་རྒྱལ་ནས་སངས་རྒྱས་འགྱུར།,he will successfully combat all forms of evil and become a buddha.,,,,,285a.6-7,,
A,8,,།གཞན་ཡང་མཚན་སོ་གཉིས་པོ་མི་གསལ་ཙམ་ཡོད་ན་འཁོར་ལོས་བསྒྱུར་བར་འགྱུར་མོད།,"Universal monarchs do display the thirty-two marks, but they always appear blurred or dim.",,,,,285a.7,,
A,8,,འདི་ནི་ཤིན་ཏུ་གསལ་བའི་ཕྱིར་སངས་རྒྱས་སོ།,The signs upon this child are perfectly distinct: he will be a buddha.”,,,,,285a.7,,
A,8,,།དེ་ནས་དྲང་སྲོང་ཉིད་ཀྱི་མངོན་ཤེས་ཀྱིས་བརྟགས་པས།,"With the clairvoyance of a great sage, Asita looked into the time to come:",,,,,285a.7-285b.1,,"In the Vinayavastu passage, Asita also predicts that the child will leave his home at age 29 and perform austerities for six years."
A,8,,དེ་བཞིན་གཤེགས་པས་ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བའི་སྔོན་རོལ་དུ།  རང་ཉིད་འཆི་བར་མཐོང་སྟེ།,he perceived that he would die before the Tathagata had begun to turn the wheel of the Teachings;,,,,,285b.1-2,,
A,8,,ཆོས་ཀྱི་དགའ་སྟོན་མི་ཐོབ་པར་ཤེས་ནས།  མིག་ནས་མཆི་མ་ཕྱུང་ངོ་།,"as he realized that he would be unable to participate in the Dharma's efflorescence, his eyes filled with tears.",,,,,285b.2,,
A,8,,།དེ་རྒྱལ་པོས་མཐོང་ནས་གཤོན་ནུའི་སྐུ་ལ་དོག་པ་འཚལ་པར་དོགས་ནས་རིངས་པ་རིངས་པར་དྲིས་པ་ན།,"Fearful that the saint had detected some harmful indication that might bear on his son's health, the king plied him with questions.",,,,,285b.2-3,,
A,8,,རྡོ་རྗེའི་སེར་བ་དྲག་པོ་བབས་ཀྱང་གཤོན་ནུ་འདི་ལ་གནོད་པར་མི་འགྱུར་གྱི།,"To which the sage respnded: ""Should even rocks hail down upon this child, his life would suffer no harm.",,,,,285b.4,,
A,8,,མི་དབང་བདག་གི་རྒུད་པ་མཐོང་ནས་ནི།,"Majesty, I have seen my own decline,",,,,,"285b.7",,Here the Lhasa Kangyur has <rgyud> instead of <rgud>
A,8,,།གང་ཕྱིར་ཞི་བ་མི་ཐོབ་བདག་དུ་མོད།,"And, therefore, I shall not attain [perfect] peace,",,,,,285b.7,,
A,8,,།ཆོས་ཀྱི་མཛོད་མཆོག་འདི་དང་ཕྲལ་ནས་ནི།,"Alnd although I have met this treasury of the perfect teaching,",,,,,285b.7,,
A,8,,།དོན་མ་ཐོབ་པར་བདག་ནི་འཆི་བར་འགྱུར།,"I myself, will not be able to enjoy its benefits before I die",,,,,285b.7,,
A,8,,།ཞེས་སོགས་སྨྲས་སོ།,The sage said this among other things. ,,,,,285b.4-286a.1,,
A,8,,།དེ་ནས་དྲང་སྲོང་ཉོན་མོངས་མེད་ཕྱིར་འགྲོ་བའི་ཚེ། ལམ་སྲང་ཐམས་ཅད་བརྒྱན་ཞིང་མཛེས་པར་བྱས།  རྒྱལ་པོ་བློན་པོའི་ཚོགས་དང་བཅས་པས་གྲོང་ཁྱེར་གྱི་ཕྱི་སྒོའི་མཐར་བསྐྱལ།,"When it was time for the great saint to go, The king and the ministers who had had the roads bedecked in his honor, escorted him to the city gates.",,,,,286a.1-286b.2,,
A,8,,དྲང་སྲོང་ཉོན་མོངས་མེད་རང་གི་གནས་སུ་སོང་ཞིང་རྫུ་འཕྲུལ་ཡང་བསྐྱེད་དོ།,"Once back, Asita's miraculous powers returned.",,,,,286b.2,,
A,8,,།དེ་ནས་དུས་གཞན་ཞིག་ན།  བྱང་ཆུབ་སེམས་དཔའ་མ་མའི་པང་དུ་བཞུགས་ཤིང་།  གསེར་གྱི་གཞོང་པར་འབྲས་ཆན་དང་ཤ་བསྲེས་པ་གསོལ་བ་ན།,"One day shortly after these events, the Bodhisattva was sitting in his nurse's lap eating with great relish some rice mixed with bits of meat in a golden bowl.",,,,,287a.3-4,,
A,8,,ཧ་ཅང་མང་དུ་གསོལ་ན་མ་ཞུ་བར་འགྱུར་རོ་སྙམ་ནས།  མ་མས་བཀག་ཀྱང་མ་ཁེགས།,"Lest the child overeat and make himself sick, the nurse decided to cover the bowl with a lid.",,,,,287a.4,,
A,8,,སྣོད་འཕྲོག་པར་བརྩམས་ཀྱང་འཕྲོག་མ་ཐུབ།,The little prince would not let her. She attempted to take the vessel away from the infant but he clutched it tight.,,,,,287a.4,,
A,8,,རྒྱལ་པོ་དང་བཙུན་མོ་སྒྱུ་འཕྲུལ་དང་།  བློན་པོ་སོགས་སྐྱེ་བོ་གཞན་དུ་མས་ཀྱང་མ་ཐུབ་སྟེ།,"The king, the queen, the ministers and all the court tried turn by turn to make the baby let go of the bowl—all in vain.",,,,,287a.4-5,,
A,8,,གསེར་གྱི་གཞོང་པ་ལ་ཐག་པ་བཏགས་ཏེ།  གླང་པོ་ཆེ་གཅིག་ནས་་ལྔ་བརྒྱའི་བར་དུ་འདོགས་པར་བྱེད་པ་ན།,"Finally, to put an end to the matter, one end of a piece of strong cord was tied round the golden bowl, and the other end pulled—first, by one elephant, then two elephants—all the way up to five hundred elephants",,,,,287a.5-6,,
A,8,,གླང་པོ་ཆེ་ལྔ་བརྒྱ་ཁ་ཕྱིར་ཕྱོགས་ཏེ་ཕྱག་གིས་དྲངས་པར་གྱུར་ཏོ།,but the Bodhisattva kept his hold with just one finger of his left hand which gently tugged the receptacle towards him.,,,,,287a.6-7,,
A,8,,།ཕྱག་གཡོན་གྱིས་གླང་པོ་ཆེ་ལྔ་བརྒྱ་འདྲེན་པ་ལས་ན། ཕྱག་གཉིས་ཀྱི་གླང་པོ་ཆེ་སྟོང་འདྲེན་པར་འགྱུར་རོ་སྙམ་ནས།,“A child who can tow five hundred elephants with his left hand can tow a thousand with both!” the people cried in total astonishment.,,,,,287a.7-287b.1,,
A,8,,དེའི་ཚེ་གླང་པོ་སྟོང་གི་སྟོབས་ཅན་ཞེས་མཚན་བཏགས་སོ། །,"In honor of this incident, they named him Sahasra-manyu, ‘strong as a thousand elephants.’",,,,,287b.1,,
