Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,14,,བྱང་ཆུབ་སེམས་དཔའ་ལ་འདོད་པའི་ཡོན་ཏན་ཐམས་ཅད་ཀྱིས་བསྟབས་སོ།,"Hence, everyone at the palace did their utmost to entice the Bodhisattva with a whirl of sensual delights.",,,,,292b.7-293a.1,,
A,14,,།དེ་ནས་ཡང་དེ་དང་འདྲ་བ་ལས་ཤིང་རྟ་ལ་ཆིབས་ཏེ་སྐྱེད་མོས་ཚལ་གྱི་གཞིར་གཤེགས་པ་ན།,"But for a second time, the prince asked for his carriage and headed toward the pleasure park.",,,,,293a.1-5,,
A,14,,མི་ནད་པ་ནད་ཀྱིས་གདུངས་པ།  སྐྱ་བོ་སྦབ་སྦབ་པོ་རིད་པ་ཞིག་གཟིགས་ནས་,"En route, he saw a sick man, pale and wasted, whimpering in pain.",,,,,293a.5-6,,
A,14,,བཀའ་སྩལ་པ།  འདི་ཅི།  ,"“Chandaka, what can have put this man in such a pitiful state?""",,,,,Nga: 1a.1-2,,
A,14,,གསོལ་བ།  ལྷ་འདི་ནི་བྲོ་འཚལ་བ་ཞེས་བགྱིའོ།,"“He is ill, Sire.”",,,,,1a.2,,
A,14,,།ང་ཡང་ནད་ཀྱི་ཆོས་ཉིད་ལས་མ་འདས་སམ།,"“This condition, can it affect me as well?”",,,,,1a.2,,
A,14,,ལྷ་ཡང་བསྙུང་པའི་ཆོས་ལས་མ་འདས་སོ།,"“Prince, no living thing is immune from illness. Not you, not anyone.""",,,,,1a.2-4,,
A,14,,།ཡང་ཕོ་བྲང་དུ་གཤེགས་ཏེ།,They returned to the palace.,,,,,1a.4,,
A,14,,ང་ཡང་ནད་ལས་མ་འདས་པ་ལྟ་ཞིག་ཅེས་དགོངས་སོ།,"The prince kept repeating to himself: “So, no one is safe from falling ill, not even someone as fortunate as me!”",,,,,1a.4-2a.2,,
A,14,,།དེ་ནས་འདོད་པའི་ཡོན་ཏན་ལྔས་བསྟབས་པའི་བར་གོང་བཞིན་ནོ།,"On his son's return, Shuddhodana decided to increase the number of amusements with which he had encircled Siddhartha.",,,,,2b.1-4,,
A,14,,།ཡང་བྱང་ཆུབ་སེམས་དཔའ་ཤིང་རྟར་ཞུགས་ཏེ་སྐྱེད་མོས་ཚལ་གྱི་གཞིར་གཤེགས་པ་ན།,But the prince again called for his carriage to go to the pleasure park.,,,,,2b.4,,
A,14,,མི་རོ་ཁྱོགས་ལ་བཏེག་ནས་ཁྱེར་ཞིང་།  སྟེང་ནས་རས་ཀྱི་གཡོགས།,And this time he saw villagers carrying a bier on which lay a body wrapped in a shroud.,,,,,2b.7-3a.1,,
A,14,,མདུན་ནས་མེ་སྒྲོན་ཐོགས་པ་དང་།  སྐྱེ་བོ་མང་པོ་ཡང་མདུན་ནས་འགྲོ།,A torch-bearer and a mob of people walked in front.,,,,,3a.1,,
A,14,,མྱ་ངན་བྱེད་པ་རྣམས་ཕྱི་བཞིན་འབྲང་བ་གཟིགས་ནས།,The bereaved family formed the tail end of the procession.,,,,,3a.1,,
A,14,,འདི་ཅི།,“What is this?” Siddhartha asked.,,,,,3a.2,,
A,14,,ལྷ་འདི་ནི་གུམ་པ་ཞེས་བགྱིའོ།,"“My lord, this is what we call a corpse.”",,,,,3a.3,,
A,14,,།ང་ཡང་འཆི་བའི་ཆོས་ཉིད་ལས་མ་འདས་སམ།,“Will someone one day carry my stiffened body?”,,,,,3a.4,,
A,14,,ལྷ་ཡང་འགྲོངས་པའི་ཆོས་ལས་མ་འདས་སོ།,"“That is inevitable, my Lord.”",,,,,3a.4,,
A,14,,།ཡང་ཕོ་བྲང་ཉིད་དུ་གཤེགས་ཏེ།,They returned to the palace.,,,,,3a.4,,
A,14,,ངའང་འཆི་བའི་ཆོས་ལས་མ་འདས་པ་ལྟ་ཞེས་དགོངས་སོ།,“So. I canot escape death either. But then of what use is life?” wondered the prince.,,,,,3a.4-5,,
A,14,,།ཞེས་པ་ནས།  འདོད་པའི་ཡོན་ཏན་ཐམས་ཅད་ཀྱིས་བསྟབས་སོ་ཞེས་པའི་བར་གོང་བཞིན་ནོ།,“And what's the point of doubling or tripling the number of our courtly pleasures?”,,,,,4a.1,,
A,14,,།དེ་ནས་གནས་གཙང་མའི་ལྷ་རྣམས་ཀྱིས་བསམས་པ།,The gods of the Pure Realm deliberated:,,,,,4a.2,,
A,14,,བྱང་ཆུབ་སེམས་དཔའ་འདི་རྒྱུའི་སྟོབས་ཅན་ཡིན་མོད་ཀྱི།  རྒྱུའི་སྟོབས་ཆེན་པོ་ཡང་རྐྱེན་ལ་ལྟོས་པས་,"“This bodhisattva has many merits, certainly, but things depend also on circumstances or events.",,,,,4a.2-3,,
A,14,,རབ་ཏུ་འབྱུང་བར་བསྐུལ་ལོ་སྙམ་སྟེ།,We should encourage him to give up the world.”,,,,,4a.3,,
A,14,,རབ་ཏུ་བྱུང་བ་སྐྲ་བྲེགས་ཤིང་གོས་ངུར་སྨྲིག་གྱོན་པ་ཁྱིམ་ནས་ཁྱིམ་དུ་བསོད་སྙོམས་ལ་འཇུག་པ་ཞིག་སྤྲུལ་ལོ།,"They therefore made a shaven-headed renunciate, draped in saffron-colored cloth, and going to beg door to door, materialize.",,,,,4a.3,,
A,14,,།དེ་ནས་ཡང་སྔར་བཞིན་བྱང་ཆུབ་སེམས་དཔའ་ཤིང་རྟར་ཞུགས་ཏེ་སྐྱེད་མོས་ཚལ་གྱི་གཞིར་གཤེགས་པ་ན།,"Just as he had done thrice before, the Bodhisattva went riding off to the gardens along the river.",,,,,4a.3-4,,
A,14,,རབ་ཏུ་བྱུང་བ་སྐྲ་བྲེགས་ཤིང་གོས་ངུར་སྨྲིག་གྱོན་པ་ལག་ན་ལྷུང་བཟེད་ཐོགས་པ་རྒྱུ་ཞིང་འགྲོ་བ་གཟིགས་སོ།,"He noticed the mendicant in saffron carrying an alms bowl in one hand, and trudging slowly along.",,,,,4a.7,,
A,14,,།འདི་ཅི།,"“Chandaka, who is that man?”",,,,,4a.7-4b.1,,
A,14,,ལྷ་འདི་ནི་རབ་ཏུ་བྱུང་བ་སྟེ།  དུལ་བ་ལེགས་པ་ལ་སོགས་པ་ཡིན་ནོ།,“That man is a wise man who has given up worldly existence; he is a man who has mastered his mind.”,,,,,4b.1-3,,
A,14,,།འོ་ན་འདིའི་ཕྱོགས་སུ་ཤིང་རྟ་སྒྱུར་ཅིག,"“Turn round, let's go back and speak to him!”",,,,,4b.3,,
A,14,,དེས་ཀྱང་བཀའ་བཞིན་འཚལ་ཞེས་དེ་,Chandaka did as he was told.,,,,,4b.3,,
A,14,,ཕྱོགས་སུ་ཕྱིན་པ་ན། བྱང་ཆུབ་སེམས་དཔས་དེ་ལ་དྲི་བ་མཛད་པས།,"Once in the presence of the sage, the Bodhisattva fired off a volley of questions.",,,,,4b.4-5,,
A,14,,དེས་ཀྱང་རབ་ཏུ་བྱུང་བའི་ཚུལ་རྒྱས་པར་གསོལ་བས།,The saint explained the rules that govern a renunciate's life in detail.,,,,,4b.5-7,,
A,14,,བྱང་ཆུབ་སེམས་དཔས་ལེགས་སོ་སྩལ་ཏེ་ཡང་ཕྱིར་ལྡོག་སྟེ་ཕོ་བྲང་དུ་གཤེགས་ནས།,“Now here's something excellent!” the Bodhisattva exclaimed; and then returned home.,,,,,4b.7-5a.2,,
A,14,,ཨེ་མ་ཧོ།,"“What a miracle!” he said to himself,",,,,,N/A,,"The passage in the Vinayavastu has his saying ""kye ma'o"" (""alas"") (Nga: 5a.2)"
A,14,,བདག་ནི་ཁྱིམ་ནས་ཁྱིམ་མེད་པར་རབ་ཏུ་བྱུང་བར་བྱའོ་,“this is precisely what I shall do: leave the palace and live like the itinerant mendicants who renounce the things of this world!”,,,,,5a.3,,
A,14,,སྙམ་དུ་སྤྲོ་བ་དང་བཅས་པས་དོན་དེ་ཉིད་དགོངས་སོ།,"The more he reflected upon this idea, the more his heart glowed with happiness.",,,,,5a.3,,
A,14,svg1,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M25730,3162c0,0,102-53.3,164.7-84.7c62-31.3,146.7-178,258-235.3c111.3-58,160-62,235.3-75.3c75.3-13.3,142-8.7,191.3,18s92.7,58,146.7,80c75.3,31.3,168.7,53.3,208.7,66.7s102,40,102,40s-80,173.3-84.7,218c-4.7,44.7-4.7,128.7-4.7,128.7s-84,47.3-133.3,75.3c-62,35.3-98,66.7-102,186.7s18,146.7-31.3,222c-48.7,75.3-191.3,164.7-222,191.3s-75.3,26.7-75.3,26.7l-978-262c0,0,0-80,13.3-84.7s44.7-44.7,44.7-44.7s-75.3-88.7-88.7-120c-13.3-31.3,31.3-44.7,84.7-84.7c53.3-40,58-22,98-88.7S25614.7,3233.3,25730,3162z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,14,svg2,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M20802.7,3533.3l-20,483.3c0,0-33.3,43.3-116.7,70c-54.7,17.3-226.7,3.3-313.3,26.7c-38.7,10.7-123.3,73.3-220,66.7c-43.3-2.7-93.3-73.3-123.3-96.7c-24-18.7-66.7-43.3-86.7-106.7c-10-32-13.3-133.3-13.3-176.7s30-170,53.3-193.3s50-70,60-93.3s-6.7-116.7,53.3-136.7c44-14.7,96.7-3.3,113.3-53.3s20-76.7,33.3-123.3s42.7-105.3-10-126.7c-66.7-26.7-160-136.7-136.7-206.7s136.7-130,166.7-193.3c35.3-74,14-177.3,60-246.7c40-60,103.3-96.7,176.7-100c76.7-3.3,150,70,163.3,86.7s56.7,100,70,133.3s33.3,113.3,33.3,113.3s-63.3,106.7-66.7,200s13.3,186.7,53.3,213.3c0,0,70,40,83.3,60s38.7,220.7,46.7,260C20889.3,3530,20842.7,3500,20802.7,3533.3z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,14,svg3,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M21112.7,3186.7c0,0-40,35.3-48.7,53.3c-8.7,18-102,58-120,58c-18,0-66.7-133.3-98-160s-108-25.3-138-84.7c-31.3-62-33.3-167.3-26.7-226.7c8.7-80,26.7-115.3,102-213.3c34.7-44.7,40-75.3,58-138c18-62,13.3-173.3,22-218c8-40-4.7-88.7,40-151.3c40.7-56.7,66.7-88.7,133.3-106.7s124.7,13.3,146.7,22c22,8.7,40,31.3,80,62c40,31.3,79.3,123.3,93.3,151.3c22,44.7,31.3,142,102,182c62.7,35.3,142,48.7,191.3,31.3c48.7-18,124.7-75.3,182-53.3c58,22,88.7,48.7,111.3,93.3c22,44.7,26.7,102,26.7,138s-28.7,193.3-28.7,211.3c0,18,15.3,113.3,15.3,113.3l-248.7,88.7l-18,146.7H21112.7z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,14,svg4,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M27363.3,5200c-35.3-13.3-222,133.3-248.7,178c-26.7,44.7-62,102-111.3,133.3c-48.7,31.3-111.3,66.7-178,133.3s-8.7,164.7-4.7,213.3c4.7,48.7,124.7,138,115.3,226.7c-8.7,88.7-213.3,62-240,75.3s-124.7-22-173.3-31.3c0,0-191.3-133.3-231.3-178c-40-44.7-231.3-216-248.7-262c-26.7-71.3-4.7-155.3,8.7-204.7c22-80,138-155.3,155.3-235.3c10.7-48-88.7-178,18-191.3c72-8.7,173.3,40,258,44.7c84.7,4.7,262,18,373.3-4.7c105.3-21.3,195.3-164.7,271.3-133.3c75.3,31.3,111.3,98,120,142C27256.7,5151.3,27363.3,5200,27363.3,5200z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
