Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།),Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
1,18,4,།དེས་གསོལ་པ།  ལྷ་ཁྱེད་ནི་སྐྱེད་མོས་ཚལ་གྱི་དུས་མ་བབ། དེས་པ་ཁྱོད་དང་འཁོན་པ་འགའ་མ་མཆིས། ཁྱོད་ལ་དགྲ་བོ་སུ་ཡང་མ་མཆིས་པར། །དགུང་ཕྱེད་ཁྱེད་ལ་ཆིབས་པས་ཅི་ཞིག་བགྱི།,"Chandaka replied, ""Divine One, it is not time for the pleasure gardens. Not even a few bear you ill will and no one is your enemy. Why do you ride off in the middle of the night?",,,,,11a.2-3,,
1,18,4,།བྱང་ཆུབ་སེམས་དཔས་ངའི་ཚིག་མ་གཅོག་ཅིག་ཅེས་གསུངས་ཀྱང་། མཚན་མོ་འཇིགས་སུ་རུང་ངོ་ཞེས་ཆིབས་པ་མི་ལེན་ནོ། །དེ་ནས་ལན་དང་ཡང་ལན་མང་པོ་བྱས་ན་,"""Do not disregard my words,"" said the Bodhisattva. ""I am affraid of the dark,"" replied Chandaka, and he did not get the horse. They argued back and forth about getting the horse.",,,,,11a.3-4,,
1,18,5,སྐྱེ་བོ་རྣམས་གཉིད་སད་པར་འགྱུར་རོ་བསྙམ་དུ་དགོངས་ནས། བྱང་ཆུབ་སེམས་དཔའ་ཉིད་ཀྱིས་སྔགས་ལྡན་བཟུང་བར་བརྩམས་པ་ན། དེས་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་དཀའ་ཐུབ་ཀྱི་གནས་སུ་གཤེགས་པར་རིག་ནས་མི་དགའ་བས་འབྲོས་ཤིང་།  རྐང་པས་འཕྲ་བ་དང་འཇིང་ཀྱོག་བྱེད་དོ། །དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་སྔགས་ལྡན་གྱི་མགོ་ལ་ཕྱག་གིས་བཞབས་ནས།,"The Bodhisattva thought the people would be roused and he went to fetch Kanthaka himself. The horse was aware that the Bodhisattva was going to the forest of austeries. Unsettled, he pulled away, contorting and rearing his feet. The Bodhisattva slowly brought his hand to Kanthaka's head.","རྟ་སྔགས་ལྡན་གཞོན་ནུ་","Kanthaka The Youth",,,11a.4-6,,
1,18,5,སྔགས་ལྡན་ཐ་མ་ཡི་ནི་ཁུར་ལོང་སྟེ། །དཀའ་ཐུབ་ནགས་སུ་མ་ཐོགས་ང་སྐྱོལ་ཞིག །བྱང་ཆུབ་ཐོབ་ནས་མྱུར་དུ་འགྲོ་བ་ཀུན། །བསམ་གཏན་རྣམ་ཐར་ཆར་ཀྱི་ཚིམ་པར་བྱ། །ཞེས་གསུངས་པས་རྣལ་དུ་འདུག་པ་ན་དེ་ལ་སྒ་བསྟད་དོ།,"""Kanthaka, take this final burden. Take me to the forest of austerities. I will reach enlightement, and quickly Shower people with meditation and liberation."" In this way he calmed the horse and saddled him.",,,,,11a.6-7,,
1,18,6,།དེ་ནས་བརྒྱ་བྱིན་གྱིས་ལྷའི་བུ་འགྲམ་དང་།  ཉེ་འགྲམ་དང་།  ལོ་མ་དང་།  ལོ་མ་གྱོན་པ་སྟེ་ལྷའི་གྱད་བཞི་སྤྱན་འདྲེན་པར་བསྐོས་སོ། །བྱང་ཆུབ་སེམས་དཔས་དེ་དག་གི་སྟོབས་དྲིས་པ་ན། དེ་དག་རིམ་པས་ས་གཞི་ཆེན་པོ་དང་། རྒྱ་མཚོ་ཆེན་པོ་བཞི་དང་། ས་ལ་གནས་པའི་རི་ཐམས་ཅད་དང་། ཙྭ་དང་ཤིང་ཐམས་ཅད་ཁུར་དུ་ཐོགས་པར་ནུས་ཞེས་སོ།,"Then Indra arranged for the four divine heros—Tira, Upatira, Parna, and Parnaparidhita—to transport them. The Bodhisattva asked about their strength. Indra gradually explained how they were able to lift up and carry the earth, the four great oceans, and all the earth's mountains, grasses and trees.",,,,,11a.7-11b.4,,
1,18,6,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའི་ཞབས་ས་ལ་བཞག་པ་དེ་བཞི་ཆར་གྱིས་སྟོབས་བསྐྱེད་ཀྱང་སྒུལ་བར་མ་ནུས་ནས་ངོ་མཚར་ཆེར་སྐྱེས་སོ། །དེ་ལྟ་བུ་མཐོང་ཞིང་ཐོས་ནས་འདུན་པ་ཡང་ངོ་མཚར་སྐྱེས་ཏེ་དྲུང་དུ་འོངས། བྱང་ཆུབ་སེམས་དཔའ་སྔགས་ལྡན་ལ་ཆིབས།  མདུན་པ་ཡང་ཆིབས་རྒྱབ་ཏུ་བསྐྱོན་ནས་་ལྷ་རྣམས་ཀྱི་མཐུས་དང་སྔགས་ལྡན་སྟེང་གི་ནམ་མཁའ་ལ་མངོན་པར་འཕགས་པ་ན། ཕོ་བྲང་ན་གནས་པའི་ལྷ་རྣམས་མཆི་མ་ཕྱུང་ངོ་།,"The Bodhisattva placed his foot on the ground and exerted themselves but could not move him. And so they were filled with wonder. Seeing and hearing this, Chandaka was also filled with wonder, and came forward. The Bodhisattva mounted Kanthaka, and Chandaka jumped on behind him. Powered by the gods, Kanthaka rose into the sky above. The gods who remained in the palace wept.",མདུན་པ་,Chandaka,,,11b.4-7,,
1,18,7,།དེ་ནས་སྒོ་གཞན་ནས་བྱོན་ན་གཞོན་ནུས་ཐ་མའི་དུས་ན་ཡང་ང་ལ་མ་བལྟས་སོ་སྙམ་ཡབ་རྒྱལ་པོ་ཐུགས་ཆད་པར་འགྱུར་དགོངས་ཏེ། ཤར་སྒོའི་ཕྱོགས་རྒྱལ་པོ་ཟས་གཙང་མའི་སར་ཕེབ་སོ། །དེར་ཟས་གཙང་མནལ་ཐུག་པོས་ནོན་ཏེ་མ་རིག་གོ,"""If I were to leave through any other gate,"" the youth thought, ""It would break my father's heart if he thought that he had not seen me a final time."" So he went to King Shuddhodana at the eastern gate. But Suddhodana was laid out in a deep sleep, and was not aware of him.",ཟས་གཙང་མནལ་དུ་སོང་བ་,Shuddhodana fell asleep. ,,,12a.1-3,,
1,18,7,།བྱང་ཆུབ་སེམས་དཔས་ཡབ་ལ་འདི་སྐད་ཅེས།  གུས་པ་མ་མཆིས་པ་མ་ལགས་ཏེ་འཇིག་རྟེན་རྣམས་སྡུག་བསྔལ་ལས་ཡོངས་སུ་སྒྲོལ་བའི་སླད་དུ་ལགས་སོ།  །ཞེས་གསུངས་སོ།,"""I mean no disrespect,"" the Bodhisattva said to his father. ""I intend to liberate all beings in the world from suffering.""",གཞོན་ནུ་,The Youth,,,12a.3-4,,
1,18,7,།དེ་ནས་དེ་ལྟ་བུའི་ཚུལ་མིང་ཆེན་གྱིས་མཐོང་སྟེ། མཆི་མ་དང་བཅས་པ་གཞོན་ནུ་འདི་ནི་རིགས་པ་མ་ལགས་སོ་ཞུས་སོ།,"Then Mahanaman saw what had happened. With tears in his eyes he said, ""O Youth, this is not the right way!""",མིང་ཆེན་,Mahanaman,,,12a.4-5,,
1,18,7,།བཀའ་སྩལ་པ།  མིང་ཆེན་ངས་བསྐལ་པ་གྲངས་མེད་གསུམ་དུ་དཀའ་བ་དུ་མས་སེམས་ཅན་གྱི་དོན་དུ་བྱང་ཆུབ་བསྒྲུབས་ན། ད་ནི་ང་ཅིའི་ཕྱིར་ཁྱིམ་འདུག འདི་ནི་ངེས་ཏེ་དཀའ་ཐུབ་ཀྱི་ཚལ་དུ་འགྲོའོ།,"""Mahanaman,"" said the Bodhisattva ""If I have cultivated enlightnement for the sake of sentient beings by means of many austerities throughout three incalculable eons, why would I now stay home? This much is certain, I will go to the wilderness to practice austerities.""",,,,,12a.5-6,,
1,18,7,།དེར་བཀའ་དྲག་པོ་སྩལ་བས།  མིང་ཆེན་གྱིས་སླར་ཞུ་བར་མ་སྤོབས་ཏེ། དེང་དུ་རྒྱལ་པོ་ཟས་གཙང་དང་།  ཤཱཀྱ་དག་ནི་ཐམས་ཅད་ཀྱིས།  །ཡང་དང་ཡང་དུ་བསམས་པ་ཡི། །རེ་བ་འབྲས་བུ་མེད་པར་གྱུར།,"His words were so powerful that Mahanama was unable to repeat his request.""Today King Shuddhodana, And all of the Shakya people, Who have wished again and again, Have had their hopes bear no fruit.""",,,,,12a.6,,
1,18,7,།ཞེས་སོགས་སྨྲེ་སྔགས་འདོན་བཞིན་གྲགས་འཛིན་མ་ལ་སོགས་གཉིད་ལས་བསླང་བར་བརྩམས་ཀྱང་གཉིད་མ་སད་ཅིང་། རྒྱལ་པོ་ཟས་གཙང་ལ་སྦྲན་ཀྱང་མནལ་མ་སད་ལ། ཕྱོགས་ཐམས་ཅད་དུ་ཁུས་བཏབ་ཀྱང་འབྲོག་དགོན་པར་འོ་དོད་བོས་པ་བཞིན་དུ་སུའང་གཉིད་མ་སད་ཅིང་འགའ་ཡང་ལན་སྟེར་བ་མེད་དོ།,"Wailing in this way, Mahanaman tried to wake up Yashodhara and the others. But they would not wake up. He called out to King Shuddhodana, but he would not rise from his sleep. He shouted in every direction, but it was as if he was calling out into the desolate wilderness. No one would wake up, and there was no reply at all.",,,,,12b.1-4,,
1,18,8,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་ཆིབས་ཀྱི་རྐང་ལག་བཞི་ནས་ལྷའི་གྱད་བཞིས་བཏེག་ནས། གཟུགས་ཁམས་ཀྱི་ལྷ་རྣམས་ནི་སྤྱོད་ལམ་དུལ་བས་གཡས་ཕྱོགས་ནས་འགྲོ། འདོད་ཁམས་ཀྱི་ལྷ་རྣམས་ནི་གཡོན་ཕྱོགས་ནས་མཆོད་རྫས་དུ་མ་ཐོགས་ནས་འགྲོ། ཚངས་པ་དང་བརྒྱ་བྱིན་ཉིད་ཆིབས་ཀྱི་མདུན་ནས་སྤྱོད་ལམ་རང་བཞིན་བས་འགྲོ་ཞིང་། གཞན་ཡང་ནམ་མཁའི་མཐོངས་ནས་ལྷ་རྣམས་ཀྱིས་རོལ་མོ་དཀྲོལ་ཞིང་། མེ་ཏོག་གི་ཆར་འབེབས་པ་ལ་སོགས་པ་མཆོད་པ་སྣ་ཚོགས་པས་མཆོད་དོ།,"Then the four divine heroes lifted the Bodhisattva by the four hooves of his horse. The gods of the Form Realm were chastened to proper behavior, and departed to the right. The gods of the Desire Realm held aloft many offerings, and departed to the left. Brahma and Indra naturally acted appropriately, and departed at the front of the Bodhisattva's horse. From an opening in heavens above, the gods played music, let fall a rain of flowers, and gave various offerings. ",སྔགས་ལྡན་གྱི་རྐང་ལག་བཞི་ལྷའི་རྒྱལ་ཆེན་བཞི་བཏེག་ནས་ནམ་མཁར་འཕུར་བ་,"The four gods lifted the horse's four hooves, and lifting them, flew out across the sky.",,,12b.5-13a.2,,
1,18,8,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་ལྷ་རྣམས་ལ་ལེགས་སོ་སྩལ་ཞིང་། ལྷ་རྣམས་ཀྱིས་ཀྱང་།  བྱང་ཆུབ་སེམས་དཔའ་ལ་ཁྱེད་ཀྱིས་ནམ་བླ་ན་མེད་པའི་བྱང་ཆུབ་བརྙེས་པ་དེའི་ཚེ་བདག་ཅག་ལའང་དགོངས་ཤིག་ཅེས་ཞུས་ཤིང་། བྱང་ཆུབ་སེམས་དཔས་ཀྱང་ཞལ་གྱིས་བཞེས་སོ།,"Then the Bodhisattva said to the gods, ""Excellent."" The gods in turn requested, ""Bodhisattva, when you attain unexcelled enlightement, think of us."" The Bodhisattva promised to do so.",,,,,13a.3-5,,
