Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
1,8,2,།སྨྲས་པ།  ལྷ་མནལ་བ་ཉིད་བལྟའོ།,"""I would watch the sleeping god,"" said Asita.",,,,,285a.2-3,,
1,8,2,དེ་ན་དྲང་སྲོང་གིས་བལྟས་པ་ན། བྱང་ཆུབ་སེམས་དཔའ་སྤྱན་མ་བཙུམ་པར་གཟུགས་རྣམས་ལ་གཟིགས་པ་མཐོང་ནས།,When the sage went to look he saw the bodhisattva staring at shapes with unblinking eyes.,,,,,285a.3,,
1,8,2,དྲང་སྲོང་གིས་སྨྲས་པ།  རིགས་དང་ལྡན་པའི་རྟ་རྣམས་ནི། །མཚན་མོའི་བཞི་ཆ་ཉལ་བ་ལྟར། །དགོས་པ་དོན་གཉེར་རྣམས་ཀྱི་གཉིད། །མིག་ལ་ཡུན་རིང་མི་གནས་སོ།  །ཞེས་ཏེ།,"Asita said,
""The well-bred horse
Sleeps but a quarter night.
For those with great purpose,
Sleep lingers not upon the eyes.""",,,,,285a.3-4,,
1,8,2,དེས་ཀྱང་སྐྱེས་བུ་མཆོག་ཏུ་རིག་པར་བྱས་ཤིང་།,Asita understood that he was a great being.,,,,,N/A,,This seems to simply be Taranātha's summary of Asita's previous praise.
1,8,3,དེ་ནས་མ་མའི་གཙོ་མོས་དྲང་སྲོང་ལ་གཏད་ཅིང་།  དེས་ཀྱང་ལེགས་པར་བརྟགས་ནས།,"Then the head nurse handed the Bodhisattva to the sage, who examined him well.",,,,,285a.4,,
1,8,3,རྒྱལ་པོ་ལ་སྨྲས་པ་ལྷ་གཞོན་ནུ་འདི་ལ་མཚན་མཁན་རྣམས་ཀྱིས་ལུང་ཇི་ལྟར་བསྟན།,"Asita asked the king, ""What predictions did the  sooth-sayers make for this divine youth.",,,,,285a.4-5,,
1,8,3,རྒྱལ་པོས་སྐྱེས་བུ་ཆེན་པོ་འདིའི་འགྲོ་བ་གཉིས་ཏེ་ཞེས་སོགས་སྔར་གྱི་རྣམས་རྒྱས་པར་བཤད་པས།,"The king explained the earlier predicition: ""There are two paths this great being can go by.""","ཉོན་མོངས་མེད་

ཟས་གཙང་","Asita

Shuddhodana",,,285a.5-6,,
1,8,3,དྲང་སྲོང་ཉོན་མོངས་མེད་ན་རེ།  ས་བདག་རྟོག་པ་པོ་རྣམས་བློ་འཁྲུལ་ཏེ། །རྩོད་པའི་དུས་ན་འཁོར་ལོས་བསྒྱུར་མི་འབྱུང་། །བསོད་ནམས་མཆོག་གི་ཆོས་ཀྱི་མཛོད་འདི་ནི། །ཉེས་ལས་རྣམ་པར་རྒྱལ་ནས་སངས་རྒྱས་འགྱུར།,"The sage Naraddata said,
""Oh Lord, the pundits are mistaken.
In strife-filled times no monarch comes.
This source of Dharma and great virtue
Will conquer sleep, and awaken.",,,,,285a.6-7,,
1,8,3,།གཞན་ཡང་མཚན་སོ་གཉིས་པོ་མི་གསལ་ཙམ་ཡོད་ན་འཁོར་ལོས་བསྒྱུར་བར་འགྱུར་མོད། འདི་ནི་ཤིན་ཏུ་གསལ་བའི་ཕྱིར་སངས་རྒྱས་སོ།,"If the thirty-two signs are somewhat unclear, he would become a wheel-turning monarch. The are totally clear, so he will become a Buddha.""",,,,,285a.7,,
1,8,3,།དེ་ནས་དྲང་སྲོང་ཉིད་ཀྱི་མངོན་ཤེས་ཀྱིས་བརྟགས་པས། དེ་བཞིན་གཤེགས་པས་ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བའི་སྔོན་རོལ་དུ།  རང་ཉིད་འཆི་བར་མཐོང་སྟེ། ཆོས་ཀྱི་དགའ་སྟོན་མི་ཐོབ་པར་ཤེས་ནས།  མིག་ནས་མཆི་མ་ཕྱུང་ངོ་།,"Examining with a sage's clairvoyance, Asita saw that he would die before the Buddha turned the wheel of dharma. He realized he would not partake in the feast of Dharma and tears fell from his eyes.",,,,,285a.7-285b.1-2,,"In the Vinayavastu passage, Asita also predicts that the child will leave his home at age 29 and perform austerities for six years."
1,8,3,།དེ་རྒྱལ་པོས་མཐོང་ནས་གཤོན་ནུའི་སྐུ་ལ་དོག་པ་འཚལ་པར་དོགས་ནས་རིངས་པ་རིངས་པར་དྲིས་པ་ན།,"The king saw Asita and, fearing he had found something troubling on the youth's body, anxiously questioned the sage. Fearful that the saint had detected some harmful indication that might bear on his son's health, the king plied him with questions.",,,,,285b.2-3,,
1,8,3,རྡོ་རྗེའི་སེར་བ་དྲག་པོ་བབས་ཀྱང་གཤོན་ནུ་འདི་ལ་གནོད་པར་མི་འགྱུར་གྱི། མི་དབང་བདག་གི་རྒུད་པ་མཐོང་ནས་ནི། །གང་ཕྱིར་ཞི་བ་མི་ཐོབ་བདག་དུ་མོད། །ཆོས་ཀྱི་མཛོད་མཆོག་འདི་དང་ཕྲལ་ནས་ནི། །དོན་མ་ཐོབ་པར་བདག་ནི་འཆི་བར་འགྱུར། །ཞེས་སོགས་སྨྲས་སོ།,"Asita said, ""A violent hailstorm of diamonds could fall and this youth would not be harmed.
Lord of Men, I have seen my own decline,
So I'll find no peace at all.
I've met this supreme source of Dharma,
Though I will die without achieving my aim.""",,,,,285b.4-286.1,,Here the Lhasa Kangyur has <rgyud> instead of <rgud> 
1,8,3,།དེ་ནས་དྲང་སྲོང་ཉོན་མོངས་མེད་ཕྱིར་འགྲོ་བའི་ཚེ། ལམ་སྲང་ཐམས་ཅད་བརྒྱན་ཞིང་མཛེས་པར་བྱས།  རྒྱལ་པོ་བློན་པོའི་ཚོགས་དང་བཅས་པས་གྲོང་ཁྱེར་གྱི་ཕྱི་སྒོའི་མཐར་བསྐྱལ།,"Then Asita the Sage started to leave. All of the streets were cleaned and decorated, and the King, together with his ministers escorted him to the outer gates of the city.",,,,,286a.1-286b.2,,
1,8,3,དྲང་སྲོང་ཉོན་མོངས་མེད་རང་གི་གནས་སུ་སོང་ཞིང་རྫུ་འཕྲུལ་ཡང་བསྐྱེད་དོ།,The Sage Asita then returned to his home and his miraculous powers returned.,,,,,286b.2,,
1,8,4,།དེ་ནས་དུས་གཞན་ཞིག་ན།  བྱང་ཆུབ་སེམས་དཔའ་མ་མའི་པང་དུ་བཞུགས་ཤིང་།  གསེར་གྱི་གཞོང་པར་འབྲས་ཆན་དང་ཤ་བསྲེས་པ་གསོལ་བ་ན།,Sometime after that the Bodhisattva was sitting in his nurse's lap eating rice and meat from a golden bowl.,"གཞོན་ནུ་

གསེར་ཞོང་","Youth

golden bowl",,The Buddha is surrounded by a hundred nannies. There is a large golden tray filled with rice.  ,287a.3-4,,
1,8,4,ཧ་ཅང་མང་དུ་གསོལ་ན་མ་ཞུ་བར་འགྱུར་རོ་སྙམ་ནས།  མ་མས་བཀག་ཀྱང་མ་ཁེགས། སྣོད་འཕྲོག་པར་བརྩམས་ཀྱང་འཕྲོག་མ་ཐུབ།,"""If he eats too much he will have indigestion,"" thought the nurse. She tried to stop him, but she could not. She started to take the bowl away, but she could not.",,,,,287a.4,,
1,8,4,རྒྱལ་པོ་དང་བཙུན་མོ་སྒྱུ་འཕྲུལ་དང་།  བློན་པོ་སོགས་སྐྱེ་བོ་གཞན་དུ་མས་ཀྱང་མ་ཐུབ་སྟེ།,"The King, Queen Maya, the ministers and many others were also unable.",,,,,287a.4-5,,
1,8,4,གསེར་གྱི་གཞོང་པ་ལ་ཐག་པ་བཏགས་ཏེ།  གླང་པོ་ཆེ་གཅིག་ནས་་ལྔ་བརྒྱའི་བར་དུ་འདོགས་པར་བྱེད་པ་ན། གླང་པོ་ཆེ་ལྔ་བརྒྱ་ཁ་ཕྱིར་ཕྱོགས་ཏེ་ཕྱག་གིས་དྲངས་པར་གྱུར་ཏོ།,"The golden bowl was attached to a rope, and the rope was attached to five hundred elephants, one after the other. The elephants moved away from him, yet he drew it in with a one hand. ",གླང་ཆེན་ལྔ་བརྒྱ་,500 elephants,,"One side of the tray is tied to a herd of elephants with ropes. When the Buddha pulls the tray with one finger, he also pulls away all the elephants. 
The Buddha drinks rice gruel. It is better if the Buddha pulls the bowl with left hand and eats right-handed. ",287a.5-7,,
1,8,4,།ཕྱག་གཡོན་གྱིས་གླང་པོ་ཆེ་ལྔ་བརྒྱ་འདྲེན་པ་ལས་ན། ཕྱག་གཉིས་ཀྱི་གླང་པོ་ཆེ་སྟོང་འདྲེན་པར་འགྱུར་རོ་སྙམ་ནས། དེའི་ཚེ་གླང་པོ་སྟོང་གི་སྟོབས་ཅན་ཞེས་མཚན་བཏགས་སོ། །,"""If he is able to draw in five hundred elephants with his left hand,"" they thought, ""with both hands he could draw a thousand!"" So they called him Strength of a Thousand Elephants.",,,,,287a.7-287b.1,,
