Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
1,14,2,རྒྱལ་བོས་བསམས་པ།  ལྟས་མཁན་རྣམས་ཀྱི་ཚིག་བདེན་པར་མི་འགྱུར་གྲང་། གཞོན་ནུ་འདི་རབ་ཏུ་བྱུང་བར་འགྱུར་དུ་འོང་གི བདག་གིས་འདོད་པའི་ཡོན་ཏན་ལྔ་ཕལ་མོ་ཆེ་ཞིག་བྱིན་ཏེ་རབ་ཏུ་མི་འབྱུང་བར་བྱའོ་སྙམ་ནས་བྱང་ཆུབ་སེམས་དཔའ་ལ་འདོད་པའི་ཡོན་ཏན་ཐམས་ཅད་ཀྱིས་བསྟབས་སོ།,"""Is this not the words of the soothsayers coming true?"" worried the King. ""Will he renounce the world? We will give him all pleasures of the senses, and he shall not renounce the world."" So the King provided the Bodhisattva with every pleasure of the senses.",བྱང་ཆུབ་སེམས་པའི་དཔས་བཙུན་མོའི་ཚེགས་ཀྱི་རོལ་བ་,The bodhisattva's mind is troubled as the consorts play.,,,292b.5-293a.1,,
1,14,3,།དེ་ནས་ཡང་དེ་དང་འདྲ་བ་ལས་ཤིང་རྟ་ལ་ཆིབས་ཏེ་སྐྱེད་མོས་ཚལ་གྱི་གཞིར་གཤེགས་པ་ན།,"Then as before, the Bodhisattva boarded his chariot and set out for the pleasure garden.",[Illegible],[Illegible],,,293a.1-5,,
1,14,3,མི་ནད་པ་ནད་ཀྱིས་གདུངས་པ།  སྐྱ་བོ་སྦབ་སྦབ་པོ་རིད་པ་ཞིག་གཟིགས་ནས་,"He saw a sick man aflicted by disease, swollen and wasted away.",,,,,293a.5-6,,
1,14,3,བཀའ་སྩལ་པ།  འདི་ཅི།  ,"The Bodhisattva asked, ""What is this?""",,,,,Nga: 1a.1-2,,
1,14,3,གསོལ་བ།  ལྷ་འདི་ནི་བྲོ་འཚལ་བ་ཞེས་བགྱིའོ།,"“Divine One,” the charioteer replied, ""This is a sick person.""",,,,,1a.2,,
1,14,3,།ང་ཡང་ནད་ཀྱི་ཆོས་ཉིད་ལས་མ་འདས་སམ།,"""Am I not free from the reality of sickness?""",,,,,1a.2,,
1,14,3,ལྷ་ཡང་བསྙུང་པའི་ཆོས་ལས་མ་འདས་སོ།,"""Even divine ones are not free from the reality of illness.""",,,,,1a.2-4,,
1,14,3,།ཡང་ཕོ་བྲང་དུ་གཤེགས་ཏེ། ང་ཡང་ནད་ལས་མ་འདས་པ་ལྟ་ཞིག་ཅེས་དགོངས་སོ།,"Again, they returned to the palace. ""See how even I am not free from sickness!"" thought the Bodhisattva.",,,,,1a.4-2a.2,,
1,14,4,།དེ་ནས་འདོད་པའི་ཡོན་ཏན་ལྔས་བསྟབས་པའི་བར་གོང་བཞིན་ནོ།,"As before, the king provided the bodhisattva with all the pleasures of the senses.",བྱང་ཆུབ་སེམས་པའི་དཔས་བཙུན་མོའི་ཚེགས་ཀྱི་རོལ་བ་,The bodhisattva's mind is troubled as the consorts play.,,,2b.1-4,,
1,14,5,།ཡང་བྱང་ཆུབ་སེམས་དཔའ་ཤིང་རྟར་ཞུགས་ཏེ་སྐྱེད་མོས་ཚལ་གྱི་གཞིར་གཤེགས་པ་ན། མི་རོ་ཁྱོགས་ལ་བཏེག་ནས་ཁྱེར་ཞིང་།  སྟེང་ནས་རས་ཀྱི་གཡོགས། མདུན་ནས་མེ་སྒྲོན་ཐོགས་པ་དང་།  སྐྱེ་བོ་མང་པོ་ཡང་མདུན་ནས་འགྲོ། མྱ་ངན་བྱེད་པ་རྣམས་ཕྱི་བཞིན་འབྲང་བ་གཟིགས་ནས།,"Again the Bodhisattva boarded the charriot and set out for the pleasure garden. He saw a corpse carried on a stretcher and wrapped in a shroud. A torch bearer and a large group of people walked in front, while the mourners followed behind.","གཞོན་ནུ་འཆི་བ་གཟིགས་པ་ཤི་བ་","The young prince sees death. Death",,,2b.4-3a.1,,
1,14,5,འདི་ཅི།,"The Bodhasattva asked, “What is this?”",,,,,3a.2,,
1,14,5,ལྷ་འདི་ནི་གུམ་པ་ཞེས་བགྱིའོ།,"“Divine One,"" the charioteer replied, ""This is a dead person.”",,,,,3a.3,,
1,14,5,།ང་ཡང་འཆི་བའི་ཆོས་ཉིད་ལས་མ་འདས་སམ།,“Am I not free from the reality of death?”,,,,,3a.4,,
1,14,5,ལྷ་ཡང་འགྲོངས་པའི་ཆོས་ལས་མ་འདས་སོ།,"""Even divine ones are not free from the reality of passing away.""",,,,,3a.4,,
1,14,5,།ཡང་ཕོ་བྲང་ཉིད་དུ་གཤེགས་ཏེ།,Again they returned to the palace.,,,,,3a.4,,
1,14,5,ངའང་འཆི་བའི་ཆོས་ལས་མ་འདས་པ་ལྟ་ཞེས་དགོངས་སོ།,"""See how I am not free from the reality of death,"" thought the Bodhisattva.",,,,,3a.4-5,,
1,14,5,།ཞེས་པ་ནས།  འདོད་པའི་ཡོན་ཏན་ཐམས་ཅད་ཀྱིས་བསྟབས་སོ་ཞེས་པའི་བར་གོང་བཞིན་ནོ།,"As before, the king provided the bodhisattva with all the pleasures of the senses.",,,,,4a.1,,
1,14,6,།དེ་ནས་གནས་གཙང་མའི་ལྷ་རྣམས་ཀྱིས་བསམས་པ། བྱང་ཆུབ་སེམས་དཔའ་འདི་རྒྱུའི་སྟོབས་ཅན་ཡིན་མོད་ཀྱི།  རྒྱུའི་སྟོབས་ཆེན་པོ་ཡང་རྐྱེན་ལ་ལྟོས་པས་རབ་ཏུ་འབྱུང་བར་བསྐུལ་ལོ་སྙམ་སྟེ།,"The gods of the Pure Abodes thought, ""The Bodhisattva certainly has the cause, which is the strength of previous effort. Although he has the cause, which is the strength of his previous effort, he must rely on immediate circumstances. Therefore we should encourage him to renounce the world.",,,,,4a.2-3,,
1,14,6,རབ་ཏུ་བྱུང་བ་སྐྲ་བྲེགས་ཤིང་གོས་ངུར་སྨྲིག་གྱོན་པ་ཁྱིམ་ནས་ཁྱིམ་དུ་བསོད་སྙོམས་ལ་འཇུག་པ་ཞིག་སྤྲུལ་ལོ།,So they emanated a renunciant with shaved head and saffron robes going from house to house begging for alms. ,,,,,4a.3,,
1,14,6,།དེ་ནས་ཡང་སྔར་བཞིན་བྱང་ཆུབ་སེམས་དཔའ་ཤིང་རྟར་ཞུགས་ཏེ་སྐྱེད་མོས་ཚལ་གྱི་གཞིར་གཤེགས་པ་ན། རབ་ཏུ་བྱུང་བ་སྐྲ་བྲེགས་ཤིང་གོས་ངུར་སྨྲིག་གྱོན་པ་ལག་ན་ལྷུང་བཟེད་ཐོགས་པ་རྒྱུ་ཞིང་འགྲོ་བ་གཟིགས་སོ།,"Again, the Bodhisattva boarded the charriot and set out for the pleasure garden. He saw the renunciant with shaved head, wearing saffron robes, and holding a bowl in his hand as he walked along.",རབ་ཏུ་བྱུང་བ་གཟིགས་པ་,Seeing a mendicant,,,4a.3-7,,
1,14,6,།འདི་ཅི།,"The Bodhisattva asked, ""What is this?""",,,,,4a.7-4b.1,,
1,14,6,ལྷ་འདི་ནི་རབ་ཏུ་བྱུང་བ་སྟེ།  དུལ་བ་ལེགས་པ་ལ་སོགས་པ་ཡིན་ནོ།,"""Divine One, this is a renunciant. He is well disciplined and more.""",,,,,4b.1-3,,
1,14,6,།འོ་ན་འདིའི་ཕྱོགས་སུ་ཤིང་རྟ་སྒྱུར་ཅིག,"""Turn the chairiot around and go back to him!""",,,,,4b.3,,
1,14,6,དེས་ཀྱང་བཀའ་བཞིན་འཚལ་ཞེས་དེ་ཕྱོགས་སུ་ཕྱིན་པ་ན། བྱང་ཆུབ་སེམས་དཔས་དེ་ལ་དྲི་བ་མཛད་པས། དེས་ཀྱང་རབ་ཏུ་བྱུང་བའི་ཚུལ་རྒྱས་པར་གསོལ་བས།,"The chaioteer did as he was commanded, turning back toward him. The Bodhisattva questioned the renunciant, who explained at length how to renounce the world.",,,,,4b.3-7,,
1,14,6,བྱང་ཆུབ་སེམས་དཔས་ལེགས་སོ་སྩལ་ཏེ་ཡང་ཕྱིར་ལྡོག་སྟེ་ཕོ་བྲང་དུ་གཤེགས་ནས།,"""Excellent!"" said the Bodhisattva, and returned to the palace.",,,,,4b.7-5a.2,,
1,14,6,ཨེ་མ་ཧོ། བདག་ནི་ཁྱིམ་ནས་ཁྱིམ་མེད་པར་རབ་ཏུ་བྱུང་བར་བྱའོ་སྙམ་དུ་སྤྲོ་བ་དང་བཅས་པས་དོན་དེ་ཉིད་དགོངས་སོ།,"""Wonderful! I shall renounce the world, and go from home to homelessness!"" thought the Bodhisattva. And he reflected with joy on this great ambition.",,,,,5a.2,,"The passage in the Vinayavastu has his saying ""kye ma'o"" (""alas"") (Nga: 5a.2)"
