Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
1,6,2,དེའི་ཡལ་ག་ལ་ཕྱག་གཡས་པས་བཟུང་སྟེ་བལྟམས་པར་འདོད་པ་ན།,"She grasped a branch with her right arm. When she wished to give birth,",,,,,280a.5,Abhiniṣkramaṇa-sūtra: 9a.5-6;,
1,6,3,བརྒྱ་བྱིན་གྱིས་བསམས་པ།  ཡུམ་འདི་ནི་ངོ་ཚ་ཤེས་པ་དང་ལྡན་པས་ཐབས་ཤིག་བྱའོ་སྙམ་རླུང་དང་ཆར་དྲག་བཏང་བས་སྐྱེ་བོའི་ཚོགས་རྣམས་གུད་དུ་སོང་བ་ན།,"Indra thought, ""This mother is modest. I need to do something!"" So he raised violent wind and rain, and because of this the people ran away.

",རྒྱལ་བྱིན་གྱིས་སྐྱེ་བོ་རྣམས་ལ་ཆར་རླུང་དྲག་པ་བཏང་བ་,Indra raised a violent wind and rain storm upon the men,,,280a.5-6,Abhiniṣkramaṇa-sūtra: 9a.6-b.1,
1,6,4,བརྒྱ་བྱིན་བདག་ཉིད་མ་མ་རྒན་མོའི་ཆ་བྱད་དུ་སྤྲུལ་ནས་མདུན་དུ་བསྡད་དོ།,Indra himself remained by her side in the guise of an old nursemaid.,རྒྱལ་བྱིན་,Indra ,,,280a.6,Abhiniṣkramaṇa-sūtra: 9a.7-b.1,
1,6,4,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་ཡུམ་ལ་གནོད་པ་མེད་པར་སྐུ་བལྟམས།,"And without causing any pain to his mother, the Bodhisattva was born.",,,,,N/A,,
1,6,4,ཡུམ་གྱི་དཀུ་གཡས་པ་བརྟོལ་ཏེ་བྱོན་པ་ནི།  དཔེར་ནི་སྐྱེས་བུ་ཞིག་སྒོ་ཕྱེ་སྟེ།  ཕྱིར་རོལ་དུ་འཐོན་ནས་ཡང་སྒོ་བཅད་པ་བཞིན་བལྟམས་ཟིན་པ་ན་,"He opened the right side of his Mother's waist and emerged. He was born like someone opening a door, passing through to the other side, and closing the door.",ལུམ་པའི་ཚལ་དུ་སྐུ་བལྟམས་པ་,Born in the Lumbini Grove,,,"N/A
",Abhiniṣkramaṇa-sūtra: 9b.2-3,
1,6,4,རྨའི་སྒོར་མངོན་པ་ཅུང་ཟད་ཀྱང་མེད་དོ།,There was no trace of a visible scar.,,,,,N/A,?,This is not in either of the accounts (Abhiniṣkramaṇa-sūtra Vinayavastu: Saṃghabhedavastu)
1,6,4,།དེ་ནས་བརྒྱ་བྱིན་གྱིས་རི་དྭགས་ཀྱི་པགས་པའི་སླེ་མོས་བྱང་ཆུབ་སེམས་དཔའི་སྐུ་བཟུང་བར་བརྩམས་པ་ལ་,Indra began to hold the Bodhisattva's body with an animal skin blanket.,,,,,280a.7,,
1,6,4,བརྒྱ་བྱིན་གྱི་དྲེགས་པ་ཞི་བའི་ཕྱིར་རྡོ་རྗེའི་སྐུར་བྱིན་གྱིས་བརླབས་པས་,But the Bodhisattva transformed into a diamond body in order to deflate Indra's arrogance.,,,,,280a.7-280b.1,,
1,6,4,བཟུང་མ་ནུས་ནས་འདར་བར་གྱུར་པ་ལ།,"Indra was unable to hold him, and started to tremble.",,,,,280b.1,,
1,6,4,ཀཽའུ་ཤི་ཀ་ང་ཐོངས་ཤིག་ཅེས་བཀའ་སྩལ་ཏོ།,"""Kaushika, let me go!"" said the Bodhisattva.",,,,,280b.1,,
1,6,4,།དེ་ལ་བྱང་ཆུབ་སེམས་དཔའ་ནི་ངོ་ཚ་ཁྲེལ་ཡོད་ཀྱིས་བརྒྱན་པའི་ཕྱིར།  ལྷ་རྫས་ཀྱི་ན་བཟའ་གསོལ་བ་དང་བཅས་པས་ཡིན་གྱི།  གཅེར་བུར་མ་ཡིན་ནོ།,"The Bodhisattva was modest, so to cover himself he dressed in divine garments and did not go naked.",,,,,N/A,,
1,6,5,།དེ་ལྟར་བལྟམས་མ་ཐག་ཏུ་ས་ཆེན་པོ་རྣམ་པ་དྲུག་ཏུ་གཡོས།,"As soon as he was born the earth trembled six times,",,,,,N/A,,"The Vinayavastu source mearly mentions that the earth shakes with mention of how many times: ""sa chen po 'di yang g.yos par gyur"" (280b.1-2) "
1,6,5,འོད་ཀྱི་སྣང་བ་ཆེན་པོས་འཇིག་རྟེན་གྱི་ཁམས་ཐམས་ཅད་ཁྱབ་པར་གྱུར་ཏོ།,and a great light pervaded every region of the world.,,,,,N/A,,
1,6,5,།དེ་མ་ཐག་ཏུ་ཕྱོགས་བཞིར་གོམ་པ་བདུན་བདུན་འབོར་བར་མཛད་དེ། འདི་སྐད་ཅེས།,"At that moment, he took seven steps in each of the four directions and said,",,,,,280b.4-5,,
1,6,5,འདི་ནི་ཤར་ཕྱོགས་ཡིན་ཏེ་མྱ་ངན་ལས་འདས་པའི་ཐོག་མར་འགྲོ་བར་བྱའོ།,“This is the east. I will go to the forefront of nirvana.,,,,,280b.5,,
1,6,5,།འདི་ནི་ལྟོ་ཕྱོགས་ཡིན་ཏེ་འགྲོ་བ་ཐམས་ཅད་ཀྱི་ཡོན་གནས་སུ་འགྱུར་བར་བྱའོ།,This is the south. I will be the object of veneration of all beings.,,,,,280b.5,,
1,6,5,།འདི་ནི་ནུབ་ཕྱོགས་ཡིན་ཏེ་ངའི་སྐྱེ་བའི་ཐ་མ་ཡིན་ནོ།,This is the west. This is my final rebirth.,,,,,280b.5-6,,
1,6,5,"།འདི་ནི་བྱང་ཕྱོགས་ཡིན་ཏེ་སྲིད་པའི་མཚོ་ལས་བརྒལ་པར་བྱའོ། 
།ཞེས་གསུངས་སོ།","This is the north. I will cross over the ocean of existence.""",,,,,280b.6,,
1,6,6,།དེ་ནས་ནམ་མཁའ་ནས་ཆུའི་རྒྱུན་བསིལ་བ་དང་དྲོ་བ་གཉིས་དབུའི་སྟེང་དུ་འབབ་ཅིང་སྐུ་ཁྲུས་གསོལ་ལ།,"Two streams, one hot, one cool, fell from the heavens upon his head and cleansed his body.",ལྷ་རྣམས་ཀྱིས་ཁྲུས་གསོལ་ཞིང་མཆོད་པ་,The gods bathe him and make offerings,,,280b.6-7,,
1,6,6,ལྷ་རྣམས་ཀྱིས་གདུགས་དཀར་པོ་དང་།  རྔ་ཡབ་དང་། མེ་ཏོག་དང་།  སྤོས་དང་།  ན་བཟུའ་དག་གིས་ཀྱང་མཆོད།,"The gods offered him a white parasol, a yaktail fly-whisk, incense, flowers, and clothes.",,,,,280b.6-281a.2 (see comment),,"In the Vinayavastu passage, the white parasol and (two) ""jewel-handled yaktail fly wisks,"" are not given to the Bodhisattva, but, rahter, held over his head: ""de'i dbu'i steng nas lha rnams gdugs dkar po dang / rnga yab nor bu'i yu ba can dag 'dzin to/"" (280b.6)"
1,6,6,རོལ་མོའི་སྒྲ་ཡང་བསྒྲགས་སོ།,Music sounded forth.,,,,,281a.2,,
1,6,7,།ཡུམ་གྱི་སྐུ་མདུན་དུ་ཆུ་མིག་ཆེན་པོ་ཡང་བྱུང་སྟེ་ཁྲུས་མཛད་དོ།,A large spring appeared before the Bodhisattva's mother and she bathed herself.,ཡུམ་ཆུ་མིག་ལ་ཁྲུས་,The mother bathes in a spring,,,"280b.7-281a.1
",,
1,6,8,།དེ་ལྟར་སྐུ་བལྟམས་པར་གྱུར་པའི་འོད་ཟེར་དེ།  རི་བོ་ཀུན་འཛིན་གྱི་ཕུག་པ་ན།  དྲང་སྲོང་ཉོན་མོངས་མེད་རང་གི་ཚ་བོ་སློབ་མར་གྱུར་པ་མི་བྱིན་དང་ལྷན་ཅིག་བསམ་གཏན་བྱེད་པས།,The light rays from his birth reached the cave on Mount Sandhara where the sage Asita was meditating with his nephew and disciple Naradatta. ,,,,,280a.7-281b.2,,"In the Vinayavastu passage there is no mention of ""meditation"" per se, although it describes them as: "" 'jig pa la mkhas pa/ 'chags pa la mkhas pa zhig gnas te/"" (280a.7-281b.1)"
1,6,8,ཕུག་དེ་སྣང་བས་ཁྱབ་པ་མཐོང་སྟེ། འདི་ནི་ཉི་མ་ཐམས་ཅད་དག །ཅིག་ཅར་ཤར་བར་གྱུར་ཏམ་ཅི། ཞེས་སོགས་མི་བྱིན་གྱིས་དྲིས་པ་ན།,"Seeing the cave filled with light, Naradatta asked ""Has every single sun risen at once?""",,,,,281b.2,,
1,6,8,"ཉོན་མོངས་མེད་ཀྱིས། ཉི་མའི་འོད་ནི་རྒྱུན་དུ་རྣོ། །བུ་ཅིག་སྣང་བའི་འོད་འདི་དག །ཡན་ལག་རེག་ན་བདེ་བསིལ་བས། །ངེས་པར་ཐུབ་པ་དེ་ཡི་འོད།
།ཅེས་སོགས་སྨྲས་པས།","Asita said, 
""The sun's rays are ever sharp.
My son these rays of light
Feel cool and pleasing to the touch.
They must be light rays from a sage.""",,,,,281b.3,,
1,6,8,མི་བྱིན་བྱང་ཆུབ་སེམས་དཔའ་འཕྲལ་དུ་བལྟ་བར་འདོད་པ་སྐྱེས་པ་ལ།,Naradatta suddendly wished to see the Bodhisattva.,,,,,281b.4,,
1,6,8,ད་ལྟ་ལྷ་དབང་ཆེ་བར་གྲགས་པ་རྣམས་ཀྱིས་བསྐོར་ཞིང་བཞུགས་པས། འོ་སྐོལ་གྱིས་སྐབས་རྙེད་པར་མི་འགྱུར་གྱི། སེར་སྐྱ་གཞིར་བྱོན་པའི་ཚེ་བལྟ་བར་འགྲོའོ། །ཞེས་བྱས་སོ།,"Asita said, “Right now famed powerful gods surround him, so we will not have any chance. When he arrives in Kapilavastu we will go to see him.”
",,,,,281b.4-5,,
1,6,9,།དེའི་ཚེ་ཉི་མ་དེ་ཉིད་ལ་ཕྱོགས་བཞིའི་རྒྱལ་པོ་རྣམས་ལ་བུ་སྐྱེས་ཏེ།,"On that day, sons were born to the kings of the four directions.",,,,,281a.3,,
1,6,9,བྱང་ཆུབ་སེམས་དཔའ་སྐུ་བལྟམས་པའི་འོད་ཟེར་གྱིས་འཇིག་རྟེན་ཐམས་ཅད་ཁྱབ་པ་ལ་དེ་ལྟར་ཡིན་པ་མ་གཏོགས་པར་རང་རང་གི་བུའི་མཐུ་ལས་བྱུང་བ་ཡིན་ནོ་སྙམ་ནས།,"Without considering that the world was filled with light rays from the new-born body of the Bodhisattva, [the kings] thought it came about by virtue of each of their sons. ",,,,,281a.3-7,,
1,6,9,མ་ག་དྷར་རྒྱལ་པོ་པདྨ་ཆེན་པོའི་བུ་ལ་ནི་གཟུགས་ཅན་སྙིང་པོ།,"Mahapadma, king of Magadha, named his son Bimbisara (Essence of Form).",མ་ག་དྷར་གཟུགས་སྙིང་བསྟས་པ་,Bimbisara in Magadha,,,281a.4-5,,
1,6,10,།མཉན་ཡོད་དུ་རྒྱལ་པོ་རྩིབས་ཀྱི་རིང་འཕུར་གྱི་བུ་ལ་ནི་གསལ་རྒྱལ།,"Mahakoshala, king of Shravasti, named his son Prasenajit (Acquiring Clarity) .",མཉན་ཡོད་དུ་གསལ་རྒྱལ་,Prasenajit in Śrāvastī,,,281a.3-4,,
1,6,11,ཀཽ་ཤམྦིར་རྒྱལ་པོ་དམག་བརྒྱ་པའི་བུ་ལ་ནི་ཤར་པ།,"Shatanika, king of Kaushambi, named his son Udayana (Rising Sun).",ཀཽ་ཤམྦི་,In Kaushambi,,,281a.5-6,,
1,6,12,འཕགས་རྒྱལ་དུ་རྒྱལ་པོ་མུ་ཁྱུད་མཐའ་ཡས་ཀྱི་བུ་ལ་ནི་རབ་སྣང་སྟེ།,"Anantanemi, king of Ujjayini, named his son Pradyota (Dazzling).",འཕགས་རྒྱལ་དུ་རབ་སྣང་,Pradyota in Ujjayini,,,281a.6-7,,
1,6,12,འོད་ཀྱི་སྣང་བས་ཁྱབ་པ་ལས་གྲས་ནས་སོ་སོར་མིང་བཏགས་སོ།,They were named after a feature of the light pervading the world.,,,,,281a.3-7,,
1,6,13,།གང་གི་ཉིན་པར་བྱང་ཆུབ་སེམས་དཔའ་བལྟམས་པའི་ཞག་དེ་ལ།  བཟང་ལྡན་ལ་སོགས་པར་ཤཱཀྱའི་བུ་ལྔ་བརྒྱ་ཡང་བཙས།  ཤཱཀྱ་གཤོན་ནུ་མ་ལྔ་བརྒྱ་དང་། རྒྱལ་པོའི་རིམ་གྲོ་བ་རྣམས་ལ་བུ་མདུན་པ་ལ་སོགས་པ་ལྔ་བརྒྱ་དང་།  བྲན་མོ་ལ་མདུན་མ་ལ་སོགས་པ་བུ་མོ་ལྔ་བརྒྱ་ཡང་བཙས།,"On the day that the Bodhisattva was born, five hundred Shakya boys such as Bhadrika were born. Five hundred Shakya girls were born. Five hundred boys such as Chandaka were born to the King's servants, and five hundred girls such as Shabha were born to the female servants.",བཟང་ལྡན་ལ་སོགས་ [illegible],Bhadrika and so forth [illegible],,,281b.5-6,,
1,6,14,གླང་མོ་ལྔ་བརྒྱ་ཡང་ཕྲུ་གུ་འབྲངས། རྟ་རྒོད་མ་ལྔ་བརྒྱ་ཡང་རྟེའུ་འབྲངས།,Five hundred elephants had calves. Five hundred mares had foals.,གླང་མོ་རྟ་རྒོད་མོ་རྔ་མོ་ལྔ་བརྒྱ་ལྔ་བརྒྱ་རྣམས་ལ་ཕྲུ་གུ་འབྲང་བ་,"Babies were born to five hundred she-elephants, five hundred mares, and five hundred she-camels",,,281b.6-7,,
1,6,15,གཏེར་ལྔ་བརྒྱ་ཡང་ཁ་བྱེ།,Five hundred treasures were discovered.,གཏེར་ལྔ་བརྒྱ་ཁ་ཕྱེ་,Discovering five hundred treasures,,,281b.7,,
1,6,16,ཁམས་ཀྱི་རྒྱལ་ཕྲན་རྣམས་ཀྱིས་ཀྱང་དཔྱ་ཕུལ་ལོ།,The vassals of the region offered tribute.,"ཁམས་ཀྱི་རྒྱལ་ཕྲན་རྣམས་ཀྱིས་དཔྱ་ཕུལ་བ་

ཟས་གཙང་","The vassals of the region pay tribute

Shuddhodana",,,281b.7,,
1,6,16,"།དེ་ནས་རྒྱལ་པོས་བདག་གི་བུ་བཙས་པ་ན་དོན་ཐམས་ཅད་གྲུབ་པར་གྱུར་པས།  གཞོན་ནུའི་མཚན་དོན་ཐམས་ཅད་གྲུབ་པར་བཏགས་སོ།
།ཞེས་བརྗོད་དེ་དེ་ལྟར་གྲགས་སོ། །","The king said, “With the birth of my son, all my wishes have been fulfilled. So I shall name him Siddhartha, ""All Aims Accomplished.” And so he was known.",,,,,281b.7-282a.1,,
