Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
1,2,1,དེའི་མིང་ལྷ་མོ་སྒྱུ་འཕྲུལ་ཆེན་པོ་ཞེས་བཏགས་ཤིང་།,"She was named Mahamaya Devi, ""Great Illusion Goddess.""",,,,,274b.3-4,,
1,2,1,འདི་ལས་ནི་སྲས་སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་ཅུ་རྩ་གཉིས་དང་ལྡན་པ་འཁྲུང་པར་འགྱུར་ཞིང་།  དེ་ནི་འཁོར་ལོས་བསྒྱུར་བའི་རྒྱལ་པོར་གྱུར་རོ་ཞེས་ལུང་བསྟན་ཏོ།,"It was prophesied, ""A child bearing the thirty-two marks of a great being will be born to her, and he will become a universal ruler.""",,,,,274b.4-5,,
1,2,1,དེ་ནས་ཕྱི་ཞིག་ན་ལེགས་པར་རབ་སད་ཀྱིས་རྒྱལ་པོ་སེང་གེ་འགྲམ་ལ་འཕྲིན་དུ་སྤྲིངས་ཏེ།,"Some time later, Suprabuddha wrote to King Simhahanu in a letter,",,,,,274b.5-6,,
1,2,1,བདག་ལ་མཆོག་ཏུ་གྱུར་པའི་བུ་མོ་གཉིས་ཤིག་མཆིས་པ་ལས།  གང་བཞེད་པ་ཞིག་གཞོན་ནུ་ཟས་གཙང་གི་བཙུན་མོར་བཞེས་ཤིག,“I have two extraordinary daughters. You may take whichever you please as wife for Shuddhodana.”,,,,,274b.5-6,,
1,2,1,།སེང་གེ་འགྲམ་གྱིས་སླར་སྤྲིངས་པ།  དེ་གཉིས་ཀ་ཡང་གཞོན་ནུ་ཟས་གཙང་ལ་དགོས་པ་ཞིག་ཡོད་མོད་ཀྱི།,"Simhahanu replied, “He should take both.""",,,,,274b.7,,
1,2,1,རེ་ཞིག་ཆུང་བ་བླང་སྟེ་ཅིག་ཤོས་ཀྱང་ཚོགས་ལ་བརྟག་པར་བྱའོ་ཞེས་སྤྲིངས་ནས་,We shall accept the younger. The other will need to be examened at court.”,,,,,274b.7-275a.1,,
1,2,1,སྒྱུ་འཕྲུལ་ཆེན་མོ་འཁོར་ལྔ་བརྒྱ་དང་བཅས་པ།  གཤོན་ནུ་ཟས་གཙང་མའི་བཙུན་མོར་བླངས་སོ།,Mahamaya Devi and her retinue of five hundred were accepted as prince Shuddhodana's wives.,,,,,275a.1,,
1,2,1,།དེ་ནས་དུས་གཞན་ཞིག་གི་ཚེ།  ཤཱཀྱ་རྣམས་ཀྱི་དགྲ་སྐྱ་སེང་ཞེས་བྱ་བའི་རྒྱལ་རིགས་རི་ཁྲོད་པ་དག་ཡོད་དེ། དེ་རྣམས་འདུལ་བར་གཤོན་ནུ་ཟས་གཙང་མངགས་ཤིང་།  ཤཱཀྱའི་ཚོགས་རྣམས་ཀྱིས་ཀྱང་དམ་པ་སྦྱིན་པར་ཁས་བླངས་སོ།,"Some time after that, there were some hill-dwelling people who were part of the Pandava royal line, enemies of the Shakyas. Prince Shuddhodana was charged [by his father] with subduing them and the Shakya people agreed to give him a precious gift.",,,,,275a.1-3,,
1,2,1,།དེ་ནས་སྐྱ་སེང་གི་ཚོགས་རྣམས་ལེགས་པར་ཐུལ་ཏེ་འཁོར་བ་ན། ཤཱཀྱའི་ཚོགས་ཀྱིས་རྒྱལ་པོ་སེང་གེ་འགྲམ་ལ་དམ་པ་ཅི་བཞེད་དྲིས་པ་ན།,"He defeated the Pandavas and when he returned, the Shakya people asked Simhahanu what he precious gift he would like.",,,,,275a.4-5,,
1,2,1,ཤཱཀྱ་རྣམས་ནི་རིགས་མཉམ་པ་ལས་ཆུན་མ་བཞག་པར་མི་བྱ་བའི་ཁྲིམས་དང་ལྡན་པ་ཡིན་ན།,The Shakyas had a law that forbids them to take a second wife from the same family.,,,,,275a.5-6,,
1,2,1,གཤོན་ནུ་ལ་མཆོག་བླང་བར་བྱ་རྒྱུ་ནི་རིགས་མཉམ་པ་ལས་ཆུན་མ་བླང་བ་ཡིན་ནོ།,There was someone extraordinary who was suitable for the prince but she would have been a second wife taken from the same family.,,,,,275a.6,,
1,2,1,།དེ་ནས་ཤཱཀྱའི་ཚོགས་པ་རྣམས་ཀྱིས་ཀྱང་གནང་བ་བྱིན་ནས།  ལྷ་མོ་སྒྱུ་འཕྲུལ་མ་འཁོར་ལྔ་བརྒྱ་དང་བཅས་པ།  དཔལ་དང་འབྱོར་པ་ཆེན་པོས་གཞོན་ནུ་ཟས་གཙང་གི་བཙུན་མོར་བླངས་སོ།,"The Shakya court then granted permission and Princess Maya Devi and her entourage of five hundred were taken, along with great spleandor and wealth, as the wives of prince Shuddhodana.",,,,,275a.6-7,,
1,2,1,།ཕྱི་ཞིག་ན་རྒྱལ་པོ་སེང་གེ་འགྲམ་འདས་ཏེ།,Some time later Simhahanu died.,,,,,275a.7,,
1,2,1,སྲས་ཀྱི་ཐུ་བོ་རྒྱལ་པོ་ཟས་གཙང་མ་རྒྱལ་སྲིད་ཀྱི་དབང་ཕྱུག་ལ་ལོངས་སྤྱོད་ཅིང་།,"His eldest son, Shuddhodana, assumed dominion over the kingdom.",,,,,275a.7,,
1,2,1,དེའི་མངའ་འབངས་རྣམས་ཀྱང་མཆོག་ཏུ་འབྱོར་ཞིང་བདེ་བ་རྒྱལ་པོ་སྔ་མ་ལས་ཀྱང་ལྷག་པ་ཙམ་དུ་གྱུར་ཏོ།,His subjects were more prosperous and happy than they had been under the previous king.,,,,,275b.1-2,,
