Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,12,,སེར་སྐྱ་གཞིར་ནི་ཆུ་ཆེས་པས་གནོད་དོ།,and Kapilavastu had to endure flooding. ,,,,,290b.1-2,,
A,12,,།དེར་སྐྱེ་བོའི་ཚོགས་ཀྱིས་ཤིང་དེ་དབྱུང་བར་བརྩམས་ཀྱང་བསྐྱོད་པར་མ་ནུས་པ་ལ།,The villages organized crews to try to remove the tree. In vain. The trunk could not be dislodged.,,,,,N/A,,
A,12,,རྒྱལ་པོ་ལེགས་པར་རབ་སད་ཀྱིས་ཟས་གཙང་ལ་ཕོ་ཉ་མངགས་ཏེ།,King Suprabuddha sent off a messenger with the following letter for King Shuddhodana:,,,,,290b.2,,
A,12,,ལྷ་གཞོན་ནུ་ནི་མཐུ་དང་ལྡན་པར་ཤེས་ན་ཤིང་འགྱེལ་བ་དེ་བལྟ་བར་རིགས་སོ།,“You well know how strong your son is. Why don't you ask him to come and remove this tree?”,,,,,290b.2,,
A,12,,།ཞེས་ཞུས་པ་ན།  ཟས་གཙང་གིས་སྨྲས་པ།  ཁོ་བོས་ནི་གཞོན་ནུ་ལ་བཀའ་སྩལ་བར་མི་ནུས་སོ།,"“I don't give orders to my son,” replied King Shuddhodana.",,,,,290b.2-3,,
A,12,,།དེར་འདུན་པས་གསོལ་བ།  ལྷ་བདག་ལ་གནང་བ་སྩོལ་ཤིག་དང་གཞོན་ནུ་རང་ཉིད་འབྱོན་པར་འགྱུར་བ་དེ་ལྟར་བགྱིའོ།,"Chandaka, childhood friend and equerry of the prince, piped up: “Your Majesty, let me try. I'll arrange matters in such a way that he will undertake the task of his own free will.”",,,,,290b.3,,
A,12,,།དེ་ནས་འདུན་པས་བསྒོས་ནས།  འབབ་ཆུའི་འགྲམ་དུ་ཤཱཀྱ་གཞོན་ནུ་རྣམས་སོ་སོའི་སྐྱེད་མོས་ཚལ་བྱས་ཏེ།,Chandaka asked that the riverside be converted into a series of pleasure gardens,,,,,290b.3-4,,
A,12,,གཞོན་ནུ་རྣམས་སོ་སོ་རང་རང་གི་སྐྱེད་མོས་ཚལ་དུ་སོང་ངོ་།,"and then allotted one to each of the Shakya youths. As expected, all the young people came running [to enjoy their new garden plots].",,,,,290b.4,,
A,12,,།བྱང་ཆུབ་སེམས་དཔའ་ཡང་རང་གི་སྐྱེད་མོས་ཚལ་དུ་གཤེགས་པ་ན།,"Thus, when one day the Bodhisattva was strolling in his,",,,,,290b.4-5,,
A,12,,ལྷས་བྱིན་གྱིས་ངང་པ་ཞིག་ནམ་མཁའ་ལ་འཕུར་བ་ལ་མདའ་བསྣུན་པ་བྱང་ཆུབ་སེམས་དཔའི་སྐྱེད་མོས་ཚལ་དུ་ལྷུང་བ་ན།,a swan fell from the sky and landed palpitating at his feet. It had been struck by one of Devadatta's arrows.,,,,,290b.4-5,,
A,12,,།ལྷས་བྱིན་གྱིས་འཕྲིན་དུ་བསྐུར་བ།,"Upon this, Devadatta relayed to him the message:",,,,,290b.5,,
A,12,,ངང་པ་དེ་ནི་ངས་སྔར་བཟུང་བ་ཡིན་པས་ཚུར་སྐུར་ཞིག,“Give the swan back to me! It is I who took it first!”,,,,,290b.5-6,,
A,12,,བྱང་ཆུབ་སེམས་དཔས་སླར་སྤྲིངས་པ།  ངས་ནི་སྔོན་བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་པ་ནས་བཟུང་སྟེ་སེམས་ཅན་ཐམས་ཅད་བཟུང་བ་ཡིན་ནོ།,"“You were not the first to take it,” Siddhartha retorted, “I took into my heart all the beings of the universe on that day long ago when I first formulated the thought of perfect awakening!”",,,,,290b.6,,
A,12,,།ཞེས་གསུངས་པས་ལྷས་བྱིན་བཅོམ་ལྡད་འདས་འཁོན་པའི་སེམས་ལྷག་པར་འཛིན་པ་དེ་ནས་བྱུང་ངོ་།,"From that time on, Devadatta's resentment for the Tathagata grew and grew.",,,,,"290b.6-7",,
A,12,,།དེ་ནས་རྒྱལ་པོ་ལེགས་པར་རབ་སད་ཀྱིས་སྐྱེ་བོའི་ཚོགིས་ཆེན་པོ་མངགས་ཏེ།,King Suprabuddha got a huge crowd of citizens gathered together to remove the colossal tree.,,,,,290b.7,,
A,12,,དེ་རྣམས་ཀྱིས་ཤིང་འབྱིན་པར་བརྩམས་པའི་ཅ་ཅོ་ཆེན་པོ་བྱུང་ངོ་།,"Uttering powerful grunts, these men pressed against the trunk with all their might.",,,,,290b.7-291a.1,,
A,12,,།དེ་བྱང་ཆུབ་སེམས་དཔས་གསན་ཏེ་འདུན་པ་ལ་དྲིས་པས་དེས་ཇི་ལྟར་གྱུར་བ་རྒྱས་པར་གསོལ་ལོ།,"Hearing all the commotion, the Bodhisattva asked Chandaka what was going on.",,,,,291a.1,,
A,12,,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་གཞོན་ནུ་རྣམས་དང་ལྷན་ཅིག་ཤིང་འདོན་པར་གཤེགས་པ་ན།,"After his friend explained the circumstances, the Bodhisattva went off with his companions to see what he could do.",,,,,291a.1-2,,
A,12,,ཤིང་གི་འགྲམ་གྱི་ཁུང་བུ་ཞིག་ནས་སྦྲུལ་གདུག་པ་ཞིག་ཐོན་ཏེ་བྱུང་བ་ན།,A deadly snake lay coiled up in a hole near the tree.,,,,,291a.2,,
A,12,,བྱང་ཆུབ་སེམས་དཔའ་ལ་གནོད་ཀྱིས་དོགས་ནས་འཆར་ཀས་རལ་གྲི་བསྣུན་ནས་སྦྲུལ་གྱི་སྐེད་པ་ནས་བཅད་དོ།,"Seeing it lunge out of its nest, and fearing that it might strike the Bodhisattva, a minister's son, Udayi ('Char ka) unsheathed his sword and sliced the viper in two.",,,,,291a.2,,
A,12,,།སྦྲུལ་གྱི་དབུགས་འཆར་ཀ་ལ་ཕོག་པས་ཁ་དོག་ནག་པོར་གྱུར་ཏེ་,"Having felt the creature's foul breath, Udayi's complexion darkened.",,,,,291a.2-3,,
A,12,,ནག་པོ་འཆར་ཀ་ཞེས་གྲགས་སོ།,"From that day forward, everyone started calling him Kalodayi (Nag po 'char ka).",,,,,291a.3,,
A,12,,།དེ་ནས་ཤཱཀྱ་གཤོན་ནུ་རྣམས་ཀྱིས་ཤིང་དེ་འབྱིན་པར་བརྩམས་པ་ལས།,"The Shakya youths, too, endeavored to move the tree",,,,,291a.3,,
A,12,,ལྷས་བྱིན་གྱིས་འབད་པས་ཅུང་ཟད་གཡོས་སོ།,"Putting every ounce of strength to use, Devadatta was able to make the tree shudder slightly,",,,,,291a.3-4,,
A,12,,དགའ་བོས་ཅུང་ཟད་བཏེག་གོ,and Nanda succeeded in lifting it a quarter of an inch or so.,,,,,291a.4,,
A,12,,།གཞན་གང་གི་ཀྱང་དེ་བས་ལྷག་པ་མ་ནུས་ཏེ།,Nobody else could do better.,,,,,N/A,,
A,12,,བྱང་ཆུབ་སེམས་དཔས་ཕྱག་གཅིག་གིས་བླངས་ཏེ་སྟེང་གི་ནམ་མཁའ་ལ་འཕངས་པས་,"After that, the Bodhisattva took hold of the tree with just one hand and tossed it into the sky.",,,,,291a.4,,
A,12,,ཤིང་དེ་དཀྱིལ་ནས་ཆག་སྟེ་དུམ་བུ་གཉིས་སུ་གྱུར་ནས་འབབ་ཆུའི་ཕར་འགྲམ་ཚུར་འགྲམ་དུ་ལྷུང་བར་གྱུར་ཏེ།,"The trunk splintered, falling to the ground in two pieces, one on each side of the river.",,,,,291a.4-5,,
A,12,,ཆུ་ཀླུང་སྔོན་བཞིན་དུ་བདེ་བར་འབབ་བར་གྱུར་ཏོ།,"Cleared, the river started to gurgle and flow.",,,,,N/A,,
A,12,,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་སྐྱེ་བོའི་ཚོགས་ལ་ཤིང་འདི་ནི་བསིལ་བའི་རང་བཞིན་ཏེ་མཁྲིས་པའི་ནད་སེལ་ཞིང་།,Siddhartha explained to the gathering: “It appears that this tree's wood has restorative properties which cure bile-related illnesses.,,,,,291a.5,,
A,12,,ཤུ་བ་དང་ཕོལ་མིག་སོགས་ལ་བྱུགས་ན་ཞི་བར་འགྱུར་གྱི་དུམ་བུར་བྱོས་ལ་ཁྱེར་ཤིག,"Applied to the skin, the good-hearted tree cures impetigo and boils. Therefore break off a chunk and take it home with you.”",,,,,291a.5-6,,
A,12,,དེ་རྣམས་ཀྱིས་ཀྱང་དེ་བཞིན་དུ་བྱས་སོ། །,And that is exactly what everyone did.,,,,,291a.6,,
A,12,svg1,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M23674.7,10284.7c26.7,4.7,8.7-293.3,8.7-293.3s-368.7-684.7-378-706.7c-8.7-22-8.7-80-8.7-106.7s35.3-40,71.3-75.3c35.3-35.3,44.7-115.3,44.7-142s48.7-40,111.3-35.3c62,4.7,106.7-80,98-138c0,0,62-62,204.7-35.3s306.7,102,435.3,80c128.7-22,239.3-30,306.7-71.3c80-48.7,133.3-40,151.3-111.3c15.3-62-60.7-96.7-35.3-142c26.7-48.7,75.3-75.3,146.7-98c38-12,120,0,160,40s10,102.7,71.3,160c66.7,62,164.7,173.3,164.7,173.3s146.7,71.3,186.7,133.3c40,62,58,88.7,80,115.3s80,98,75.3,128.7c-4.7,31.3-106.7,62-106.7,111.3c0,48.7,48.7,204.7,84.7,266.7c35.3,62,178,195.3,151.3,280c-26.7,84.7,4.7,88.7-71.3,195.3c-29.3,41.3-93.3,62-160,124.7c-39.3,36.7-124.7,115.3-151.3,115.3S23674.7,10284.7,23674.7,10284.7z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,12,svg2,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M19814.7,8442c20-6.7,40.7-23.3,58-37.3c26.7-22,60-46.7,75.3-62c35.3-35.3,88.7-75.3,133.3-111.3c44.7-35.3,35.3-84.7,53.3-128.7c18-44.7-35.3-124.7-58-155.3c-22-31.3-4.7-84.7,0-164.7c4.7-80,13.3-58-22-102c-22.7-28-26.7-40-22-71.3c1.3-8.7,2.7-17.3,2.7-26.7c0,0,92.7,40,124,40s199.3-78,258-120c71.3-51.3,293.3-182,328.7-240c35.3-58,58-133.3,62-182c4.7-48.7-8.7-124.7-8.7-124.7s66.7,26.7,98,53.3c31.3,26.7,160,66.7,208.7,84.7s231.3,102,333.3,160s226.7,168.7,253.3,248.7s58,186.7,44.7,271.3s-8.7,182-53.3,222c-44.7,40-106.7,58-120,98s-35.3,155.3-84.7,160s-88.7-13.3-115.3-53.3s-35.3-62-66.7-44.7c-31.3,18-200,111.3-226.7,128.7c-26.7,18-71.3,71.3-102,71.3c-31.3,0-191.3,35.3-222,40c-31.3,4.7-106.7,13.3-124.7,8.7c-18-4.7-53.3-18-53.3-18s-62,71.3-164.7,80C20301.3,8475.3,19814.7,8442,19814.7,8442z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,12,svg3,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M25572.7,9151.3c-15.3-34.7-63.3-100-80-120c-22-26.7-40-53.3-80-115.3c-40-62-186.7-133.3-186.7-133.3s-98-111.3-164.7-173.3c-61.3-57.3-31.3-120-71.3-160s-122-52-160-40c-71.3,22-120,48.7-146.7,98c-24.7,45.3,50.7,80.7,35.3,142c-18,71.3-71.3,62-151.3,111.3c-67.3,41.3-178,48.7-306.7,71.3c-128.7,22-293.3-53.3-435.3-80c-116.7-22-179.3,16-198,30.7l-6,5.3c-8.7-58-75.3-142-138-195.3c-62-53.3-75.3-93.3-124.7-133.3s-106.7-18-128.7-18c-22,0-98,44.7-124.7,44.7s-146.7-13.3-168.7-13.3c-22,0-44.7-66.7-62-88.7c-18-22-58-71.3-71.3-106.7c-13.3-35.3,26.7-58,53.3-106.7c26.7-48.7-40-111.3-58-128.7s-62-124.7-62-124.7s0-18-62-66.7c-62-48.7-75.3-35.3-106.7-22c-31.3,13.3-84.7-8.7-111.3-18c-26.7-8.7-115.3-62.7-133.3-88.7c-40-58-44.7-88.7-62-128.7c-18-40-106.7-75.3-133.3-173.3c0,0-62-368.7-66.7-431.3c-4.7-62-102-275.3,4.7-342s453.3-93.3,666.7-40s360,173.3,551.3,213.3c191.3,40,426.7,88.7,498,146.7c71.3,58,218,106.7,266.7,128.7c48.7,22,80-35.3,128.7-31.3c48.7,4.7,48.7,40,75.3,71.3s48.7,71.3,106.7,93.3s133.3,58,200,115.3c66.7,58,133.3,160,244.7,204.7c111.3,44.7,240,58,324.7,44.7c84.7-13.3,168.7-62,253.3-26.7c84.7,35.3,155.3,102,284.7,275.3c50,67.3,98,195.3,120,298c22,102,13.3,160-18,244.7c-31.3,84.7-115.3,160-93.3,195.3c22,35.3,102,48.7,40,93.3c-62,44.7-124.7,93.3-111.3,160s169.3,131.3,124.7,191.3C25688,9075.3,25572.7,9151.3,25572.7,9151.3z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
