Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,15,,གང་གིས་ང་ལ་འཆི་བའི་གཏམ་སྨྲས་པ།  །དེ་དག་ཤི་བའི་གཏམ་དུ་གྱུར་པ་ཡིན།,Those who speak to me of the dead come already as the harbingers of Death.,,,,,6a.4-5,,
A,15,,།བདག་ཀྱང་ཤི་ནས་རིང་པོ་མི་ཐོགས་པར།  །གཞན་དག་གིས་ཀྱང་གཏམ་དུ་འགྱུར་བ་འོང་། །ཞེས་གསུངས།,"Soon, I too, scarcely cold, shall be but a tale recounted by others.""",,,,,6a.5-6,,
A,15,,དེ་ནས་གཏེར་དེ་རྣམས་རྒྱ་མཚོ་ཆེན་པོའི་ནང་དུ་ཞུགས་སོ།,And the jewels disappeared to the bottom of the vast ocean.,,,,,6a.6,,
A,15,,།དེ་རྗེས་ཞིང་པའི་གྲོང་དུ་བྱོན་ཏེ་ཞིང་ལས་ཀྱི་མཐའ་ལ་གཟིགས་པ་ན།,"Once he reached the village, the Bodhisattva watched the farm work being carried out.",,,,,6a.6,,
A,15,,ཤིང་པ་རྣམས་རྐང་ལག་སེར་ཀར་སོང་ཞིང་།,He noticed the callused hands and feet of the peasants,,,,,6a.6,,
A,15,,གླང་རྣམས་ཀྱང་ངལ་ཞིང་རྨོས་པ་སོགས་གཟིགས་ནས་,and the exhausted oxen bleeding under their yoke.,,,,,6a.6,,
A,15,,ཐུགས་སྙིང་རྗེ་ཆེན་པོ་འཁྲུངས་ཏེ།,An ineffable compassion filled his heart.,,,,,6b.1-2,,
A,15,,ཁྱེད་རྣམས་བདེ་བ་ལ་རེག་པར་མནོས་ཤིག་ཅེས་,"“Try, all of you, to be happy!” he implored,",,,,,6b.2-3,,
A,15,,ཞིང་པ་རྣམས་ཀྱང་བཏང་།  རྨོན་པ་རྣམས་ཀྱང་བཀྲོལ་ལོ།,as he released the laborers from their toil. Then he had the draught animals unharnessed.,,,,,6b.2-3,,
A,15,,།དེ་ནས་ཞིང་པ་རྣམས་སྡུག་བསྔལ་བ་གཟིགས་པས་ཀྱང་ཐུགས་ལྷག་པར་འབྱུང་སྟེ་,"The exchange with the poor peasants having served only to increase his distress, the prince went off to seek the quiet and shade of a grove.",,,,,6b.3-4,,
A,15,,ཤིང་ཛམྦུའི་གྲིབ་མ་ལ་བཞུགས་པས་བསམ་གཏན་དང་པོའི་ཏིང་ངེ་འཛིན་ཤུགས་འབྱུང་ལ་མངོན་དུ་མཛད་དོ།,"Seating himself under a plum-rose tree, he spontaneously entered the first level of meditative concentration.",,,,,6b.4-5,,"The Vinayavastu source does characterize the meditation as ""samadhi"" (ting nge 'dzin): 'dod pa las dben pa sdig pa mi dge ba'i chos rnams las dben pa/_rtog pa dang bcas dpyod pa dang bcas shing dben pa las skyes pa'i dga' ba dang bde ba zag pa med pa dang 'dra ba'i bsam gtan dang po la snyoms par zhugs so/ (6b.4-5)"
A,15,,།བྱང་ཆུབ་སེམས་དཔའ་ཏིང་ངེ་འཛིན་དེ་ལ་མཉམ་པར་བཞག་སྟེ་བཞུགས་པ་ན།,"While he continued in the state of contemplative equanimity,",,,,,N/A,,See comment above
A,15,,སྐྱེ་བོའི་ཚོགས་ཆེན་པོ་རྣམས་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་མི་སྤོང་བར་ཤིང་གཞན་གྱི་དྲུང་ན་སྡོད་དོ།,"a large gathering of people who did not wish to separate themselves from the presence of the Bodhisattva, came to wait under the trees of the clearing.",,,,,6b.5-6,,
A,15,,།དེའི་ཚེ་རྒྱལ་པོས་བསམས་པ། ད་ནི་གཞོན་ནུ་རིང་ཞིག་ཐོགས་ཏེ་,"“The prince has been away a long time,” fretted Shuddhodana.",,,,,6b.6,,
A,15,,གྲོའི་དུས་ལས་ཡོལ་གྱི་བལྟ་བར་འགྲོའོ་ཞེས་,“The hour for taking our midday meal has come and gone. We shall go and see what has become of him”.,,,,,6b.6,,
A,15,,ཤིང་རྟར་ཞུགས་ཏེ་བྱོན་ནས་,He mounted his carriage and took the road to the village.,,,,,6b.6,,
A,15,,བྱང་ཆུབ་སེམས་དཔའི་དྲུང་དུ་ཕྱིན་པ་ན་ཉི་མ་གུང་ཡོལ་བས་,"When the king approached the clearing where the Bodhisattva was, it was already past noon;",,,,,6b.7,,
A,15,,ཤིང་གཞན་རྣམས་ཀྱི་གྲིབ་མ་ཤར་དུ་གཞོལ་ཡང་།,the shadows of the trees had started to lengthen eastward.,,,,,6b.7,,
A,15,,ཛམྦུའི་གྲིབ་མས་བྱང་ཆུབ་སེམས་དཔའི་སྐུ་ལུས་མ་བཏང་བར་གྲིབ་མ་ཤར་དུ་མ་ཡོལ་བ་རྒྱལ་པོས་གཟིགས་ནས།,"But the plum-rose tree's shadow, as if unwilling to be detached from the Bodhisattva (just like the cluster of people nearby), continued to cast itself directly vertically.",,,,,6b.7,,
A,15,,རྒྱལ་པོས་བྱང་ཆུབ་སེམས་དཔའི་ཞབས་ལ་ཕྱག་མཛད་དོ།,"At this, feeling suddenly great respect, the king prostrated at the feet of his son, and paid tribute to him in the following words:",,,,,6b.7-7a.4,,
A,15,,།ཇི་ལྟར་བལྟམས་ཚེ་ས་ནི་གཡོས་པ་དང་།,"""At your birth, the very breast of the earth shuddered.",,,,,7a.3,,
A,15,,།ཛམྦུའི་གྲིབ་མས་ཁྱོད་སྐུ་མི་གཏོང་བ།,Now the shadow of a plum-rose tree refuses to be parted from you.,,,,,7a.3,,
A,15,,།བློ་ཆེན་ཁྱོད་ཀྱི་ཡ་མཚན་གཉིས་འདི་སྟེ།,"Great being, these are two miraculous foreshadowings.",,,,,7a.3,,
A,15,,།ཀུན་གཟིགས་ཁྱོད་ཀྱི་ཞབས་ལ་ཕྱག་འཚལ་ལོ།  །ཞེས་བསྟོད་དོ།,"All-knowing One, I touch the ground in homage to you.""",,,,,7a.3-4,,
A,15,,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་ཏིང་ངེ་འཛིན་ལས་བསླངས་ནས་,He then pulled the prince away from his meditation,,,,,7a.4,,
A,15,,ཤིང་རྟར་ཞུགས།,and both took their places in the carriage.,,,,,7a.4,,
A,15,,གྲོང་ཁྱེར་དུ་གཤེགས་པའི་ལམ་དུར་ཁྲོད་ཀྱི་ཕྱོགས་ལ་བྱུང་བས་མི་རོ་རྣམ་པར་བམ་པ་ལ་སོགས་པ་གཟིགས་པ་ན།,"The road to the palace skirted a graveyard; here, heaps of bloated corpses could be seen.",,,,,7a.4-5,,
A,15,,ཤིན་ཏུ་ཐུགས་སྐྱོ་བ་བསྐྱེད་པས་,"Engulfed with sadness at this sight,",,,,,7a.5,,
A,15,,ང་རྟ་དེ་ཉིད་ལ་བཞུགས་བཞིན་དུ་སྐྱིལ་ཀྲུང་བཅས་ནས་,"the Bodhisattva crossed his legs in the lotus position and fell to the carriage's floorboards,",,,,,7a.5,,
A,15,,ཏིང་ངེ་འཛིན་ལ་སྙོམས་པར་ཞུགས་སོ།,again entering into the meditative state.,,,,,N/A,,"Here, the Vinayavastu simply says that he ""made a cross-legged posture"" (skyil mo krung bcas pa) but does not mention meditation or samadhi (ting nge 'dzin) (7a.5)"
A,15,,།ཡང་རྒྱལ་པོས་ཏིང་ངེ་འཛིན་ལས་བསླངས་ཏེ་,Once more his father had to tear him away from his deep concentration.,,,,,N/A,,See comment above
A,15,,་སེར་སྐྱའི་གཞིར་གཤེགས་པ་ན་མཚན་མཁན་རྣམས་ཀྱིས།,"Upon the return of father and son to Kapilavastu, the oracle priests warned:",,,,,7a.5-6,,
A,15,,ད་སྟེ་གཞོན་ནུ་ཞག་བདུན་གྱི་བར་དུ་རབ་ཏུ་མ་བྱུང་ན་འཁོར་ལོས་སྒྱུར་བའི་རྒྱལ་པོར་འགྱུར་རོ།,"“If in the course of this week, the prince does not renounce the world, he will become a universal monarch.""",,,,,7a.6,,
A,15,,།གལ་ཏེ་དེ་ཡི་བཟང་པོ་གཟིགས་བཞེད་ན།,"[The king] responded, ""if that, indeed, is his desire,",,,,,7a.6-7,,
A,15,,།དེ་སླད་དགུང་བདུན་བར་དུ་སྲུངས་ཤིག་དང་།,keep him under strict surveillance for seven nights.,,,,,7a.7,,
A,15,,།མི་དབང་གདུགས་ནི་བརྡལ་བར་གྱུར་པ་ལྟའི།,The parasol of the world's sovereigns will undoubtedly be seen floating above his head,,,,,7a.7,,
A,15,,"།རིན་ཆེན་སྣ་བདུན་འབྱུང་བར་ཐེ་ཚོམ་མེད།།ཅེས་སོགས་སྨྲས་སོ།",and the seven precious attributes will certainly hover all round him.”,,,,,7a.7,,
A,15,svg1,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M28652.7,5146.7c-36,3.3-134-36-186.7-22c-66.7,18-53.3,13.3-88.7,66.7c-18.7,28-48.7,53.3-93.3,66.7c-30.7,9.3-58,8.7-80-8.7c-22-18-47.3-24.7-84.7-58c-44.7-40-48.7-53.3-80-75.3c-31.3-22-84.7-62-106.7-80c-22-18-75.3-48.7-124.7-48.7c-48.7,0-114.7,52.7-142,84.7c-31.3,35.3-58,66.7-93.3,106.7c-30,34-53.3,44.7-102,48.7c-48,4.7-85.3-5.3-106.7-22c0,0-93.3-48.7-102-66.7c-8.7-18-66.7-133.3-98-155.3c-31.3-22-40-22-88.7-22c-48.7,0-191.3-40-266.7-71.3c-75.3-31.3-248.7-88.7-293.3-151.3c-44.7-62-1.3-202.7,18-235.3c53.3-93.3,93.3-240,124.7-298c31.3-58,93.3-214.7,120-288.7c35.3-98,62-168.7,138-258c75.3-88.7,133.3-133.3,213.3-115.3c80,18,186.7,88.7,298,93.3c111.3,4.7,240-26.7,346.7,0s280,80,364.7,146.7c84.7,66.7,293.3,84.7,378,151.3c84.7,66.7,120,115.3,88.7,235.3c-31.3,120-94.7,166-84.7,271.3c8.7,88.7,75.3,175.3,151.3,240C28790,4782,28843.3,5128.7,28652.7,5146.7z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,15,svg2,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M28508,3640c-46,106,6,289.3,26.7,306.7c58,48.7,100,102,68.7,222c-31.3,120-94.7,166-84.7,271.3c8.7,88.7,75.3,175.3,151.3,240c24,20.7,268.7,204.7,348.7,266.7c0,0,71.3,66.7,128.7,84.7c58,18,298,115.3,382,146.7c84.7,31.3,226.7,75.3,226.7,75.3s40-1844.7,26.7-1858s-80-13.3-155.3-26.7c-74.7-13.3-146-56-182-80c-80-53.3-53.3-93.3-124.7-155.3c-70.7-62-160-142-213.3-75.3s-22,84.7-35.3,115.3s-35.3,71.3-71.3,102c-35.3,31.3-151.3,66.7-222,111.3C28711.3,3429.3,28570,3498,28508,3640z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,15,svg3,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M26966,3393.3c0,0-44.7-128.7,0-244.7c44.7-115.3,93.3-195.3,200-258c54.7-32,133.3-48.7,178-48.7c44.7,0,91.3,18,118,35.3c0,0,188.7,195.3,224.7,231.3c35.3,35.3,200,235.3,231.3,262c31.3,26.7,195.3,111.3,280,124.7c84.7,13.3,373.3,44.7,373.3,44.7s-80,98-80,160s24.7,233.3,24.7,233.3c-84.7-66.7-293.3-84.7-378-151.3c-84.7-66.7-258-120-364.7-146.7s-235.3,4.7-346.7,0c-111.3-4.7-216-84-298-93.3c-60-6.7-118-78-158-148.7H26966z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
