Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,7,2,བྱང་ཆུབ་སེམས་དཔའི་ཞབས་ལ་གཏུགས་ཤིང་ཕྱག་འཚལ་བ་སྐྱེ་བོའི་ཚོགས་ཐམས་ཅད་ཀྱིས་མཐོང་ནས།,"Taking the Bodhisattva's feet to its forehead, the statue did a full prostration before the child.",གནོད་སྦྱིན་ཤཱཀྱ་གཞོན་ནུ་ལ་ཕྱག་བྱེད་པ་,The yaksa prostrates to the Śākya youth,,,282a.6-7,,
A,7,2,ཤཱཀྱ་རྣམས་ཀྱི་ལྷ་གནོད་སྤྱིན་འདིས་ཀྱང་ཞབས་ལ་བཏུད་པས།  གཞོན་ནུ་འདི་ནི་ལྷའི་ལྷའོ་ཞེས།,"“If even Shakya-shri bows down before him, surely this little prince is a god among gods,” murmured the crowd.",,,,,282a.7,,
A,7,2,མཚན་གྱི་རྣམ་གྲངས་ལྷའི་ལྷར་བཏགས་སོ།,Hence ‘god of gods’ was added to the list of his names.,,,,,282a.7-282b.1,,
A,7,2,།དེ་ནས་གཞོན་ནུ་བྱང་ཆུབ་སེམས་དཔའ་མ་མ་བརྒྱུད་པོ་རྣམས་ལ་རྗེས་སུ་གཏང་ཅིང་།  བདེ་བའི་ཡོ་བྱད་ཐམས་ཅད་ཀྱིས་བསྙེན་བཀུར་བྱེད་ལ།,The king put his son in the care of eight wet-nurses and made sure that he received the best care.,,,,,282b.1-3,,
A,7,2,ཡབ་ཀྱིས་ཀྱང་ཕང་དུ་བཞེས་ཏེ་ཡང་ཡང་རྟོག་པར་མཛད་དོ།,"He would often dandle the baby on his knees, and feel anxious about what the future might hold in store for him.",,,,,282b.3-4,,
A,7,2,།དེའི་ཚེ་བྲམ་ཟེ་ལྟས་མཁན་སོགས་བརྟག་པ་མཁན་ཐམས་ཅད་བོས་ཏེ་དྲིས་པ་ལས།,"One day he had brahmins expert in physiognomy, and sundry other oracle-priests, summoned into his presence to consult them about the prince's prospects.",,,,,282b.4,,
A,7,2,ཕལ་ཆེར་གྱིས་སྐུ་ལ་སྐྱེས་པ་ཆེན་པོའི་མཚན་སུམ་ཅུ་རྩ་གཉིས་ཡོད་པར་ཤེས་ནས།,Most of the sages declared that the child's body clearly showed all thirty-two of the signs of a great being. ,,,,,283a.1,,
A,7,2,།གལ་ཏེ་ཁྱིམ་དུ་གནས་ན་ནི་འཁོར་ལོས་བསྒྱུར་པའི་རྒྱལ་པོར་འགྱུར་ལ།  ཁྱིམ་ནས་ཁྱིམ་མེད་པར་རབ་ཏུ་བྱུང་ན་ནི།,"They said to the king: ""either he will choose family life and become a universal monarch, ",,,,,282b.5,,
A,7,2,དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སུ་འགྱུར་རོ། །ཞེས་ལུང་སྟོན་ནོ།,"or he will abandon the world to live the life of a renunciant and become a tathagata, an arhat who destroys the enemy, ignorance; a perfect buddha.”",,,,,283a.1,,
A,7,2,།བྱང་ཆུབ་སེམས་དཔའ་སྐུ་བལྟམས་ནས་ཞག་བདུན་ལོན་པ་ན།  ཡུམ་སྐུ་ནོངས་ཏེ།,"Seven days after the birth of the Bodhisattva, his mother passed from this world.",,,,,284a.3,,
A,7,2,དེ་མ་ཐག་ཏུ་སུམ་ཅུ་རྩ་གསུམ་པའི་ལྷའི་རིགས་གྱ་ནོམ་པར་འཁྲུངས་པར་གྱུར་ཏོ།,"Immediately afterwards she was reborn, with innumerable good qualities, into a family of the Thirty-Three Gods.",,,,,284a.3,,
A,7,2,།དུས་དེ་ཙམ་ནས་བྱང་ཆུབ་སེམས་དཔའ་ནི།  སྐུ་བལྟ་བས་ངོམས་པ་མེད་པ།,"Right from his earliest childhood, the Bodhisattva was such that one could never get one's fill of looking at him;",,,,,284a.4-5,,
A,7,2,གསུང་སྙན་ཞིང་འདེབས་པ།,"his melodious voice enchanted the ear,",,,,,"284a.7-284b.1",,
A,7,2,སྤྱན་མི་འཛུམ་ཞིང་ཉིན་མཚན་ཀུན་དུ་ཁོ་ར་ཁོར་ཡུག་ཏུ་གཟིགས་པ།,and night and day the fathomless depths of his eyes observed the world around.,,,,,284b.1-2,,
A,7,2,དོན་ཟབ་མོའི་ཚིག་དང་ཡི་གེ་དག་སོ་སོར་འབྱེད་པར་མཛད་དོ། །,"The child could already recognize words, written or spoken, and would grasp the essence of their meaning at once.",,,,,284b.3-4,,
