Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes, SVG Info
B,22,,ཉེར་གཉིས་པ་དཀའ་ཐུབ་གྲོལ་བ་ནི།,Chapter 22: Completing austerities.,,,Vol. Ca (5) and vol. Cha (6) pp. 18-19.,,"Vinayavastu (Saṃghabhedavastu): vol. Nga, 25a.6-27b.6",,,"<svg xmlns='http://www.w3.org/2000/svg'><g><path xmlns='http://www.w3.org/2000/svg' d='M3551,12289c83.4-24.6,120.2-63.8,147-102.8c43.8-63.8,82.4-129.2,100-214c13-63.2,21.4-110.2,129.4-143.2c0,0,66-24,90-75c24-51,33-105,66-132c33-27,27-75,51-117c24-42,57-69,93-81c36-12,111,21,123,57c9.4,28.4-24,60-3,105c15.4,33.2,30,42,57,66c27,24,48,60,66,78s64.4,74.4,78,105c36,81,18,90,15,159c-1,24.2-21,99-27,120s-9,69-87,78c-78,9-231,39-264,174c-15,61.2,18,156,81,168c63,12,138,33,192,90c54,57,67.6,159,33,207c-39,54-116.4,49.8-171,57c-45,6-99,18-147,48c-48,30-108,81-156,147c-21.8,30-69,126-84,132c-15,6-161.6-102.4-180-120c-63-60-174-195-195-222c-21-27-114-177-138-198s-174-159-186-180c-12-21-57-69-18-87s126-81,195-90C3480.4,12309,3551,12289,3551,12289z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#c9f5c1' stroke='#c9f5c1' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/><path xmlns='http://www.w3.org/2000/svg' d='M11282.4,6716.6c16,6.6,26.6,17.4,26.6,17.4s36,28,72,48s-8,48,32,76s28,76,60,80s140-20,180,0s124,40,144,40s108,64,136,80s92,36,124,84s84,60,140,72s120,32,136,36c5.2,1.4,13.4,2.2,23.4,3.2l-23.4-3.2c0,0,3,19.2-6,37.2c-9,18-15,45-6,63s-16,48-16,48c0,9,4,39,4,51s-42,18-57,24c-15,6-32,54-32,54c-15,30,2,84,11,96c9,12,57,63,63,78c6,15-21,54-30,66c-9,12-15,51-15,63s-33,48-69,69s-63,48-63,48c26.8,51.2,79.8,172.2,126,237c60,84,189,234,257.8,311.6c51.8,58.6,132,168,228,198c96,30,207,108.2,249,138.2c42,30,105,99,117,135c12,36,36,93,75,123c134.6,103.6,24.2,258.2,66,300c60,60,147,9,189,9c42,0,165-9,219,27c54,36,99,101.8,99,143.8c0,42-42,138.2,12,162.2c54,24,162,120,189,171c34.6,65.4-18,174,135,231c60.8,22.6,162.6,135.2,200.8,231c30,75-15,168-62.8,225c-20.8,24.8-63.2,72-72.2,111c-5.6,24.2,6,69,54,75c48,6,189-9,219,21c30,30-24,60-42,78c-18,18-105,33-129,33c-24,0-48,27-66,75c-19,50.8-23.8,111,18.2,117c42,6,768,18,768,18l12,300l241.8,3.8c0,0,40,332,36,356s-284,172-368,212s-352,160-464,220c-25,13.4-112,36-116,52s76,76,72,164c-1.2,28-19.6,82.4-60,112c-60,44-111.2,64.8-192,88c-56,16-132,12-136,32s32,128,44,156s48,184,44,252s-20,140-20,140l-3978.4,18.2l-324-312c0,0-180-162-300-240s-312-162-270-186c42-24,108-48,180-18c72,30,132,30,216,24c84-6,162-48,240-54s138-48,168-78s120.6-66.2,84.6-144.2c-25.2-54.4-45.2-138.8-48.6-197.8c-5.4-99.2-128.4-147.2-186-192c-51.2-39.8-269.4-202.6-414-264c-134.4-57.2-252-222-306-270c-54-48-102-54-78-102c24-48,36-216-30-270c-66-54-155.4-93-194.4-138c-26.4-30.4-148.2-168.4-246-216c-111-54-285-162-342-228c-46.4-53.8-246.4-125.6-321-204c-40.6-42.6-165.4-60.8-351-75c-190.2-14.6-214-195-166-243s116.6-85,144-102c33.8-20.8,54.8-17.8,78.8-83.8c24-66,59.2-108.2,5.2-132.2c-54-24-101.2-98.8-152.2-113.8c-34.6-10.2-162.4-17.2-172-108.2c-22.6-218.4-56.8-279-68-299.8c-22.8-42.2,13-155.8,0-210c-9.8-41.2-4-174.2,20-222.2s52-83.8,94-92.8c29.4-6.2,79.4,4.2,92,44.8c19,60.2,11.2,107.6,12,156c1,54.2-41,126.2-17,168.2c24,42,21,159,69,183c48,24,63-3,195,63s149.2,83.8,185.2,137.8c36,54,84,90,126,72c42-18,108-78,162-90c54-12,174.8-38.8,234.8-2.8c60,36,72,39,126,81c54,42,150,45,186,75c36,30,108,126,162,168c48.2,37.4,60,33,126,57c7,2.6,78.2,6.8,84,12c0,0,102,12,162,6c60-6,149.6-50.6,179.4-54.2c75.6-8.8,324,18,468,48s336.6,63.2,468.6,60.2c108.2-2.4,309,42,375,42s342.2,15.8,432-9c87-24,244.6-187.2,298.6-217.2c54-30,130-122,184-182c54-60,108-108,72-120c-36-12-582-72-762-150c-180-78-101-244.8-180-312c-59.6-50.8-152.6-131.8-104.6-260.8c31.2-83.6,84.4-155.6,96-252c0.6-5.8,1.8-11.4,3.2-16.8c0,0-24.2-199.2-33.2-232.2c-9-33-120-372-126-384c-6-12-96-228-66-300c0,0,36-117,63-135c27-18,111-87,120-96c0,0,78-171,99-192c21-21,45.6-53.2,81-60c63-12,114,18,138,33c24,15,58.8,42.2,75,26c28.2-28.2,89.8-104.4,138.8-102.8L11282.4,6716.6z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#c9f5c1' stroke='#c9f5c1' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></g></svg>"
B,22,,དེ་རྫོགས་པ་ན་འོ་ཐུག་གི་མཆོག་བཅོས་ཏེ། དཀའ་ཐུབ་ཀྱིས་དུབ་པའི་དྲང་སྲོང་ལ་ཕུལ་ན།,"and also prepare an exceptionally nourishing rice milk-soup and offer it to a sage weak with fasting,",,,,,26a.5,,
B,22,,དེའི་བཙུན་མོར་འགྱུར་རོ་ཞེས་ཐོས་ནས།,that woman would become the wife of a sovereign supreme.,,,,,26a.5-6,,
B,22,,དེ་དག་གིས་བརྟུལ་ཞུགས་བླངས་ནས་དུས་དེར་ལོ་བཅུ་གཉིས་ཀྱང་རྫོགས་པས།,"The young girls, who did not know that the prince had renounced the world, had carefully adhered to the above stipulations. Twelve years had just elapsed.",,,,,26a.5,,
B,22,,བ་མཆོག་སྟོང་ཡོད་པ་རྣམས་བཞོས་ཏེ། བ་སྟོང་པོ་དེ་ཉིད་ལ་བླུད་དོ།,"[Hence] The two daughters went off to milk one thousand choice cows, and had them drink their own milk.",,,,,26a.6,,
B,22,,།དེ་རྣམས་བཞོས་ནས་ལྔ་བརྒྱ་ལ་བླུད་དོ།,"Having milked them yet again, they gave that milk to half of the herd.",,,,,26a.6,,
B,22,,།དེ་ཡང་ལྔ་བརྒྱ་བོ་དེ་ཉིད་ལའོ།,"They repeated the process with those five hundred cows,",,,,,26a.6,,
B,22,,།དེ་བཞིན་དུ། ཉིས་བརྒྱ་ལྔ་བཅུ་དང་། བརྒྱ་ཉེར་ལྔ་དང་། དྲུག་ཅུ་རྩ་གསུམ་དང་། སུམ་ཅུ་རྩ་གཉིས་དང་། བཅུ་དྲུག་དང་བརྒྱད་དེ་,"then with two hundred and fifty of them, then with 125, 63, 32, 16 and eight of them.",,,,,26a.7-26b.3,,
B,22,,ལན་བཅུ་དྲུག་ཉིང་ཁུར་བྱས་པའི་འོ་མ་རྣམས་ཤེལ་སྣོད་དུ་བསྐོལ་བའི་ཚེ།,"Next, they boiled the milk [thus obtained] after pouring it off sixteen times in a crystal bowl.",,,,,26b.3,,
B,22,,གནས་གཙང་མའི་ལྷ་རྣམས་ཀྱིས་མདོ་ལ་མཐུ་བསྐྱེད་པ་ཞེས་བྱ་བའི་སྨན་བླུགས་སོ།,"While the boiling was going on, the gods of the Pure Realm (Śuddhāvāsa, Gnas gtsang ma) dropped a restorative, one that worked instantaneously, into the decoction.",,,,,26b.3-4,,
B,22,,"།འོ་མ་བསྐོལ་བ་དེ་ལ་འཁོར་ལོ་དང་བཀྲ་ཤིས་དང་གཡུང་དྲུང་འཁྱིལ་བ་ལ་སོགས་པ་དགེ་བའི་གཟུགས་དུ་མ་བྱུང་ངོ་།","On the surface of the liquid, wheels, the symbols of good fortune, pinwheels of joy, and many other favorable signs appeared.",,,,,26b.4-5,,
B,22,,།དེ་ཀུན་ཏུ་འཚོ་བ་པ་ཉེ་བར་འགྲོ་ཞེས་བྱ་བས་བླངས་ཀྱང་མ་བྱིན་ནོ།,An itinerant ascetic named Upajivāka (Nyer ‘gro) begged to be given the drink but the girls refused to let him have it.,,,,,26b.5-6,,
B,22,,།དེ་ནས་ནངས་པར་ཤེལ་སྣོད་ནས་གསེར་གྱི་ཡོལ་གོར་བླུགས་སོ།,The following morning they decanted the milk in the crystal bowl to a chalice of solid gold.,,,,,26b.7,,
B,22,,།དེའི་ཚེ་བརྒྱ་བྱིན་བྲམ་ཟེའི་ཆ་བྱད་དུ་སྤྲུལ་ཏེ་འོངས་པ་དང་། ཚངས་པ་དང་གནས་གཙང་མའི་ལྷ་ཞིག་ཀྱང་འོངས་ཏེ།,"Then, in the guise of a brahmin, Kauśika (i.e. Śakra/Indra, Brgya byin), along with Brahmā (Tshangs pa) and another powerful god of the Pure Realm approached the two daughters.",,,,,26b.7-27a.1,,
B,22,,བུ་མོ་གཉིས་ཀྱིས་བརྒྱ་བྱིན་བྲམ་ཟེའི་གཟུགས་ཅན་ལ་འོ་ཐུག་དེ་འབུལ་བར་བརྩམས་པ་ན། དེ་ན་རེ། ཅི་བདག་ལ་སྦྱིན་ནམ། འོན་ཀྱང་བདག་ལས་ཆེས་མཆོག་ཏུ་གྱུར་པ་ལ་སྦྱིན་དེ་གཉིས་གྱིས་སྨྲས་པ།,"When the young girls tried to offer the precious milk-soup to the brahmin, he asked: “Is it to me that you wish to offer this milk or to one greater than I?",,,,,27a.1,,
B,22,,ཆེས་མཆོག་ལ་འབུལ་ལོ།,"“To one greater than you,” replied the two in unison.",,,,,27a.1-2,,
B,22,,།འོ་ན་ཚངས་པ་ཆེན་པོ་ལ་ཕུལ་ཤིག,"“Then offer it to the great Brahmā.”",,,,,27a.2,,
B,22,,ཚངས་པ་ལ་འབུལ་བར་བརྩམས་པ་ན་ཡང་སྔ་མ་སྐད་ཟེར་ཏེ། གནས་གཙང་མའི་ལྷ་ལ་འབུལ་བར་བརྩམས་པ་ན།,So they offered the marvellous brew to Brahmā. He too questioned them in the same manner and then directed them to the powerful god of the Pure Realm.,,,,,27a.2-3,,
B,22,,དེས་ཀྱང་སྔ་མ་ལྟར་ལས། བྱང་ཆུབ་སེམས་དཔའ་ལ་ཕུལ་ཅིག,"This third put the same question to them as well, and then advised them to make the offering to the Bodhisattva.",,,,,27a.3-5,,
B,22,,དེ་ནས་དེ་གཉིས་བྱང་ཆུབ་སེམས་དཔའི་དྲུང་དུ་ཆས་སོ།,The two [Nandā and Nandabalā] left to seek out the Bodhisattva.,,,,,27a.5,,
B,22,,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་ཆུ་ཀླུང་ནཻ་རཱཉྫ་ནར་སྐུ་ཁྲུས་མཛད་དེ།,Siddhartha had just slipped into the river Nairañjanā to take a bath.,,,,,27a.5,,
B,22,,སྐུ་ཉམས་ཆུང་བས་བཞེངས་པར་མི་སྤྱོད་པ་ན།,"However, his body, weakened by protracted fasting, refused to obey him.",,,,,27a.5,,
B,22,,ཆུ་འགྲམ་ན་ཤིང་ཨ་རྫུ་ན་ཡོད་པའི་ཡལ་ག་ལྷ་རྣམས་ཀྱིས་མནན་ཏེ་,"Seeing the Bodhisattva’s inability to hoist himself up out of the water, the gods made a riverside willow-tree’s branch bend towards him.",,,,,27a.5-6,,
B,22,,བཏུད་པ་ལ་ཕྱག་གིས་འཇུས་ཏེ་བཞེངས་ནས་ཆོས་གོས་གསོལ་ཏེ་ཆུ་འགྲམ་ན་བཞུགས་སོ།,"Siddhārtha caught hold of the branch and managed to scramble out of the water. Later, wrapping himself in his shawl, he rested [on the river-bank.]",,,,,27a.6,,
B,22,,།དེར་དེ་གཉིས་ཀྱིས་འོ་ཐུག་ཕུལ་བ་བཞེས་ཏེ།,It was there that the two young women found him and made the rice-milk offering.,,,,,27a.6-7,,
B,22,,བཀའ་སྩལ་པ། ཡོལ་གོ་འདི་ཡང་བཏང་བ་ཡིན་ནམ། གསོལ་པ། བཏང་བ་ལགས་སོ།,“Is the chalice a part of your offering as well?” inquired the Bodhisattva. “Certainly.”,,,,,27a.7,,
B,22,,།བྱང་ཆུབ་སེམས་དཔས་འོ་ཐུག་གསོལ་ནས། གསེར་གྱི་ཡོལ་གོ་བཀྲུས་ཏེ་ཆུ་ཀླུང་དེར་བོར་བ་ཀླུ་རྣམས་ཀྱིས་བླངས་སོ།,"The Bodhisattva drank up the concoction, rinsed the chalice of solid gold and flung it into the river, where it was received by the nāga snake-spirits.",,,,,27a.7-27b.1,,
B,22,,དེར་བརྒྱ་བྱིན་མཁའ་ལྡིང་གི་ཆ་བྱད་དུ་སྤྲུལ་ནས། ཀླུ་ལས་ཡོལ་གོ་ཕྲོགས་ཏེ་སུམ་ཅུ་རྩ་གསུམ་དུ་མཆོད་པ་ཆེན་པོ་བཙུགས་སོ།,"Kauśika, disguised as a garuḍa man-eagle, stole it from them and took it to Trayastriṃśa heaven of the Thirty-Three [Gods] (Sum cu rtsa gsum) in order to turn it into an object of veneration.",,,,,27b.1-2,,
B,22,,།དེ་ནས་བཀའ་སྩལ་པ། སྦྱིན་པ་འདིས་ཅི་ཞིག་དོན་དུ་གཉེར།,Siddhārtha addressed the young women: “What do you hope to gain through this offering?”,,,,,27b.2,,
B,22,,བུ་མོ་དེ་གཉིས་ཀྱིས་གསོལ་བ། ཤཱཀྱ་གཞོན་ནུ་འཁོར་ལོས་བསྒྱུར་བའི་རྒྱལ་པོར་འགྱུར་བ་དེའི་ཁྱིམ་ཐབ་དུའོ།,The two women responded: “We have made a vow to marry the prince of the Śākyas once he becomes king of the entire universe.”,,,,,27b.3-4,,
B,22,,།བཀའ་སྩལ་པ། དེ་ནི་འདོད་པ་སྤངས་ཏེ་རབ་ཏུ་བྱུང་ཟིན་ཏོ།,Siddhārtha responded: “But Siddhārtha has renounced romance. He has become a holy man!”,,,,,27b.4,,
B,22,,།གསོལ་པ། འོ་ན་དེའི་བཞེད་པའི་དོན་ཐམས་ཅད་གྲུབ་པར་གྱུར་ཅིག,"“ Well … then, may all his wishes come true!”",,,,,27b.4-5,,
