Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,9,,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་རྩིས་གྱི་སློབ་དཔོན་སྲང་སྒྲུབ་ཀྱི་དྲུང་དུ་བྱོན་ནས།,The child was then sent off to learn mathematics under the strict tutelage of Master Arjuna (Srid sgrub).,,,,,N/A,"Latitavistara-sūtra: vol. 46, 75b.2-78a.3","I could not find the Bodhisattva's study with the Mathematician, Arjuna (srid sgrub) in any Vinaya texts. The episode, however, appears in detail in the Latitavistara-sūtra (sde dge bka' 'gyur, vol. 46, 75b.2"
A,9,,དེས་རྩིས་ཀྱི་གནས་བསྟན་པ་ཐམས་ཅད་བྱང་ཆུབ་སེམས་དཔས་སྔ་ནས་མཁྱེན་ཟིན་ཞིང་།,"But the Bodhisattva, since he was already proficient in all the known mathematical theorems,",,,,,N/A,"Latitavistara-sūtra: vol. 46, 75b.2-78a.3",
A,9,,དེས་ཆ་ཙམ་ཡང་མ་རིག་པའི་གྲངས་དང་རྩིས་ཀྱི་གནས་དཔག་ཏུ་མེད་པ་བྱང་ཆུབ་སེམས་དཔས་གསུངས་སོ།,started to reel off an interminable series of numbers and astrological calculations of which the tutor had never even heard.,,,,,N/A,"Latitavistara-sūtra: vol. 46, 75b.2-78a.3",
A,9,,།དེ་བཞིན་དུ་ཉིད་ཀྱི་ཞང་པོ་བཟང་ལེན་ལ།  གླང་པོ་ཆེ་གཉར་ཤོན་པ་ལ་སོགས་པ་དང་།,Subsequently Siddhartha learned to ride and control elephants from his maternal uncle *Sulabha (Bzang len).,,,,,287b.7,,
A,9,,འཕོངས་གྱི་སློབ་དཔོན་ལྷར་བཅས་ལ་གནས་ལྔ་ལ་སོགས་པ་མཚོན་ཆའི་འཁྲུལ་འཁོར་རྣམས་སློབ་པ་ན།,The expert archer Sahadeva (Lhar bcas) taught him the five ways of throwing weapons designed for hurling,,,,,287b.7-288a.1,,
A,9,,བྱང་ཆུབ་སེམས་དཔས་ནི།  སློབ་དཔོན་རྣམས་གྱིས་བསྟན་པ་ལ་མ་བལྟོས་པར་རང་མཁྱེན་པ་ཡིན་ལ།,"Whereas the Bodhisattva excelled in all the arts and skills even before training could get underway,",,,,,"288a.2",,
A,9,,ཤཱཀྱ་གཞོན་ནུ་ལྔ་བརྒྱ་རྣམས་ཀྱིས་ནི།  ལེགས་པར་བསླབས་ཤིང་བྱང་བར་གྱུར་ཏོ།,the other Shakya children had to learn and practise in the normal way.,,,,,288a.3,,
A,9,,དེ་ལ་གནས་ལྔ་ནི།  རྒྱང་ནས་འཕོག་པ་དང་ ,"As regards to the five ways of throwing weapons, they are: throwing from a great distance,",,,,,288a.2,,
A,9,,སྒྲ་གྲགས་པར་འཕོག་པ་དང་།,"throwing solely guided by the sound [of the target],",,,,,288a.2-3,,
A,9,,གནད་དུ་འཕོག་པ་དང་།,"throwing to kill,",,,,,288a.3,,
A,9,,མི་འཆོར་བར་འཕོག་པ་དང་།,"throwing stealthily so as to catch by surprise,",,,,,288a.3,,
A,9,,ཚབས་ཆེ་བར་འཕོག་པའོ།,and throwing at great speed [in an emergency].,,,,,288a.3,,
A,9,,འོན་ཀྱང་ལྷས་བྱིན་ནི་གདུག་པའི་སེམས་དང་ལྡན་པར་རིག་ནས།,"Aware of the hate that Devadatta (Lhas byin) harbored for his princely cousin,",,,,,288a.1-2,,
A,9,,གནད་དུ་འཕོག་པ་སློབ་དཔོན་གྱིས་མ་བསྟན་ཏོ། །,the weapons instructor refused to teach the former how to throw so as to kill.,,,,,288a.2,,
A,9,svg1,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M17896.7,4401.3c-2.7-3.3-5.3-6.7-8-10c-81.3-101.3-135.3-168-139.3-168c-16.7,0-130-10-253.3-13.3s-596.7-20-666.7-26.7s-13.3-33.3-3.3-80s-10-66.7-53.3-110s-80-30-96.7-83.3s10-26.7-3.3-80s-36.7-50-83.3-76.7s-53.3-40-53.3-66.7s40-90,43.3-120s-10-56.7-23.3-100s-40-66.7-60-90s-40-16.7-70-26.7s-63.3,10-100,26.7c0,0-35.3,10-80,18.7c-44.7,8.7-93.3,13.3-93.3-13.3s71.3-75.3,120-84.7c48.7-8.7,62-58,84.7-98c22-40,66.7-115.3,115.3-128.7s62-53.3,44.7-93.3c-18-40-18-120,18-168.7c35.3-48.7,98-138,186.7-133.3c35.3,2,98,102,98,128.7s-13.3,115.3,31.3,115.3c31.3,0,98-58,146.7-58c48.7,0,75.3-18,102-62s62-204.7,106.7-240s91.3-52.7,120-44.7c80,22,88.7,133.3,120,160s106.7,31.3,128.7,98c10,30.7-35.3,120,26.7,142c62,22,80,48.7,84.7,75.3s8.7,133.3,53.3,128.7s38-78,35.3-106.7c-4.7-53.3-24.7-48.7-4.7-120c26.7-93.3,53.3-142,111.3-160c34-10.7,93.3-4.7,120,31.3c26.7,35.3,48.7,75.3,62,102s58,93.3,58,128.7c0,35.3,26.7,62-4.7,115.3c-20,34.7-66.7,40-35.3,62c31.3,22,80,58,102,106.7c9.3,20,0,75.3,22,88.7s62,4.7,84.7,18c22,13.3,98,35.3,106.7,48.7c8.7,13.3,58,66.7,22,66.7s-35.3,4.7-66.7,8.7c-31.3,4.7-58,0-80,4.7c-22,4.7-80-18-133.3,0c-26.7,8.7-48.7,71.3-88.7,88.7c-40,18-124.7,26.7-124.7,26.7L17896.7,4401.3z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,9,svg2,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M18183.3,3280c-8.7-18.7-52.7-42-34.7-50c16.7-7.3,88-7.3,88-7.3s-39.3-57.3-22-98c22-53.3,71.3-58,62-115.3c-4.7-32-22-44.7-35.3-66.7c-13.3-22-48.7-75.3-48.7-128.7s55.3-112.7,93.3-124.7c58-18,115.3,4.7,138-4.7c22-8.7,71.3-35.3,88.7-80c18-44.7,26.7-128.7,53.3-168.7s70-120,111.3-102c31.3,13.3,20,1618,20,1618l-781.3-53.3l10-266.7c0,0,84.7-8.7,124.7-26.7c40-18,62-80,88.7-88.7c53.3-18,111.3,4.7,133.3,0c22-4.7,48.7,0,80-4.7c31.3-4.7,31.3-8.7,66.7-8.7s-13.3-53.3-22-66.7c-8.7-13.3-84.7-35.3-106.7-48.7c-22-13.3-62-4.7-84.7-18S18192.7,3300,18183.3,3280' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,9,svg3,,,,,,,,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M17906,4406.7l6.7-520c0,0,803.3,63.3,866.7,63.3s540,13.3,620,20s403.3,6.7,403.3,6.7s106.7,36.7,150,66.7s73.3,56.7,93.3,76.7s53.3,40,96.7,80s356.7,206.7,476.7,270s253.3,153.3,253.3,153.3l13.3,506.7l230,120c0,0-43.3,63.3-43.3,103.3s23.3,100-46.7,140s-346.7,180-413.3,206.7s-186.7,83.3-213.3,110s-96.7,96.7-96.7,96.7s-93.3-96.7-126.7-120s-226.7-73.3-396.7-90s-650-43.3-726.7-40s-370-13.3-370-13.3l10-223.3L17906,4406.7z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
