Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,3,1,ལྷ་མོ་སྒྱུ་འཕྲུལ་ལ་དེ་ཡང་ཚང་བར་གཟིགས་སོ།,The Bodhisattva recognized that all of the most promising qualities graced Princess Mahamaya-devi.,,,,,277a.2-6,,
A,3,1,།དེ་ནས་བྱང་ཆུབ་སེམས་པས་དགའ་ལྡན་དུ་གནས་པ་ལ་སོགས་པའི་འདོད་པའི་ལྷ་རིགས་དྲུག་ལ་ལན་གསུམ་དུ་འདི་སྐད་ཅེས་བསྒྲགས་ཏེ་,"Hence he addressed the gods of the six divine orders sojourning in Tushita, and also those who dwelt in the other realms of the worlds of desire, and repeated thrice the following words:",,,,,277a.6-7,,
A,3,1,ང་ནི་དགའ་ལྡན་གྱི་ལྷའི་རིགས་འདི་ནས་འཕོས་ཏེ།  རྒྱལ་པོ་ཟས་གཙང་གི་བུར་གྱུར་ནས་བདུད་རྩི་རྟོགས་པར་བྱ་ཡི།,"“The time is now right. I must leave Tushita, take rebirth as the son of King Shuddhodana and thus gather the nectar of realization.",,,,,277a.7,,
A,3,1,ཁྱེད་ཅག་བདུད་རྩི་དོན་དུ་གཉེར་བ་རྣམས་ཡུལ་དབུས་ཀྱི་མིར་ཉིང་མཚམས་སྦྱར་བ་ལོངས་ཤིག །ཅེས་སོ།,Those among you who hope to share this ambrosia with me would do well to take rebirth in some human family of Madhyadesha (Yul dbus).”,,,,,277a.7-277b.1,,
A,3,1,།དེར་དགའ་ལྡན་གྱི་ལྷ་རྣམས་ཀྱིས་འདི་སྐད་ཅེས་གསོལ་ཏེ་བྱང་ཆུབ་སེམས་དཔའ་མཁྱེན་པར་མཛོད་ཅིག་,"“O Bodhisattva, give us a hearing!” Tushita's gods implored.",,,,,277b.1-2,,
A,3,1,ད་ལྟ་འཇིག་རྟེན་ནི་སྡིག་པས་གོས་པ།,"“these days, the world is sullied by misdeeds and ",,,,,277b.2,,
A,3,1,སྐྱེ་དགུ་ནི་མ་རུངས་པའོ།,All beings are full of hate.,,,,,277b.2,,
A,3,1,།ཛམྦུའི་གླིང་ནི་འོད་སྲུང་རྫོགས་བྱེད་དང་།  གནག་ལྷས་ཀྱི་བུ་ཀུན་དུ་རྒྱུ་དང་།  ཡང་དག་རྒྱལ་བ་ཅན་སྨྲ་འདོད་ཀྱི་བུ་མོའི་བུ་དང་།  མི་ཕམ་སྐྲའི་ལྭ་བ་ཅན་དང་།  ཀ་ཏའི་བུ་ནོག་ཅན་དང་།  གཉེན་གྱི་བུ་གཅེར་བུ་པ་སྟེ་རྟོག་གེ་པ་དྲུག་དང་། བྲམ་ཟེ་རྒྱུས་རྒྱལ་དང་།  བྲམ་ཟེ་གནག་ལྡེག་དང་།  བྲམ་ཟེ་བཟང་ལྡན་དང་། བྲམ་ཟེ་ཚངས་པའི་ཚེ་དང་།  བྲམ་ཟེ་པདྨའི་སྙིང་པོ་དང་།  བྲམ་ཟེ་དམར་པོ་སྟེ་རྗེས་སུ་སྒྲོག་པ་དྲུག་དང་།  རེངས་བྱེད་ཀྱི་བུ་ལྷག་སྤྱོད་དང་།  སྒྱུ་རྩལ་ཤེས་ཀྱི་བུ་རིང་འཕུར་དང་།  ཀུན་དུ་རྒྱུ་རབ་བཟང་དང་།  བྲམ་ཟེའི་ཁྱེའུ་ཀུན་རྒྱལ་དང་། དྲང་སྲོང་ཉོན་མོངས་མེད་དང་།  ལྟེང་རྒྱས་འོད་སྲུང་རལ་པ་ཅན་ཏེ།  སྙོམས་འཇུག་པ་དྲུག་གོ  །དེ་ལྟར་བཅོ་བརྒྱད་ཀྱི་དཀྲུགས་པ་ལགས་སོ།,"In Jambudvipa, even the 18 great masters—the six sophistic teachers of dialectics (rtog ge ba drug), the six [Brahmins], who repeated [the incantations?] (rjes su sgrog pa), and the the six masters of nihilist meditation (snyoms ‘jug pa drug) have been unable to still this turmoil.",xx xx xx བསྟོན་པ་བཅོ་བརྒྱད་,xx xx xx eighteen teachers,,,277b.2-277b.5,,
A,3,1,།དགའ་ལྡན་གྱི་གནས་འདིར་དཔག་ཚད་བཅུ་གཉིས་པའི་ཆོས་ཀྱི་ཁྲི་བཤམ་པར་བགྱི་ན།,"Moreover, we are going to set up a Dharma Throne, one twelve leagues high, for you here in Tushita.",,,,,277b.5,,
A,3,1,འདིར་ཆོས་སྟོན་ཞིང་བཞུགས་ན་ལེགས་སོ།  །ཞེས་སོ།,"It will be more beneficial, Master, to stay among us and teach the Dharma!”",,,,,277b.5-6,,
A,3,2,དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་གྲོགས་པོ་དག  དེའི་ཕྱིར་རོལ་མོའི་ཆ་བྱད་ཐམས་ཅད་རྡུངས་ཤིག,"“My friends,” the Bodhisattva responded, “let us play all our instruments of music together.”",,,,,277b.7,,,"<svg xmlns='http://www.w3.org/2000/svg'><path xmlns='http://www.w3.org/2000/svg' d='M7366,3166.7c-11.3-18,12.7-49.3,11.3-65.3c-1.3-18.7,54.7-81.3,68-83.3s-8-26.7-25.3-33.3s-16.7-42.7-14.7-57.3c3.3-28,53.3-53.3,60-64c13.3-21.3,29.3-23.3,46-38.7s24-21.3,20.7-26.7s-10-183.3-10-183.3s-58.7-3.3-72-5.3s3.3-12-6.7-13.3s-18.7-374.7-23.3-448s-18.7-472-18.7-480s-6.7-61.3,0-68s186.7,0,210,0s192-3.3,220-12s-13.3-30-21.3-30s-28-6.7-38.7-13.3s-30-1.3-43.3-6.7s-21.3-6.7-32-5.3s-30-6.7-41.3-14.7s-40-8-56.7-5.3s-23.3,21.3-23.3,34.7s-28-1.3-76.7-14.7s-52-36.7-76.7-46.7s-54.7-74.7-54.7-74.7s-33.3-5.3-41.3-3.3s3.3-48,3.3-48l14.7-14.7c0,0,0-21.3,6.7-21.3s312,6.7,320,6.7s3.3-16.7-1.3-25.3s-25.3-16.7-48-16.7s-38.7-16.7-60-16.7s-20-12-33.3-14.7s-23.3-6.7-46.7-20s-45.3,0-61.3,14.7s-16.7,13.3-43.3-12s-8-46.7-14.7-66.7s26.7-40,30-54.7s23.3-46.7,13.3-61.3s-50-25.3-78.7-30s6.7-23.3,26.7-38.7s2-52.7,44.7-72.7c0,0,28.7-40,58-40c28.7,0,55.3,8.7,64.7,0c8.7-8.7,22-55.3,46.7-66.7c24.7-11.3,42-4.7,48.7-15.3s33.3-40,73.3-42c40-2,80,22,95.3,15.3c15.3-6.7,80-6.7,108.7,0s73.3,2,100,28.7s15.3,40,35.3,40s58,6.7,66.7,35.3c8.7,28.7-11.3,53.3,2,55.3s15.3,11.3,38,24.7c22,13.3,40,40,53.3,35.3s48.7-15.3,62-20s6.7-24.7,55.3-35.3c0,0,71.3-18,106.7-11.3s100,15.3,120,40s35.3,40,48.7,53.3s11.3,24.7,28.7,35.3c18,11.3,31.3,26.7,42,33.3s60,20,66.7,48.7c6.7,28.7,8.7,55.3-8.7,58c0,0-22,26.7,2,35.3c24.7,8.7,80,31.3,91.3,42c11.3,11.3,42,28.7,44.7,42c2,13.3,42,6.7,60,6.7c18,0,120,31.3,133.3,38s100,31.3,113.3,42c13.3,11.3,68.7,20,126.7,24.7c58,4.7,242.7-15.3,311.3,28.7c38,24.7,18,42,35.3,68.7c18,26.7,11.3,38-4.7,75.3c-15.3,38-66.7,38-82,80c-15.3,42-35.3,64.7-95.3,71.3s-282-13.3-278,2c4.7,15.3,46.7,46.7,44.7,62c-2,15.3-2,40,15.3,46.7c18,6.7,42,26.7,48.7,42c6.7,15.3,60,28.7,75.3,48.7s26.7,71.3,28.7,100c2,28.7,15.3,80-24.7,86.7s-60,2-78,18c-18,15.3-66.7,28.7-75.3,40c-8.7,11.3-100,28.7-115.3,48.7c-15.3,20-24.7,64.7,0,68.7c24.7,4.7,106.7,18,144.7,6.7c38-11.3,98-6.7,100,11.3s-100,26.7-124.7,38c-24.7,11.3-22,55.3,2,73.3c24.7,18,46.7,35.3,78,38c31.3,2,84.7,18,100,26.7c15.3,8.7,64.7,33.3,108.7,24.7c44.7-8.7,93.3-11.3,115.3,0s31.3,40,11.3,78c-20,38-71.3,53.3-93.3,68.7c-22,15.3-22,51.3-91.3,55.3c-68.7,4.7-155.3,0-168.7,13.3s-35.3,26.7-51.3,38s-33.3,44.7-71.3,46.7c-38,2-62-8.7-73.3,18c-11.3,26.7,0,58-20,93.3c-5.3,10-38,26.7-46.7,38c-8.7,11.3-11.3,44.7-46.7,53.3c-35.3,8.7-118,4.7-133.3,8.7c-15.3,4.7-13.3,64.7-28.7,71.3s-95.3,42-133.3,46.7c-38,4.7-91.3,11.3-148.7,15.3c-26.7,2-46.7-4.7-75.3-4.7c-28.7,0-131.3,6.7-146.7,13.3c-15.3,6.7-144.7,40-184.7,42c-40,2-148.7-6.7-166.7-18c-18-11.3-53.3-22-84.7-18s-71.3,26.7-102,20c-31.3-6.7-68.7-31.3-106.7-33.3c-20-1.3-42,22-82,35.3c-31.3,10.7-93.3,11.3-122,4.7S7388.7,3202.7,7366,3166.7z' data-paper-data='{&quot;rotation&quot;:0,&quot;annotation&quot;:null}' id='smooth_path_e0c94e07-0993-440f-bbd1-8154642129a8' fill-opacity='0' fill='#f1d0a9' stroke='#f1d0a9' stroke-width='23.50433' stroke-linecap='butt' stroke-linejoin='miter' stroke-miterlimit='10' stroke-dasharray='' stroke-dashoffset='0' font-family='sans-serif' font-weight='normal' font-size='12' text-anchor='start' mix-blend-mode='normal'/></svg>"
A,3,2,།དེ་རྣམས་ཀྱིས་རོལ་མོ་ཐམས་ཅད་བརྡུངས་པ་ན།   བྱང་ཆུབ་སེམས་དཔས་ཀྱང་དུང་འབུད་དང་མཛད་ནས།,"And while wondrous sounds filled the air, the Bodhisattva blew into a conch.",དམ་པ་ཏོག་དཀར་དུང་འབུད་ཅིང་ལྷ་རྣམས་རོལ་མོ་རྣམས་བརྡུངས་བ་,Svetaketu blows a conch and the gods play musical instruments,,,277b.7-278a.1,,
A,3,2,འདི་རྣམས་ལས་སྒྲ་ལྷག་པར་ཆེ་བ་གང་ཡིན།,“Which instrument rang out loudest of all?”,,,,,278a.1,,
A,3,2,གསོལ་པ།  དུང་གི་སྒྲ་ལགས་སོ།,“The conch shell.”,,,,,278a.1,,
A,3,2,།བཀའ་སྩལ་པ། དུང་གི་སྒྲས་རོལ་མོའི་སྒྲ་གཞན་ཐམས་ཅད་ཟིལ་གྱིས་གནོན་པ་བཞིན་དུ།  ངས་ཀྱང་དེ་དག་ཟིལ་གྱིས་མནན་ཏེ།,"“Just as the conch's sound soared above all the other instruments, so the teaching that I am going to impart will surpass the eighteen philosophers' mere word-wars.",,,,,278a.1,,
A,3,2,བདུད་རྩིས་འགྲོ་བ་ཚིམ་པར་བྱའོ།,The nectar of my realization will quench the thirst of all beings.,,,,,278a.1-2,,
A,3,2,།སེང་གེ་གཅིག་གིས་གཅན་གཟན་ཚོགས་ནི་དུ་མ་མཇོམས།,"One lion is enough to subjugate many animals;",,,,,278a.3,,
A,3,2,།རྡོ་རྗེ་གཅིག་གིས་བྲག་རྩེ་དུ་མ་རྣམ་པར་འཇིག,a single diamond can cut through all other stones;,,,,,278a.3,,
A,3,2,།བརྒྱ་བྱིན་གཅིག་གིས་ལྟ་མིན་དབང་པོ་དུ་མ་འཇོམས།,"the god Indra, he on his own, defeats numerous titan-chiefs;",,,,,278a.3,,
A,3,2,།ཉི་མ་གཅིག་གིས་མུན་པ་དུ་མ་རྣམ་པར་སེལ།,one sun dispels the myriad shades of night.,,,,,278a.3-4,,
A,3,2,ཁྱེད་ཅག་ལས་བདུད་རྩི་དོན་དུ་གཉེར་བ་རྣམས་གྲོང་ཁྱེར་དྲུག་ཏུ་ཉིང་མཚམས་སྦྱོར་བ་ལོངས་ཤིག །ཅེས་སོ།,Those among you who hope to attain the highest realization must immediately incarnate in one of the six main cities of Jambudvipa.”,,,,,278a.4,,
A,3,2,དེ་དག་གི་ཚེ་བར་སྣང་ལ་རྒྱུ་བའི་ལྷ་རྣམས་ཀྱིས།  ད་སྟེ་ལོ་བཅུ་གཉིས་ན་བྱང་ཆུབ་སེམས་དཔའ་ཡུམ་གྱི་ལྷུམས་སུ་འཇུག་པར་འགྱུར་རོ། །ཞེས་བྱ་བ་ལ་སོགས་པ་བསྒྲགས་པས།,"Straightaway the news spread among all the gods of all space: before twelve years have elapsed, the Bodhisattva will enter the womb of his noble mother.",,,,,278a.4,,
